# Species	Genes	Alg.-Conn.	11128.fasta	2a301.fasta	MG1655.fasta	O55H7.fasta	SE11.fasta	SMS-3-5.fasta	Sb227.fasta	UMN026.fasta
8	8	0.868	lcl|AP010960.1_prot_BAI37257.1_3451	lcl|NC_004337.2_prot_NP_708532.2_2480	lcl|NC_000913.3_prot_NP_417211.1_2691	lcl|CP003109.1_prot_AEZ41785.1_3150	lcl|NC_011415.1_prot_WP_001297144.1_2991	lcl|NC_010498.1_prot_WP_001305775.1_2768	lcl|CP000036.1_prot_ABB67315.1_2583	lcl|NC_011751.1_prot_WP_001377010.1_3017
8	8	0.868	lcl|AP010960.1_prot_BAI37318.1_3514	lcl|NC_004337.2_prot_NP_708583.1_2529	lcl|NC_000913.3_prot_NP_417269.1_2749	lcl|CP003109.1_prot_AEZ41846.1_3211	lcl|NC_011415.1_prot_WP_000097082.1_3055	lcl|NC_010498.1_prot_WP_000097082.1_2835	lcl|CP000036.1_prot_ABB67207.1_2475	lcl|NC_011751.1_prot_WP_000097082.1_3077
8	8	0.868	lcl|AP010960.1_prot_BAI37489.1_3699	lcl|NC_004337.2_prot_NP_708716.1_2661	lcl|NC_000913.3_prot_NP_417426.1_2902	lcl|CP003109.1_prot_AEZ42005.1_3370	lcl|NC_011415.1_prot_WP_000997795.1_3230	lcl|NC_010498.1_prot_WP_000997795.1_2995	lcl|CP000036.1_prot_ABB67546.1_2813	lcl|NC_011751.1_prot_WP_000997806.1_3265
8	8	0.868	lcl|AP010960.1_prot_BAI37659.1_3879	lcl|NC_004337.2_prot_NP_708866.1_2802	lcl|NC_000913.3_prot_NP_417528.1_3006	lcl|CP003109.1_prot_AEZ42163.1_3528	lcl|NC_011415.1_prot_WP_000708504.1_3344	lcl|NC_010498.1_prot_WP_000708491.1_3237	lcl|CP000036.1_prot_ABB67429.1_2697	lcl|NC_011751.1_prot_WP_000708487.1_3487
8	8	0.868	lcl|AP010960.1_prot_BAI37759.1_3980	lcl|NC_004337.2_prot_NP_708957.1_2891	lcl|NC_000913.3_prot_NP_417625.1_3100	lcl|CP003109.1_prot_AEZ42262.1_3627	lcl|NC_011415.1_prot_WP_000908554.1_3446	lcl|NC_010498.1_prot_WP_000908554.1_3334	lcl|CP000036.1_prot_ABB67723.1_2991	lcl|NC_011751.1_prot_WP_000908554.1_3582
8	8	0.868	lcl|AP010960.1_prot_BAI38183.1_4422	lcl|NC_004337.2_prot_NP_709375.1_3303	lcl|NC_000913.3_prot_NP_418058.1_3542	lcl|CP003109.1_prot_AEZ42708.1_4073	lcl|NC_011415.1_prot_WP_000228271.1_3876	lcl|NC_010498.1_prot_WP_000228269.1_3791	lcl|CP000036.1_prot_ABB68080.1_3348	lcl|NC_011751.1_prot_WP_000228269.1_4044
8	8	0.868	lcl|AP010960.1_prot_BAI38407.1_4660	lcl|NC_004337.2_prot_NP_709638.2_3557	lcl|NC_000913.3_prot_NP_418276.1_3769	lcl|CP003109.1_prot_AEZ42983.1_4348	lcl|NC_011415.1_prot_WP_000347714.1_4113	lcl|NC_010498.1_prot_WP_000347717.1_4060	lcl|CP000036.1_prot_ABB68304.1_3572	lcl|NC_011751.1_prot_WP_000347714.1_4284
8	8	0.868	lcl|AP010960.1_prot_BAI38532.1_4786	lcl|NC_004337.2_prot_NP_709765.1_3678	lcl|NC_000913.3_prot_NP_418396.1_3889	lcl|CP003109.1_prot_AEZ43118.1_4483	lcl|NC_011415.1_prot_WP_001025939.1_4244	lcl|NC_010498.1_prot_WP_001025939.1_4239	lcl|CP000036.1_prot_ABB68431.1_3699	lcl|NC_011751.1_prot_WP_001025939.1_4410
8	8	0.868	lcl|AP010960.1_prot_BAI38560.1_4815	lcl|NC_004337.2_prot_NP_709792.1_3705	lcl|NC_000913.3_prot_NP_418426.2_3918	lcl|CP003109.1_prot_AEZ43149.1_4514	lcl|NC_011415.1_prot_WP_000362392.1_4273	lcl|NC_010498.1_prot_WP_000362388.1_4267	lcl|CP000036.1_prot_ABB68459.1_3727	lcl|NC_011751.1_prot_WP_000362388.1_4439
8	8	0.868	lcl|AP010960.1_prot_BAI38687.1_4953	lcl|NC_004337.2_prot_NP_709853.1_3766	lcl|NC_000913.3_prot_NP_418501.1_3995	lcl|CP003109.1_prot_AEZ43233.1_4598	lcl|NC_011415.1_prot_WP_000835799.1_4353	lcl|NC_010498.1_prot_WP_000789589.1_4350	lcl|CP000036.1_prot_ABB68540.1_3809	lcl|NC_011751.1_prot_WP_000789589.1_4520
8	8	0.868	lcl|AP010960.1_prot_BAI38931.1_5216	lcl|NC_004337.2_prot_NP_710095.1_4006	lcl|NC_000913.3_prot_NP_418775.1_4267	lcl|CP003109.1_prot_AEZ43500.1_4865	lcl|NC_011415.1_prot_WP_000919567.1_4607	lcl|NC_010498.1_prot_WP_000919560.1_4689	lcl|CP000036.1_prot_ABB68827.1_4096	lcl|NC_011751.1_prot_WP_000919543.1_4871
8	8	0.867	lcl|AP010960.1_prot_BAI34173.1_174	lcl|NC_004337.2_prot_NP_706118.1_156	lcl|NC_000913.3_prot_NP_414715.1_175	lcl|CP003109.1_prot_AEZ38801.1_166	lcl|NC_011415.1_prot_WP_000811923.1_171	lcl|NC_010498.1_prot_WP_000811923.1_185	lcl|CP000036.1_prot_ABB64891.1_155	lcl|NC_011751.1_prot_WP_000811923.1_175
8	8	0.867	lcl|AP010960.1_prot_BAI34202.1_205	lcl|NC_004337.2_prot_NP_706149.1_187	lcl|NC_000913.3_prot_NP_414744.1_205	lcl|CP003109.1_prot_AEZ38831.1_196	lcl|NC_011415.1_prot_WP_000648606.1_202	lcl|NC_010498.1_prot_WP_000648568.1_215	lcl|CP000036.1_prot_ABB64920.1_184	lcl|NC_011751.1_prot_WP_000648591.1_205
8	8	0.867	lcl|AP010960.1_prot_BAI34486.1_509	lcl|NC_004337.2_prot_NP_706367.2_389	lcl|NC_000913.3_prot_NP_415007.1_466	lcl|CP003109.1_prot_AEZ39192.1_557	lcl|NC_011415.1_prot_WP_001220233.1_497	lcl|NC_010498.1_prot_WP_001220233.1_500	lcl|CP000036.1_prot_ABB65086.1_350	lcl|NC_011751.1_prot_WP_001220233.1_510
8	8	0.867	lcl|AP010960.1_prot_BAI34530.1_555	lcl|NC_004337.2_prot_NP_706401.2_422	lcl|NC_000913.3_prot_NP_415056.1_512	lcl|CP003109.1_prot_AEZ39245.1_610	lcl|NC_011415.1_prot_WP_001295318.1_545	lcl|NC_010498.1_prot_WP_001295318.1_548	lcl|CP000036.1_prot_ABB65128.1_392	lcl|NC_011751.1_prot_WP_001295318.1_559
8	8	0.867	lcl|AP010960.1_prot_BAI34588.1_616	lcl|NC_004337.2_prot_NP_706441.1_461	lcl|NC_000913.3_prot_NP_415118.1_578	lcl|CP003109.1_prot_AEZ39349.1_714	lcl|NC_011415.1_prot_WP_000077713.1_658	lcl|NC_010498.1_prot_WP_000077773.1_583	lcl|CP000036.1_prot_ABB65151.1_415	lcl|NC_011751.1_prot_WP_000077747.1_670
8	8	0.867	lcl|AP010960.1_prot_BAI34615.1_646	lcl|NC_004337.2_prot_NP_706469.1_490	lcl|NC_000913.3_prot_NP_415148.1_608	lcl|CP003109.1_prot_AEZ39379.1_744	lcl|NC_011415.1_prot_WP_000192245.1_688	lcl|NC_010498.1_prot_WP_012311967.1_611	lcl|CP000036.1_prot_ABB65182.1_446	lcl|NC_011751.1_prot_WP_000192243.1_698
8	8	0.867	lcl|AP010960.1_prot_BAI34819.1_862	lcl|NC_004337.2_prot_NP_706679.1_688	lcl|NC_000913.3_prot_NP_415322.1_775	lcl|CP003109.1_prot_AEZ39608.1_973	lcl|NC_011415.1_prot_WP_000443530.1_857	lcl|NC_010498.1_prot_WP_000443541.1_783	lcl|CP000036.1_prot_ABB65365.1_629	lcl|NC_011751.1_prot_WP_000443544.1_927
8	8	0.867	lcl|AP010960.1_prot_BAI34951.1_996	lcl|NC_004337.2_prot_NP_706847.1_854	lcl|NC_000913.3_prot_NP_415448.1_904	lcl|CP003109.1_prot_AEZ39740.1_1105	lcl|NC_011415.1_prot_WP_000462687.1_987	lcl|NC_010498.1_prot_WP_000462687.1_2131	lcl|CP000036.1_prot_ABB66789.1_2057	lcl|NC_011751.1_prot_WP_000462687.1_1107
8	8	0.867	lcl|AP010960.1_prot_BAI34981.1_1026	lcl|NC_004337.2_prot_NP_706880.2_889	lcl|NC_000913.3_prot_NP_415478.1_934	lcl|CP003109.1_prot_AEZ39770.1_1135	lcl|NC_011415.1_prot_WP_000288710.1_1017	lcl|NC_010498.1_prot_WP_000288710.1_2101	lcl|CP000036.1_prot_ABB66837.1_2105	lcl|NC_011751.1_prot_WP_000288710.1_1131
8	8	0.867	lcl|AP010960.1_prot_BAI35036.1_1087	lcl|NC_004337.2_prot_NP_706898.1_906	lcl|NC_000913.3_prot_NP_415495.1_951	lcl|CP003109.1_prot_AEZ39787.1_1152	lcl|NC_011415.1_prot_WP_000063978.1_1034	lcl|NC_010498.1_prot_WP_000063961.1_2084	lcl|CP000036.1_prot_ABB66820.1_2088	lcl|NC_011751.1_prot_WP_000063978.1_1148
8	8	0.867	lcl|AP010960.1_prot_BAI35303.1_1366	lcl|NC_004337.2_prot_NP_707005.1_1007	lcl|NC_000913.3_prot_NP_415607.1_1062	lcl|CP003109.1_prot_AEZ39919.1_1284	lcl|NC_011415.1_prot_WP_000290727.1_1143	lcl|NC_010498.1_prot_WP_000290727.1_1987	lcl|CP000036.1_prot_ABB66564.1_1832	lcl|NC_011751.1_prot_WP_000290727.1_1246
8	8	0.867	lcl|AP010960.1_prot_BAI35581.1_1662	lcl|NC_004337.2_prot_NP_707190.1_1190	lcl|NC_000913.3_prot_NP_415797.1_1262	lcl|CP003109.1_prot_AEZ40175.1_1540	lcl|NC_011415.1_prot_WP_000176278.1_1321	lcl|NC_010498.1_prot_WP_000176265.1_1792	lcl|CP000036.1_prot_ABB66383.1_1651	lcl|NC_011751.1_prot_WP_000176265.1_1566
8	8	0.867	lcl|AP010960.1_prot_BAI35582.1_1663	lcl|NC_004337.2_prot_NP_707191.1_1191	lcl|NC_000913.3_prot_NP_415798.2_1263	lcl|CP003109.1_prot_AEZ40176.1_1541	lcl|NC_011415.1_prot_WP_001295580.1_1322	lcl|NC_010498.1_prot_WP_001353236.1_1791	lcl|CP000036.1_prot_ABB66382.1_1650	lcl|NC_011751.1_prot_WP_001295580.1_1567
8	8	0.867	lcl|AP010960.1_prot_BAI35619.1_1706	lcl|NC_004337.2_prot_NP_707226.1_1226	lcl|NC_000913.3_prot_NP_415837.1_1305	lcl|CP003109.1_prot_AEZ40220.1_1585	lcl|NC_011415.1_prot_WP_000825784.1_1365	lcl|NC_010498.1_prot_WP_000825768.1_1744	lcl|CP000036.1_prot_ABB66350.1_1618	lcl|NC_011751.1_prot_WP_000825790.1_1598
8	8	0.867	lcl|AP010960.1_prot_BAI35624.1_1711	lcl|NC_004337.2_prot_NP_707231.2_1231	lcl|NC_000913.3_prot_NP_415842.2_1310	lcl|CP003109.1_prot_AEZ40225.1_1590	lcl|NC_011415.1_prot_WP_000219122.1_1370	lcl|NC_010498.1_prot_WP_001329595.1_1739	lcl|CP000036.1_prot_ABB66345.1_1613	lcl|NC_011751.1_prot_WP_000219121.1_1603
8	8	0.867	lcl|AP010960.1_prot_BAI35786.1_1885	lcl|NC_004337.2_prot_NP_707597.1_1582	lcl|NC_000913.3_prot_NP_416012.1_1481	lcl|CP003109.1_prot_AEZ40408.1_1773	lcl|NC_011415.1_prot_WP_000832441.1_1576	lcl|NC_010498.1_prot_WP_000832492.1_1621	lcl|CP000036.1_prot_ABB66173.1_1441	lcl|NC_011751.1_prot_WP_000832475.1_1729
8	8	0.867	lcl|AP010960.1_prot_BAI35937.1_2063	lcl|NC_004337.2_prot_NP_707493.1_1482	lcl|NC_000913.3_prot_NP_416112.1_1585	lcl|CP003109.1_prot_AEZ40539.1_1904	lcl|NC_011415.1_prot_WP_001019530.1_1716	lcl|NC_010498.1_prot_WP_001019519.1_1548	lcl|CP000036.1_prot_ABB66156.1_1424	lcl|NC_011751.1_prot_WP_001019558.1_1865
8	8	0.867	lcl|AP010960.1_prot_BAI35990.1_2117	lcl|NC_004337.2_prot_NP_707548.1_1536	lcl|NC_000913.3_prot_YP_025305.1_1640	lcl|CP003109.1_prot_AEZ40593.1_1958	lcl|NC_011415.1_prot_WP_000250661.1_1770	lcl|NC_010498.1_prot_WP_000250656.1_1492	lcl|CP000036.1_prot_ABB66105.1_1373	lcl|NC_011751.1_prot_WP_000250671.1_1921
8	8	0.867	lcl|AP010960.1_prot_BAI36114.1_2249	lcl|NC_004337.2_prot_NP_707373.1_1365	lcl|NC_000913.3_prot_NP_416252.1_1730	lcl|CP003109.1_prot_AEZ40683.1_2048	lcl|NC_011415.1_prot_WP_000412169.1_1909	lcl|NC_010498.1_prot_WP_000412169.1_1397	lcl|CP000036.1_prot_ABB65978.1_1245	lcl|NC_011751.1_prot_WP_000412169.1_2012
8	8	0.867	lcl|AP010960.1_prot_BAI36128.1_2263	lcl|NC_004337.2_prot_NP_707361.2_1353	lcl|NC_000913.3_prot_NP_416266.1_1744	lcl|CP003109.1_prot_AEZ40698.1_2063	lcl|NC_011415.1_prot_WP_000975813.1_1923	lcl|NC_010498.1_prot_WP_000977128.1_1383	lcl|CP000036.1_prot_ABB65963.1_1230	lcl|NC_011751.1_prot_WP_000977133.1_2026
8	8	0.867	lcl|AP010960.1_prot_BAI36219.1_2355	lcl|NC_004337.2_prot_NP_707709.2_1688	lcl|NC_000913.3_prot_NP_416361.2_1843	lcl|CP003109.1_prot_AEZ40796.1_2161	lcl|NC_011415.1_prot_WP_001295500.1_2024	lcl|NC_010498.1_prot_WP_001295500.1_1285	lcl|CP000036.1_prot_ABB65790.1_1055	lcl|NC_011751.1_prot_WP_001295500.1_2126
8	8	0.867	lcl|AP010960.1_prot_BAI36247.1_2383	lcl|NC_004337.2_prot_NP_707721.1_1701	lcl|NC_000913.3_prot_NP_416375.1_1857	lcl|CP003109.1_prot_AEZ40811.1_2176	lcl|NC_011415.1_prot_WP_000580323.1_2038	lcl|NC_010498.1_prot_WP_000580323.1_1271	lcl|CP000036.1_prot_ABB65813.1_1078	lcl|NC_011751.1_prot_WP_000580323.1_2140
8	8	0.867	lcl|AP010960.1_prot_BAI36388.1_2526	lcl|NC_004337.2_prot_NP_707829.1_1803	lcl|NC_000913.3_prot_NP_416454.1_1937	lcl|CP003109.1_prot_AEZ40887.1_2252	lcl|NC_011415.1_prot_WP_000133112.1_2178	lcl|NC_010498.1_prot_WP_000133106.1_1193	lcl|CP000036.1_prot_ABB65713.1_978	lcl|NC_011751.1_prot_WP_000133119.1_2216
8	8	0.867	lcl|AP010960.1_prot_BAI36639.1_2799	lcl|NC_004337.2_prot_NP_707971.1_1940	lcl|NC_000913.3_prot_NP_416583.1_2065	lcl|CP003109.1_prot_AEZ41089.1_2454	lcl|NC_011415.1_prot_WP_000137873.1_2363	lcl|NC_010498.1_prot_WP_000137877.1_940	lcl|CP000036.1_prot_ABB65572.1_836	lcl|NC_011751.1_prot_WP_000137877.1_2401
8	8	0.867	lcl|AP010960.1_prot_BAI36770.1_2939	lcl|NC_004337.2_prot_NP_708099.2_2065	lcl|NC_000913.3_prot_NP_416707.4_2183	lcl|CP003109.1_prot_AEZ41292.1_2657	lcl|NC_011415.1_prot_WP_000835177.1_2481	lcl|NC_010498.1_prot_WP_000835177.1_2288	lcl|CP000036.1_prot_ABB66682.1_1950	lcl|NC_011751.1_prot_WP_000835174.1_2518
8	8	0.867	lcl|AP010960.1_prot_BAI36869.1_3043	lcl|NC_004337.2_prot_NP_708177.1_2140	lcl|NC_000913.3_prot_NP_416798.1_2276	lcl|CP003109.1_prot_AEZ41380.1_2745	lcl|NC_011415.1_prot_WP_000106627.1_2563	lcl|NC_010498.1_prot_WP_000106627.1_2385	lcl|CP000036.1_prot_ABB66893.1_2161	lcl|NC_011751.1_prot_WP_000106627.1_2613
8	8	0.867	lcl|AP010960.1_prot_BAI37057.1_3241	lcl|NC_004337.2_prot_NP_708356.1_2318	lcl|NC_000913.3_prot_NP_417012.1_2495	lcl|CP003109.1_prot_AEZ41583.1_2948	lcl|NC_011415.1_prot_WP_000003317.1_2817	lcl|NC_010498.1_prot_WP_000003317.1_2591	lcl|CP000036.1_prot_ABB67085.1_2353	lcl|NC_011751.1_prot_WP_000003312.1_2810
8	8	0.867	lcl|AP010960.1_prot_BAI37208.1_3402	lcl|NC_004337.2_prot_NP_708492.1_2444	lcl|NC_000913.3_prot_NP_417164.1_2645	lcl|CP003109.1_prot_AEZ41737.1_3102	lcl|NC_011415.1_prot_WP_000774996.1_2944	lcl|NC_010498.1_prot_WP_000774972.1_2720	lcl|CP000036.1_prot_ABB67359.1_2627	lcl|NC_011751.1_prot_WP_000774978.1_2970
8	8	0.867	lcl|AP010960.1_prot_BAI37218.1_3412	lcl|NC_004337.2_prot_NP_708501.1_2450	lcl|NC_000913.3_prot_NP_417174.1_2654	lcl|CP003109.1_prot_AEZ41747.1_3112	lcl|NC_011415.1_prot_WP_001287454.1_2954	lcl|NC_010498.1_prot_WP_001287454.1_2730	lcl|CP000036.1_prot_ABB67349.1_2617	lcl|NC_011751.1_prot_WP_001287454.1_2980
8	8	0.867	lcl|AP010960.1_prot_BAI37238.1_3432	lcl|NC_004337.2_prot_NP_708521.2_2469	lcl|NC_000913.3_prot_NP_417194.2_2674	lcl|CP003109.1_prot_AEZ41768.1_3133	lcl|NC_011415.1_prot_WP_001402444.1_2974	lcl|NC_010498.1_prot_WP_024175809.1_2750	lcl|CP000036.1_prot_ABB67330.1_2598	lcl|NC_011751.1_prot_WP_001309690.1_3000
8	8	0.867	lcl|AP010960.1_prot_BAI37247.1_3441	lcl|NC_004337.2_prot_NP_708522.2_2470	lcl|NC_000913.3_prot_NP_417201.1_2681	lcl|CP003109.1_prot_AEZ41775.1_3140	lcl|NC_011415.1_prot_WP_001288134.1_2981	lcl|NC_010498.1_prot_WP_001288122.1_2758	lcl|CP000036.1_prot_ABB67323.1_2591	lcl|NC_011751.1_prot_WP_001288125.1_3007
8	8	0.867	lcl|AP010960.1_prot_BAI37275.1_3469	lcl|NC_004337.2_prot_NP_708550.1_2497	lcl|NC_000913.3_prot_NP_417225.1_2705	lcl|CP003109.1_prot_AEZ41798.1_3163	lcl|NC_011415.1_prot_WP_000568921.1_3010	lcl|NC_010498.1_prot_WP_000568936.1_2782	lcl|CP000036.1_prot_ABB67301.1_2569	lcl|NC_011751.1_prot_WP_000568953.1_3032
8	8	0.867	lcl|AP010960.1_prot_BAI37281.1_3475	lcl|NC_004337.2_prot_NP_708556.1_2503	lcl|NC_000913.3_prot_NP_417231.1_2711	lcl|CP003109.1_prot_AEZ41804.1_3169	lcl|NC_011415.1_prot_WP_001090380.1_3016	lcl|NC_010498.1_prot_WP_001090361.1_2788	lcl|CP000036.1_prot_ABB67295.1_2563	lcl|NC_011751.1_prot_WP_001090392.1_3038
8	8	0.867	lcl|AP010960.1_prot_BAI37321.1_3517	lcl|NC_004337.2_prot_NP_708586.1_2532	lcl|NC_000913.3_prot_NP_417272.1_2752	lcl|CP003109.1_prot_AEZ41849.1_3214	lcl|NC_011415.1_prot_WP_000206990.1_3058	lcl|NC_010498.1_prot_WP_000206975.1_2838	lcl|CP000036.1_prot_ABB67210.1_2478	lcl|NC_011751.1_prot_WP_000206993.1_3080
8	8	0.867	lcl|AP010960.1_prot_BAI37613.1_3831	lcl|NC_004337.2_prot_NP_708819.2_2756	lcl|NC_000913.3_prot_NP_417475.1_2953	lcl|CP003109.1_prot_AEZ42113.1_3478	lcl|NC_011415.1_prot_WP_000439331.1_3296	lcl|NC_010498.1_prot_WP_000439331.1_3177	lcl|CP000036.1_prot_ABB67506.1_2774	lcl|NC_011751.1_prot_WP_000439331.1_3436
8	8	0.867	lcl|AP010960.1_prot_BAI37751.1_3972	lcl|NC_004337.2_prot_NP_708949.1_2883	lcl|NC_000913.3_prot_NP_417617.1_3092	lcl|CP003109.1_prot_AEZ42254.1_3619	lcl|NC_011415.1_prot_WP_000246855.1_3438	lcl|NC_010498.1_prot_WP_000246837.1_3326	lcl|CP000036.1_prot_ABB67731.1_2999	lcl|NC_011751.1_prot_WP_000246847.1_3574
8	8	0.867	lcl|AP010960.1_prot_BAI37795.1_4018	lcl|NC_004337.2_prot_NP_708992.2_2925	lcl|NC_000913.3_prot_NP_417660.1_3138	lcl|CP003109.1_prot_AEZ42298.1_3663	lcl|NC_011415.1_prot_WP_001296448.1_3482	lcl|NC_010498.1_prot_WP_001296448.1_3370	lcl|CP000036.1_prot_ABB67688.1_2956	lcl|NC_011751.1_prot_WP_001296448.1_3620
8	8	0.867	lcl|AP010960.1_prot_BAI37896.1_4123	lcl|NC_004337.2_prot_NP_709090.1_3021	lcl|NC_000913.3_prot_NP_417761.1_3237	lcl|CP003109.1_prot_AEZ42395.1_3760	lcl|NC_011415.1_prot_WP_001140433.1_3576	lcl|NC_010498.1_prot_WP_001140433.1_3472	lcl|CP000036.1_prot_ABB67784.1_3052	lcl|NC_011751.1_prot_WP_001140433.1_3715
8	8	0.867	lcl|AP010960.1_prot_BAI37908.1_4135	lcl|NC_004337.2_prot_NP_709102.2_3033	lcl|NC_000913.3_prot_NP_417773.1_3249	lcl|CP003109.1_prot_AEZ42407.1_3772	lcl|NC_011415.1_prot_WP_000529945.1_3588	lcl|NC_010498.1_prot_WP_000529945.1_3484	lcl|CP000036.1_prot_ABB67796.1_3064	lcl|NC_011751.1_prot_WP_000529945.1_3727
8	8	0.867	lcl|AP010960.1_prot_BAI38185.1_4424	lcl|NC_004337.2_prot_NP_709376.1_3305	lcl|NC_000913.3_prot_NP_418059.1_3544	lcl|CP003109.1_prot_AEZ42710.1_4075	lcl|NC_011415.1_prot_WP_000665680.1_3878	lcl|NC_010498.1_prot_WP_000665680.1_3793	lcl|CP000036.1_prot_ABB68082.1_3350	lcl|NC_011751.1_prot_WP_000665680.1_4046
8	8	0.867	lcl|AP010960.1_prot_BAI38194.1_4435	lcl|NC_004337.2_prot_NP_709389.1_3318	lcl|NC_000913.3_prot_NP_418067.1_3552	lcl|CP003109.1_prot_AEZ42719.1_4084	lcl|NC_011415.1_prot_WP_000024392.1_3888	lcl|NC_010498.1_prot_WP_000024392.1_3803	lcl|CP000036.1_prot_ABB68097.1_3365	lcl|NC_011751.1_prot_WP_000024389.1_4058
8	8	0.867	lcl|AP010960.1_prot_BAI38230.1_4471	lcl|NC_004337.2_prot_NP_709429.1_3358	lcl|NC_000913.3_prot_NP_418106.1_3594	lcl|CP003109.1_prot_AEZ42756.1_4121	lcl|NC_011415.1_prot_WP_000135058.1_3924	lcl|NC_010498.1_prot_WP_000135058.1_3839	lcl|CP000036.1_prot_ABB68201.1_3469	lcl|NC_011751.1_prot_WP_000135058.1_4094
8	8	0.867	lcl|AP010960.1_prot_BAI38318.1_4567	lcl|NC_004337.2_prot_NP_709546.1_3468	lcl|NC_000913.3_prot_NP_418189.1_3682	lcl|CP003109.1_prot_AEZ42893.1_4258	lcl|NC_011415.1_prot_WP_000896498.1_4018	lcl|NC_010498.1_prot_WP_000896498.1_3956	lcl|CP000036.1_prot_ABB68225.1_3493	lcl|NC_011751.1_prot_WP_000896498.1_4195
8	8	0.867	lcl|AP010960.1_prot_BAI38346.1_4595	lcl|NC_004337.2_prot_NP_709574.2_3496	lcl|NC_000913.3_prot_NP_418217.1_3710	lcl|CP003109.1_prot_AEZ42920.1_4285	lcl|NC_011415.1_prot_WP_000983255.1_4047	lcl|NC_010498.1_prot_WP_000983255.1_3985	lcl|CP000036.1_prot_ABB68243.1_3511	lcl|NC_011751.1_prot_WP_000983255.1_4224
8	8	0.867	lcl|AP010960.1_prot_BAI38536.1_4790	lcl|NC_004337.2_prot_NP_709769.1_3682	lcl|NC_000913.3_prot_NP_418400.1_3893	lcl|CP003109.1_prot_AEZ43124.1_4489	lcl|NC_011415.1_prot_WP_000187022.1_4248	lcl|NC_010498.1_prot_WP_000187018.1_4243	lcl|CP000036.1_prot_ABB68435.1_3703	lcl|NC_011751.1_prot_WP_000187018.1_4414
8	8	0.867	lcl|AP010960.1_prot_BAI38604.1_4863	lcl|NC_004337.2_prot_NP_709880.1_3793	lcl|NC_000913.3_prot_NP_418464.1_3956	lcl|CP003109.1_prot_AEZ43196.1_4561	lcl|NC_011415.1_prot_WP_000455228.1_4315	lcl|NC_010498.1_prot_WP_000455227.1_4314	lcl|CP000036.1_prot_ABB68510.1_3779	lcl|NC_011751.1_prot_WP_000455227.1_4483
8	8	0.867	lcl|AP010960.1_prot_BAI38681.1_4947	lcl|NC_004337.2_prot_NP_709847.2_3760	lcl|NC_000913.3_prot_NP_418495.2_3989	lcl|CP003109.1_prot_AEZ43227.1_4592	lcl|NC_011415.1_prot_WP_001295391.1_4347	lcl|NC_010498.1_prot_WP_001296647.1_4344	lcl|CP000036.1_prot_ABB68534.1_3803	lcl|NC_011751.1_prot_WP_001309136.1_4514
8	8	0.867	lcl|AP010960.1_prot_BAI38723.1_4989	lcl|NC_004337.2_prot_NP_709822.1_3735	lcl|NC_000913.3_prot_NP_418543.1_4037	lcl|CP003109.1_prot_AEZ43278.1_4643	lcl|NC_011415.1_prot_WP_000988016.1_4396	lcl|NC_010498.1_prot_WP_000986616.1_4393	lcl|CP000036.1_prot_ABB68573.1_3842	lcl|NC_011751.1_prot_WP_000986619.1_4557
8	8	0.867	lcl|AP010960.1_prot_BAI38843.1_5122	lcl|NC_004337.2_prot_NP_709964.1_3876	lcl|NC_000913.3_prot_NP_418658.1_4151	lcl|CP003109.1_prot_AEZ43396.1_4761	lcl|NC_011415.1_prot_WP_001106238.1_4518	lcl|NC_010498.1_prot_WP_001009180.1_4520	lcl|CP000036.1_prot_ABB68635.1_3904	lcl|NC_011751.1_prot_WP_001106222.1_4673
8	8	0.866	lcl|AP010960.1_prot_BAI34388.1_406	lcl|NC_004337.2_prot_NP_706192.1_223	lcl|NC_000913.3_prot_NP_414910.1_369	lcl|CP003109.1_prot_AEZ39086.1_451	lcl|NC_011415.1_prot_WP_000830741.1_395	lcl|NC_010498.1_prot_WP_000830741.1_393	lcl|CP000036.1_prot_ABB64986.1_250	lcl|NC_011751.1_prot_WP_000830757.1_410
8	8	0.866	lcl|AP010960.1_prot_BAI34422.1_443	lcl|NC_004337.2_prot_NP_706301.1_326	lcl|NC_000913.3_prot_NP_414947.1_405	lcl|CP003109.1_prot_AEZ39128.1_493	lcl|NC_011415.1_prot_WP_000543535.1_433	lcl|NC_010498.1_prot_WP_000543535.1_437	lcl|CP000036.1_prot_ABB65020.1_284	lcl|NC_011751.1_prot_WP_000543535.1_449
8	8	0.866	lcl|AP010960.1_prot_BAI34433.1_454	lcl|NC_004337.2_prot_NP_706312.1_336	lcl|NC_000913.3_prot_NP_414958.4_416	lcl|CP003109.1_prot_AEZ39141.1_506	lcl|NC_011415.1_prot_WP_001276309.1_444	lcl|NC_010498.1_prot_WP_001276309.1_448	lcl|CP000036.1_prot_ABB65031.1_295	lcl|NC_011751.1_prot_WP_001276309.1_461
8	8	0.866	lcl|AP010960.1_prot_BAI34596.1_624	lcl|NC_004337.2_prot_NP_706449.1_469	lcl|NC_000913.3_prot_NP_415126.1_586	lcl|CP003109.1_prot_AEZ39357.1_722	lcl|NC_011415.1_prot_WP_000026805.1_666	lcl|NC_010498.1_prot_WP_000026787.1_591	lcl|CP000036.1_prot_ABB65159.1_423	lcl|NC_011751.1_prot_WP_000026840.1_678
