# Species	Genes	Alg.-Conn.	11128.fasta	11368.fasta	12009.fasta	55989.fasta	ATCC8739.fasta	BW2952.fasta	DH10B.fasta	E24377A.fasta	HS.fasta	IAI1.fasta	MG1655.fasta	NCTC86.fasta	SE11.fasta	W3110.fasta
13	13	0.842	lcl|AP010960.1_prot_BAI36351.1_2488	lcl|AP010953.1_prot_BAI25993.1_2754	lcl|AP010958.1_prot_BAI30956.1_2164	lcl|NZ_CP028304.1_prot_WP_000917208.1_2177	lcl|NZ_CP022959.1_prot_WP_000917208.1_1786	lcl|NC_012759.1_prot_WP_000917208.1_1829	lcl|NC_010473.1_prot_WP_000917208.1_2035	lcl|CP000800.1_prot_ABV18873.1_2042	*	lcl|NC_011741.1_prot_WP_000917208.1_1945	lcl|NC_000913.3_prot_NP_416418.1_1904	lcl|NZ_CP019778.1_prot_WP_000917208.1_2166	lcl|NC_011415.1_prot_WP_000917208.1_2141	lcl|AP009048.1_prot_BAA15728.1_1901
13	13	0.842	lcl|AP010960.1_prot_BAI36353.1_2490	lcl|AP010953.1_prot_BAI25995.1_2756	lcl|AP010958.1_prot_BAI30958.1_2166	lcl|NZ_CP028304.1_prot_WP_000797555.1_2179	lcl|NZ_CP022959.1_prot_WP_000797573.1_1784	lcl|NC_012759.1_prot_WP_000797560.1_1831	lcl|NC_010473.1_prot_WP_000797560.1_2037	lcl|CP000800.1_prot_ABV17426.1_2044	*	lcl|NC_011741.1_prot_WP_000797560.1_1947	lcl|NC_000913.3_prot_NP_416420.1_1906	lcl|NZ_CP019778.1_prot_WP_000797573.1_2168	lcl|NC_011415.1_prot_WP_000797573.1_2143	lcl|AP009048.1_prot_BAA15730.1_1903
13	13	0.842	lcl|AP010960.1_prot_BAI36365.1_2502	lcl|AP010953.1_prot_BAI26053.1_2814	lcl|AP010958.1_prot_BAI30970.1_2178	lcl|NZ_CP028304.1_prot_WP_001087463.1_2250	lcl|NZ_CP022959.1_prot_WP_001087467.1_1771	lcl|NC_012759.1_prot_WP_001087467.1_1844	lcl|NC_010473.1_prot_WP_001087467.1_2050	lcl|CP000800.1_prot_ABV19754.1_2057	*	lcl|NC_011741.1_prot_WP_001087467.1_1960	lcl|NC_000913.3_prot_NP_416432.3_1919	lcl|NZ_CP019778.1_prot_WP_001087467.1_2182	lcl|NC_011415.1_prot_WP_001087467.1_2156	lcl|AP009048.1_prot_BAA15742.1_1915
13	13	0.842	lcl|AP010960.1_prot_BAI36383.1_2521	lcl|AP010953.1_prot_BAI26065.1_2826	lcl|AP010958.1_prot_BAI30982.1_2190	lcl|NZ_CP028304.1_prot_WP_000067950.1_2267	lcl|NZ_CP022959.1_prot_WP_000067950.1_1757	lcl|NC_012759.1_prot_WP_000067950.1_1858	lcl|NC_010473.1_prot_WP_000067950.1_2064	lcl|CP000800.1_prot_ABV18317.1_2072	*	lcl|NC_011741.1_prot_WP_000067950.1_1972	lcl|NC_000913.3_prot_NP_416449.1_1932	lcl|NZ_CP019778.1_prot_WP_000067950.1_2194	lcl|NC_011415.1_prot_WP_000067950.1_2173	lcl|AP009048.1_prot_BAA15764.1_1933
13	13	0.842	lcl|AP010960.1_prot_BAI36389.1_2527	lcl|AP010953.1_prot_BAI26071.1_2832	lcl|AP010958.1_prot_BAI30988.1_2196	lcl|NZ_CP028304.1_prot_WP_001295641.1_2273	lcl|NZ_CP022959.1_prot_WP_001295641.1_1751	lcl|NC_012759.1_prot_WP_001350520.1_1864	lcl|NC_010473.1_prot_WP_001350520.1_2070	lcl|CP000800.1_prot_ABV18652.1_2078	*	lcl|NC_011741.1_prot_WP_001295641.1_1978	lcl|NC_000913.3_prot_NP_416455.1_1938	lcl|NZ_CP019778.1_prot_WP_001295641.1_2200	lcl|NC_011415.1_prot_WP_001295641.1_2179	lcl|AP009048.1_prot_BAA15770.1_1939
13	13	0.842	lcl|AP010960.1_prot_BAI36396.1_2534	lcl|AP010953.1_prot_BAI26078.1_2839	lcl|AP010958.1_prot_BAI30995.1_2203	lcl|NZ_CP028304.1_prot_WP_000867217.1_2280	lcl|NZ_CP022959.1_prot_WP_000867217.1_1744	lcl|NC_012759.1_prot_WP_000867217.1_1871	lcl|NC_010473.1_prot_WP_000867217.1_2077	lcl|CP000800.1_prot_ABV18090.1_2085	*	lcl|NC_011741.1_prot_WP_000867217.1_1985	lcl|NC_000913.3_prot_NP_416462.1_1945	lcl|NZ_CP019778.1_prot_WP_000867217.1_2207	lcl|NC_011415.1_prot_WP_000867217.1_2186	lcl|AP009048.1_prot_BAA15777.1_1946
13	13	0.842	lcl|AP010960.1_prot_BAI36412.1_2550	lcl|AP010953.1_prot_BAI26091.1_2855	lcl|AP010958.1_prot_BAI31011.1_2219	lcl|NZ_CP028304.1_prot_WP_000740067.1_2296	lcl|NZ_CP022959.1_prot_WP_000740094.1_1727	lcl|NC_012759.1_prot_WP_000740107.1_1887	lcl|NC_010473.1_prot_WP_000740107.1_2093	lcl|CP000800.1_prot_ABV19552.1_2102	*	lcl|NC_011741.1_prot_WP_000730130.1_2001	lcl|NC_000913.3_prot_NP_416480.1_1960	lcl|NZ_CP019778.1_prot_WP_000740085.1_2223	lcl|NC_011415.1_prot_WP_000730130.1_2203	lcl|AP009048.1_prot_BAE76559.1_1965
13	13	0.842	lcl|AP010960.1_prot_BAI36507.1_2653	lcl|AP010953.1_prot_BAI26140.1_2917	lcl|AP010958.1_prot_BAI31261.1_2485	lcl|NZ_CP028304.1_prot_WP_000450409.1_2380	lcl|NZ_CP022959.1_prot_WP_000450409.1_1684	lcl|NC_012759.1_prot_WP_000450409.1_1921	lcl|NC_010473.1_prot_WP_000450409.1_2126	lcl|CP000800.1_prot_ABV18673.1_2189	*	lcl|NC_011741.1_prot_WP_000450409.1_2021	lcl|NC_000913.3_prot_NP_416511.4_1988	lcl|NZ_CP019778.1_prot_WP_000450409.1_2290	lcl|NC_011415.1_prot_WP_000450409.1_2285	lcl|AP009048.1_prot_BAA15828.1_1998
13	13	0.842	lcl|AP010960.1_prot_BAI36585.1_2737	lcl|AP010953.1_prot_BAI26147.1_2924	lcl|AP010958.1_prot_BAI31268.1_2492	lcl|NZ_CP028304.1_prot_WP_000019194.1_2386	lcl|NZ_CP022959.1_prot_WP_000019197.1_1677	lcl|NC_012759.1_prot_WP_000019197.1_1928	lcl|NC_010473.1_prot_WP_000019197.1_2133	lcl|CP000800.1_prot_ABV18504.1_2196	*	lcl|NC_011741.1_prot_WP_000019197.1_2028	lcl|NC_000913.3_prot_NP_416518.2_1996	lcl|NZ_CP019778.1_prot_WP_000019197.1_2297	lcl|NC_011415.1_prot_WP_000019197.1_2292	lcl|AP009048.1_prot_BAA15842.2_2005
13	13	0.842	lcl|AP010960.1_prot_BAI36591.1_2743	lcl|AP010953.1_prot_BAI26153.1_2930	lcl|AP010958.1_prot_BAI31274.1_2498	lcl|NZ_CP028304.1_prot_WP_000131782.1_2393	lcl|NZ_CP022959.1_prot_WP_000131782.1_1672	lcl|NC_012759.1_prot_WP_000131782.1_1935	lcl|NC_010473.1_prot_WP_000131782.1_2140	lcl|CP000800.1_prot_ABV20384.1_2201	*	lcl|NC_011741.1_prot_WP_000131782.1_2035	lcl|NC_000913.3_prot_NP_416523.1_2003	lcl|NZ_CP019778.1_prot_WP_000131782.1_2304	lcl|NC_011415.1_prot_WP_000131782.1_2299	lcl|AP009048.1_prot_BAA15850.1_2011
13	13	0.842	lcl|AP010960.1_prot_BAI36643.1_2803	lcl|AP010953.1_prot_BAI26214.1_2995	lcl|AP010958.1_prot_BAI31337.1_2561	lcl|NZ_CP028304.1_prot_WP_000476014.1_2456	lcl|NZ_CP022959.1_prot_WP_000476014.1_1606	lcl|NC_012759.1_prot_WP_000476011.1_2000	lcl|NC_010473.1_prot_WP_000476011.1_2205	lcl|CP000800.1_prot_ABV19466.1_2266	*	lcl|NC_011741.1_prot_WP_000476018.1_2108	lcl|NC_000913.3_prot_NP_416585.1_2067	lcl|NZ_CP019778.1_prot_WP_078046027.1_2369	lcl|NC_011415.1_prot_WP_000476011.1_2367	lcl|AP009048.1_prot_BAA15936.1_2075
13	13	0.842	lcl|AP010960.1_prot_BAI36657.1_2817	lcl|AP010953.1_prot_BAI26227.1_3010	lcl|AP010958.1_prot_BAI31352.1_2577	lcl|NZ_CP028304.1_prot_WP_000434047.1_2470	lcl|NZ_CP022959.1_prot_WP_000434038.1_1592	lcl|NC_012759.1_prot_WP_000434038.1_2018	lcl|NC_010473.1_prot_WP_000434038.1_2223	lcl|CP000800.1_prot_ABV20816.1_2280	*	lcl|NC_011741.1_prot_WP_000434038.1_2122	lcl|NC_000913.3_prot_NP_416604.1_2083	lcl|NZ_CP019778.1_prot_WP_000434038.1_2383	lcl|NC_011415.1_prot_WP_000434038.1_2381	lcl|AP009048.1_prot_BAA15969.1_2097
13	13	0.842	lcl|AP010960.1_prot_BAI36669.1_2829	lcl|AP010953.1_prot_BAI26239.1_3022	lcl|AP010958.1_prot_BAI31364.1_2589	lcl|NZ_CP028304.1_prot_WP_001005448.1_2482	lcl|NZ_CP022959.1_prot_WP_001005448.1_1580	lcl|NC_012759.1_prot_WP_001005448.1_2030	lcl|NC_010473.1_prot_WP_001005448.1_2235	lcl|CP000800.1_prot_ABV17368.1_2292	*	lcl|NC_011741.1_prot_WP_001005448.1_2134	lcl|NC_000913.3_prot_NP_416616.4_2095	lcl|NZ_CP019778.1_prot_WP_001005448.1_2395	lcl|NC_011415.1_prot_WP_001005448.1_2393	lcl|AP009048.1_prot_BAE76591.1_2109
13	13	0.842	lcl|AP010960.1_prot_BAI36681.1_2845	lcl|AP010953.1_prot_ECO26_3040_3040	lcl|AP010958.1_prot_BAI31378.1_2603	lcl|NZ_CP028304.1_prot_WP_001240408.1_2496	lcl|NZ_CP022959.1_prot_WP_001240401.1_1567	lcl|NC_012759.1_prot_WP_001240401.1_2043	lcl|NC_010473.1_prot_WP_001240401.1_2248	lcl|CP000800.1_prot_ABV19936.1_2303	*	lcl|NC_011741.1_prot_WP_001240401.1_2147	lcl|NC_000913.3_prot_NP_416631.1_2108	lcl|NZ_CP019778.1_prot_WP_001240401.1_2408	lcl|NC_011415.1_prot_WP_001240401.1_2406	lcl|AP009048.1_prot_BAE76603.1_2125
13	13	0.842	lcl|AP010960.1_prot_BAI36688.1_2852	lcl|AP010953.1_prot_BAI26259.1_3047	lcl|AP010958.1_prot_BAI31385.1_2610	lcl|NZ_CP028304.1_prot_WP_001319943.1_2504	lcl|NZ_CP022959.1_prot_WP_001295432.1_1559	lcl|NC_012759.1_prot_WP_001319943.1_2051	lcl|NC_010473.1_prot_WP_001319943.1_2256	lcl|CP000800.1_prot_ABV21136.1_2312	*	lcl|NC_011741.1_prot_WP_001295432.1_2155	lcl|NC_000913.3_prot_NP_416638.4_2116	lcl|NZ_CP019778.1_prot_WP_001556125.1_2416	lcl|NC_011415.1_prot_WP_001295432.1_2414	lcl|AP009048.1_prot_BAE76611.1_2133
13	13	0.842	lcl|AP010960.1_prot_BAI36690.1_2854	lcl|AP010953.1_prot_BAI26261.1_3049	lcl|AP010958.1_prot_BAI31387.1_2612	lcl|NZ_CP028304.1_prot_WP_000365433.1_2506	lcl|NZ_CP022959.1_prot_WP_001300768.1_1557	lcl|NC_012759.1_prot_WP_001296821.1_2053	lcl|NC_010473.1_prot_WP_001296821.1_2258	lcl|CP000800.1_prot_ABV21090.1_2314	*	lcl|NC_011741.1_prot_WP_000365433.1_2157	lcl|NC_000913.3_prot_NP_416640.2_2118	lcl|NZ_CP019778.1_prot_WP_001296821.1_2418	lcl|NC_011415.1_prot_WP_001296821.1_2416	lcl|AP009048.1_prot_BAE76613.1_2135
13	13	0.842	lcl|AP010960.1_prot_BAI36695.1_2859	lcl|AP010953.1_prot_BAI26266.1_3054	lcl|AP010958.1_prot_BAI31392.1_2617	lcl|NZ_CP028304.1_prot_WP_000968208.1_2512	lcl|NZ_CP022959.1_prot_WP_000968208.1_1552	lcl|NC_012759.1_prot_WP_000968208.1_2059	lcl|NC_010473.1_prot_WP_000968208.1_2264	lcl|CP000800.1_prot_ABV18201.1_2324	*	lcl|NC_011741.1_prot_WP_000968208.1_2163	lcl|NC_000913.3_prot_NP_416647.1_2123	lcl|NZ_CP019778.1_prot_WP_000968208.1_2424	lcl|NC_011415.1_prot_WP_000968208.1_2422	lcl|AP009048.1_prot_BAE76619.1_2141
13	13	0.842	lcl|AP010960.1_prot_BAI36697.1_2861	lcl|AP010953.1_prot_BAI26268.1_3056	lcl|AP010958.1_prot_BAI31394.1_2619	lcl|NZ_CP028304.1_prot_WP_000920064.1_2514	lcl|NZ_CP022959.1_prot_WP_000920064.1_1550	lcl|NC_012759.1_prot_WP_000920064.1_2061	lcl|NC_010473.1_prot_WP_000920064.1_2266	lcl|CP000800.1_prot_ABV18166.1_2326	*	lcl|NC_011741.1_prot_WP_000920068.1_2165	lcl|NC_000913.3_prot_NP_416649.1_2125	lcl|NZ_CP019778.1_prot_WP_000920064.1_2426	lcl|NC_011415.1_prot_WP_000920064.1_2424	lcl|AP009048.1_prot_BAE76621.1_2143
13	13	0.842	lcl|AP010960.1_prot_BAI36706.1_2870	lcl|AP010953.1_prot_BAI26277.1_3065	lcl|AP010958.1_prot_BAI31403.1_2628	lcl|NZ_CP028304.1_prot_WP_001139613.1_2523	lcl|NZ_CP022959.1_prot_WP_001139613.1_1541	lcl|NC_012759.1_prot_WP_001139613.1_2070	lcl|NC_010473.1_prot_WP_001139613.1_2275	lcl|CP000800.1_prot_ABV18852.1_2336	*	lcl|NC_011741.1_prot_WP_001139613.1_2174	lcl|NC_000913.3_prot_NP_416658.1_2134	lcl|NZ_CP019778.1_prot_WP_001139613.1_2435	lcl|NC_011415.1_prot_WP_001139613.1_2433	lcl|AP009048.1_prot_BAE76630.1_2152
13	13	0.842	lcl|AP010960.1_prot_BAI36710.1_2874	lcl|AP010953.1_prot_BAI26281.1_3069	lcl|AP010958.1_prot_BAI31407.1_2632	lcl|NZ_CP028304.1_prot_WP_000548294.1_2527	lcl|NZ_CP022959.1_prot_WP_000548294.1_1537	lcl|NC_012759.1_prot_WP_000548294.1_2074	lcl|NC_010473.1_prot_WP_000548294.1_2279	lcl|CP000800.1_prot_ABV16925.1_2341	*	lcl|NC_011741.1_prot_WP_000548294.1_2178	lcl|NC_000913.3_prot_NP_416662.1_2138	lcl|NZ_CP019778.1_prot_WP_078046031.1_2439	lcl|NC_011415.1_prot_WP_000548294.1_2437	lcl|AP009048.1_prot_BAE76634.1_2156
13	13	0.842	lcl|AP010960.1_prot_BAI36727.1_2894	lcl|AP010953.1_prot_BAI26300.1_3088	lcl|AP010958.1_prot_BAI31425.1_2652	lcl|NZ_CP028304.1_prot_WP_000241011.1_2545	lcl|NZ_CP022959.1_prot_WP_000241011.1_1518	lcl|NC_012759.1_prot_WP_000241011.1_2087	lcl|NC_010473.1_prot_WP_000241011.1_2298	lcl|CP000800.1_prot_ABV17809.1_2359	*	lcl|NC_011741.1_prot_WP_000241011.1_2197	lcl|NC_000913.3_prot_NP_416680.1_2157	lcl|NZ_CP019778.1_prot_WP_000241011.1_2458	lcl|NC_011415.1_prot_WP_000241011.1_2456	lcl|AP009048.1_prot_BAA15983.1_2175
13	13	0.842	lcl|AP010960.1_prot_BAI36729.1_2896	lcl|AP010953.1_prot_BAI26302.1_3090	lcl|AP010958.1_prot_BAI31427.1_2654	lcl|NZ_CP028304.1_prot_WP_001554206.1_2547	lcl|NZ_CP022959.1_prot_WP_000637035.1_1516	lcl|NC_012759.1_prot_WP_000637046.1_2089	lcl|NC_010473.1_prot_WP_000637046.1_2300	lcl|CP000800.1_prot_ABV19077.1_2361	*	lcl|NC_011741.1_prot_WP_001296836.1_2199	lcl|NC_000913.3_prot_NP_416682.4_2159	lcl|NZ_CP019778.1_prot_WP_000637046.1_2460	lcl|NC_011415.1_prot_WP_001330842.1_2458	lcl|AP009048.1_prot_BAA15985.2_2177
13	13	0.842	lcl|AP010960.1_prot_BAI36730.1_2897	lcl|AP010953.1_prot_BAI26303.1_3091	lcl|AP010958.1_prot_BAI31428.1_2655	lcl|NZ_CP028304.1_prot_WP_000501604.1_2548	lcl|NZ_CP022959.1_prot_WP_000501605.1_1515	lcl|NC_012759.1_prot_WP_000501604.1_2090	lcl|NC_010473.1_prot_WP_000501604.1_2301	lcl|CP000800.1_prot_ABV18510.1_2362	*	lcl|NC_011741.1_prot_WP_000501583.1_2200	lcl|NC_000913.3_prot_NP_416683.1_2160	lcl|NZ_CP019778.1_prot_WP_000501604.1_2461	lcl|NC_011415.1_prot_WP_000501595.1_2459	lcl|AP009048.1_prot_BAA15986.1_2178
13	13	0.842	lcl|AP010960.1_prot_BAI36734.1_2901	lcl|AP010953.1_prot_BAI26307.1_3095	lcl|AP010958.1_prot_BAI31432.1_2659	lcl|NZ_CP028304.1_prot_WP_000213379.1_2552	lcl|NZ_CP022959.1_prot_WP_000213361.1_1511	lcl|NC_012759.1_prot_WP_000213361.1_2094	lcl|NC_010473.1_prot_WP_000213361.1_2305	lcl|CP000800.1_prot_ABV19926.1_2366	*	lcl|NC_011741.1_prot_WP_000213363.1_2204	lcl|NC_000913.3_prot_NP_416687.1_2164	lcl|NZ_CP019778.1_prot_WP_000213361.1_2465	lcl|NC_011415.1_prot_WP_000213382.1_2463	lcl|AP009048.1_prot_BAE76647.1_2182
13	13	0.842	lcl|AP010960.1_prot_BAI36740.1_2907	lcl|AP010953.1_prot_BAI26313.1_3101	lcl|AP010958.1_prot_BAI31438.1_2665	lcl|NZ_CP028304.1_prot_WP_000256203.1_2558	lcl|NZ_CP022959.1_prot_WP_000256203.1_1505	lcl|NC_012759.1_prot_WP_000256203.1_2100	lcl|NC_010473.1_prot_WP_000256203.1_2311	lcl|CP000800.1_prot_ABV16879.1_2373	*	lcl|NC_011741.1_prot_WP_000256200.1_2210	lcl|NC_000913.3_prot_NP_416693.1_2170	lcl|NZ_CP019778.1_prot_WP_000256203.1_2471	lcl|NC_011415.1_prot_WP_000256200.1_2469	lcl|AP009048.1_prot_BAE76653.1_2188
13	13	0.842	lcl|AP010960.1_prot_BAI36764.1_2933	lcl|AP010953.1_prot_BAI26335.1_3123	lcl|AP010958.1_prot_BAI31443.1_2672	lcl|NZ_CP028304.1_prot_WP_001026418.1_2564	lcl|NZ_CP022959.1_prot_WP_001026418.1_1499	lcl|NC_012759.1_prot_WP_001026418.1_2107	lcl|NC_010473.1_prot_WP_001026418.1_2318	lcl|CP000800.1_prot_ABV19884.1_2379	*	lcl|NC_011741.1_prot_WP_001026422.1_2216	lcl|NC_000913.3_prot_NP_416701.1_2177	lcl|NZ_CP019778.1_prot_WP_001026418.1_2477	lcl|NC_011415.1_prot_WP_001026418.1_2475	lcl|AP009048.1_prot_BAE76660.1_2195
13	13	0.842	lcl|AP010960.1_prot_BAI36766.1_2935	lcl|AP010953.1_prot_BAI26337.1_3125	lcl|AP010958.1_prot_BAI31445.1_2674	lcl|NZ_CP028304.1_prot_WP_001296242.1_2566	lcl|NZ_CP022959.1_prot_WP_001295447.1_1497	lcl|NC_012759.1_prot_WP_001295447.1_2109	lcl|NC_010473.1_prot_WP_001295447.1_2320	lcl|CP000800.1_prot_ABV16991.1_2381	*	lcl|NC_011741.1_prot_WP_001295447.1_2218	lcl|NC_000913.3_prot_NP_416703.1_2179	lcl|NZ_CP019778.1_prot_WP_001295447.1_2479	lcl|NC_011415.1_prot_WP_001295447.1_2477	lcl|AP009048.1_prot_BAE76662.1_2197
13	13	0.842	lcl|AP010960.1_prot_BAI36772.1_2941	lcl|AP010953.1_prot_BAI26343.1_3131	lcl|AP010958.1_prot_BAI31451.1_2680	lcl|NZ_CP028304.1_prot_WP_000091291.1_2572	lcl|NZ_CP022959.1_prot_WP_000091291.1_1491	lcl|NC_012759.1_prot_WP_000091291.1_2115	lcl|NC_010473.1_prot_WP_000091291.1_2326	lcl|CP000800.1_prot_ABV16727.1_2387	*	lcl|NC_011741.1_prot_WP_000091291.1_2224	lcl|NC_000913.3_prot_NP_416709.1_2185	lcl|NZ_CP019778.1_prot_WP_000091291.1_2485	lcl|NC_011415.1_prot_WP_000091291.1_2483	lcl|AP009048.1_prot_BAE76668.1_2203
13	13	0.842	lcl|AP010960.1_prot_BAI36773.1_2942	lcl|AP010953.1_prot_BAI26344.1_3132	lcl|AP010958.1_prot_BAI31452.1_2681	lcl|NZ_CP028304.1_prot_WP_000778067.1_2573	lcl|NZ_CP022959.1_prot_WP_000778067.1_1490	lcl|NC_012759.1_prot_WP_000778061.1_2116	lcl|NC_010473.1_prot_WP_000778061.1_2327	lcl|CP000800.1_prot_ABV17335.1_2388	*	lcl|NC_011741.1_prot_WP_000778057.1_2225	lcl|NC_000913.3_prot_NP_416710.1_2186	lcl|NZ_CP019778.1_prot_WP_078046035.1_2486	lcl|NC_011415.1_prot_WP_000778067.1_2484	lcl|AP009048.1_prot_BAA15989.2_2204
13	13	0.842	lcl|AP010960.1_prot_BAI36777.1_2946	lcl|AP010953.1_prot_BAI26348.1_3136	lcl|AP010958.1_prot_BAI31456.1_2685	lcl|NZ_CP028304.1_prot_WP_000712252.1_2577	lcl|NZ_CP022959.1_prot_WP_000712249.1_1486	lcl|NC_012759.1_prot_WP_000712249.1_2120	lcl|NC_010473.1_prot_WP_000712249.1_2331	lcl|CP000800.1_prot_ABV19484.1_2391	*	lcl|NC_011741.1_prot_WP_000712249.1_2229	lcl|NC_000913.3_prot_NP_416713.1_2190	lcl|NZ_CP019778.1_prot_WP_000712249.1_2490	lcl|NC_011415.1_prot_WP_000712252.1_2488	lcl|AP009048.1_prot_BAA15992.1_2207
13	13	0.842	lcl|AP010960.1_prot_BAI36812.1_2983	lcl|AP010953.1_prot_BAI26432.1_3224	lcl|AP010958.1_prot_BAI31471.1_2700	lcl|NZ_CP028304.1_prot_WP_001281226.1_2598	lcl|NZ_CP022959.1_prot_WP_001281242.1_1465	lcl|NC_012759.1_prot_WP_001281242.1_2141	lcl|NC_010473.1_prot_WP_001281242.1_2352	lcl|CP000800.1_prot_ABV16650.1_2409	*	lcl|NC_011741.1_prot_WP_001281242.1_2244	lcl|NC_000913.3_prot_NP_416734.1_2210	lcl|NZ_CP019778.1_prot_WP_001281242.1_2511	lcl|NC_011415.1_prot_WP_001281242.1_2503	lcl|AP009048.1_prot_BAA16048.1_2233
13	13	0.842	lcl|AP010960.1_prot_BAI36815.1_2986	lcl|AP010953.1_prot_BAI26435.1_3227	lcl|AP010958.1_prot_BAI31474.1_2703	lcl|NZ_CP028304.1_prot_WP_001075170.1_2601	lcl|NZ_CP022959.1_prot_WP_001075164.1_1461	lcl|NC_012759.1_prot_WP_001075164.1_2145	lcl|NC_010473.1_prot_WP_001075164.1_2356	lcl|CP000800.1_prot_ABV18444.1_2414	*	lcl|NC_011741.1_prot_WP_001075177.1_2248	lcl|NC_000913.3_prot_NP_416737.1_2214	lcl|NZ_CP019778.1_prot_WP_001075164.1_2515	lcl|NC_011415.1_prot_WP_001075177.1_2507	lcl|AP009048.1_prot_BAA16053.1_2236
13	13	0.842	lcl|AP010960.1_prot_BAI36822.1_2993	lcl|AP010953.1_prot_BAI26442.1_3234	lcl|AP010958.1_prot_BAI31481.1_2710	lcl|NZ_CP028304.1_prot_WP_000857235.1_2607	lcl|NZ_CP022959.1_prot_WP_000857256.1_1452	lcl|NC_012759.1_prot_WP_000857257.1_2154	lcl|NC_010473.1_prot_WP_000857257.1_2365	lcl|CP000800.1_prot_ABV16951.1_2422	*	lcl|NC_011741.1_prot_WP_000857255.1_2256	lcl|NC_000913.3_prot_NP_416744.1_2221	lcl|NZ_CP019778.1_prot_WP_078046036.1_2524	lcl|NC_011415.1_prot_WP_000857257.1_2515	lcl|AP009048.1_prot_BAA16060.1_2243
13	13	0.842	lcl|AP010960.1_prot_BAI36824.1_2995	lcl|AP010953.1_prot_BAI26444.1_3236	lcl|AP010958.1_prot_BAI31483.1_2712	lcl|NZ_CP028304.1_prot_WP_001000369.1_2609	lcl|NZ_CP022959.1_prot_WP_001000379.1_1450	lcl|NC_012759.1_prot_WP_001000379.1_2156	lcl|NC_010473.1_prot_WP_001000379.1_2367	lcl|CP000800.1_prot_ABV18157.1_2424	*	lcl|NC_011741.1_prot_WP_001000354.1_2258	lcl|NC_000913.3_prot_NP_416746.1_2223	lcl|NZ_CP019778.1_prot_WP_001000379.1_2526	lcl|NC_011415.1_prot_WP_001000358.1_2517	lcl|AP009048.1_prot_BAA16062.1_2245
13	13	0.842	lcl|AP010960.1_prot_BAI36857.1_3031	lcl|AP010953.1_prot_BAI26478.1_3271	lcl|AP010958.1_prot_BAI31514.1_2747	lcl|NZ_CP028304.1_prot_WP_001296257.1_2647	lcl|NZ_CP022959.1_prot_WP_000190939.1_1412	lcl|NC_012759.1_prot_WP_000190939.1_2198	lcl|NC_010473.1_prot_WP_000190939.1_2410	lcl|CP000800.1_prot_ABV17738.1_2457	*	lcl|NC_011741.1_prot_WP_001297084.1_2292	lcl|NC_000913.3_prot_NP_416786.4_2264	lcl|NZ_CP019778.1_prot_WP_000190939.1_2568	lcl|NC_011415.1_prot_WP_001471904.1_2551	lcl|AP009048.1_prot_BAA16111.2_2287
13	13	0.842	lcl|AP010960.1_prot_BAI36858.1_3032	lcl|AP010953.1_prot_BAI26479.1_3272	lcl|AP010958.1_prot_BAI31515.1_2748	lcl|NZ_CP028304.1_prot_WP_000789507.1_2648	lcl|NZ_CP022959.1_prot_WP_000789502.1_1411	lcl|NC_012759.1_prot_WP_000789500.1_2199	lcl|NC_010473.1_prot_WP_000789500.1_2411	lcl|CP000800.1_prot_ABV16748.1_2458	*	lcl|NC_011741.1_prot_WP_000789502.1_2293	lcl|NC_000913.3_prot_NP_416787.1_2265	lcl|NZ_CP019778.1_prot_WP_000789500.1_2569	lcl|NC_011415.1_prot_WP_000789502.1_2552	lcl|AP009048.1_prot_BAA16113.1_2288
13	13	0.842	lcl|AP010960.1_prot_BAI36860.1_3034	lcl|AP010953.1_prot_BAI26481.1_3274	lcl|AP010958.1_prot_BAI31517.1_2750	lcl|NZ_CP028304.1_prot_WP_000247881.1_2650	lcl|NZ_CP022959.1_prot_WP_000247878.1_1409	lcl|NC_012759.1_prot_WP_000247879.1_2201	lcl|NC_010473.1_prot_WP_000247879.1_2413	lcl|CP000800.1_prot_ABV20490.1_2460	*	lcl|NC_011741.1_prot_WP_000247878.1_2295	lcl|NC_000913.3_prot_NP_416789.2_2267	lcl|NZ_CP019778.1_prot_WP_000247879.1_2571	lcl|NC_011415.1_prot_WP_000247878.1_2554	lcl|AP009048.1_prot_BAA16115.2_2290
13	13	0.842	lcl|AP010960.1_prot_BAI36873.1_3047	lcl|AP010953.1_prot_BAI26494.1_3287	lcl|AP010958.1_prot_BAI31530.1_2763	lcl|NZ_CP028304.1_prot_WP_000437935.1_2663	lcl|NZ_CP022959.1_prot_WP_000437935.1_1396	lcl|NC_012759.1_prot_WP_000437935.1_2214	lcl|NC_010473.1_prot_WP_000437935.1_2426	lcl|CP000800.1_prot_ABV19531.1_2474	*	lcl|NC_011741.1_prot_WP_000437935.1_2308	lcl|NC_000913.3_prot_NP_416802.1_2280	lcl|NZ_CP019778.1_prot_WP_000437935.1_2584	lcl|NC_011415.1_prot_WP_000437935.1_2567	lcl|AP009048.1_prot_BAE76686.1_2305
