# Species	Genes	Alg.-Conn.	D:SotonD1.fasta	E:11023.fasta	E:150.fasta	E:Bour.fasta	E:SW3.fasta	E:SotonE4.fasta	E:SotonE8.fasta	F:SW4.fasta	F:SW5.fasta	F:SotonF3.fasta
10	10	0.972	lcl|NC_020967.1_prot_WP_009872354.1_60	lcl|CP001890.1_prot_ADH20515.1_61	lcl|CP001886.1_prot_ADH16823.1_62	lcl|NC_020971.1_prot_WP_009872354.1_60	lcl|NC_017952.1_prot_WP_009872354.1_60	lcl|NC_020969.1_prot_WP_009872354.1_60	lcl|NC_020942.1_prot_WP_009872354.1_60	lcl|NC_017951.1_prot_WP_009872354.1_60	lcl|NC_017953.1_prot_WP_009872354.1_60	lcl|NC_020964.1_prot_WP_009872354.1_60
10	10	0.972	lcl|NC_020967.1_prot_WP_009872371.1_96	lcl|CP001890.1_prot_ADH20552.1_98	lcl|CP001886.1_prot_ADH16860.1_99	lcl|NC_020971.1_prot_WP_009872371.1_96	lcl|NC_017952.1_prot_WP_009872371.1_96	lcl|NC_020969.1_prot_WP_009872371.1_96	lcl|NC_020942.1_prot_WP_009872371.1_97	lcl|NC_017951.1_prot_WP_009872371.1_96	lcl|NC_017953.1_prot_WP_009872371.1_96	lcl|NC_020964.1_prot_WP_009872371.1_96
10	10	0.972	lcl|NC_020967.1_prot_WP_009872383.1_114	lcl|CP001890.1_prot_ADH20570.1_116	lcl|CP001886.1_prot_ADH16877.1_116	lcl|NC_020971.1_prot_WP_009872383.1_114	lcl|NC_017952.1_prot_WP_009872383.1_114	lcl|NC_020969.1_prot_WP_009872383.1_114	lcl|NC_020942.1_prot_WP_009872383.1_115	lcl|NC_017951.1_prot_WP_009872383.1_114	lcl|NC_017953.1_prot_WP_009872383.1_114	lcl|NC_020964.1_prot_WP_009872383.1_114
10	10	0.972	lcl|NC_020967.1_prot_WP_009872393.1_125	lcl|CP001890.1_prot_ADH20582.1_128	lcl|CP001886.1_prot_ADH16889.1_128	lcl|NC_020971.1_prot_WP_009872393.1_126	lcl|NC_017952.1_prot_WP_009872393.1_125	lcl|NC_020969.1_prot_WP_009872393.1_125	lcl|NC_020942.1_prot_WP_009872393.1_126	lcl|NC_017951.1_prot_WP_009872393.1_125	lcl|NC_017953.1_prot_WP_009872393.1_125	lcl|NC_020964.1_prot_WP_009872393.1_125
10	10	0.972	lcl|NC_020967.1_prot_WP_009872405.1_141	lcl|CP001890.1_prot_ADH20599.1_145	lcl|CP001886.1_prot_ADH16906.1_145	lcl|NC_020971.1_prot_WP_012728055.1_142	lcl|NC_017952.1_prot_WP_009872405.1_141	lcl|NC_020969.1_prot_WP_009872405.1_141	lcl|NC_020942.1_prot_WP_009872405.1_142	lcl|NC_017951.1_prot_WP_009872405.1_141	lcl|NC_017953.1_prot_WP_009872405.1_141	lcl|NC_020964.1_prot_WP_009872405.1_141
10	10	0.972	lcl|NC_020967.1_prot_WP_009872415.1_153	lcl|CP001890.1_prot_ADH20611.1_157	lcl|CP001886.1_prot_ADH16918.1_157	lcl|NC_020971.1_prot_WP_009872415.1_154	lcl|NC_017952.1_prot_WP_009872415.1_153	lcl|NC_020969.1_prot_WP_009872415.1_153	lcl|NC_020942.1_prot_WP_009872415.1_154	lcl|NC_017951.1_prot_WP_009872415.1_153	lcl|NC_017953.1_prot_WP_009872415.1_153	lcl|NC_020964.1_prot_WP_010725095.1_153
10	10	0.972	lcl|NC_020967.1_prot_WP_009872416.1_155	lcl|CP001890.1_prot_ADH20613.1_159	lcl|CP001886.1_prot_ADH16920.1_159	lcl|NC_020971.1_prot_WP_015430211.1_156	lcl|NC_017952.1_prot_WP_009872416.1_155	lcl|NC_020969.1_prot_WP_009872416.1_155	lcl|NC_020942.1_prot_WP_009872416.1_156	lcl|NC_017951.1_prot_WP_009872416.1_155	lcl|NC_017953.1_prot_WP_009872416.1_155	lcl|NC_020964.1_prot_WP_010725096.1_155
10	10	0.972	lcl|NC_020967.1_prot_WP_009872441.1_189	lcl|CP001890.1_prot_ADH20644.1_190	lcl|CP001886.1_prot_ADH16949.1_188	lcl|NC_020971.1_prot_WP_009872441.1_190	lcl|NC_017952.1_prot_WP_009872441.1_188	lcl|NC_020969.1_prot_WP_009872441.1_189	lcl|NC_020942.1_prot_WP_009872441.1_192	lcl|NC_017951.1_prot_WP_009872441.1_189	lcl|NC_017953.1_prot_WP_009872441.1_189	lcl|NC_020964.1_prot_WP_009872441.1_188
10	10	0.972	lcl|NC_020967.1_prot_WP_009872444.1_192	lcl|CP001890.1_prot_ADH20647.1_193	lcl|CP001886.1_prot_ADH16952.1_191	lcl|NC_020971.1_prot_WP_009872444.1_193	lcl|NC_017952.1_prot_WP_009872444.1_191	lcl|NC_020969.1_prot_WP_009872444.1_192	lcl|NC_020942.1_prot_WP_009872444.1_195	lcl|NC_017951.1_prot_WP_009872444.1_192	lcl|NC_017953.1_prot_WP_009872444.1_192	lcl|NC_020964.1_prot_WP_009872444.1_191
10	10	0.972	lcl|NC_020967.1_prot_WP_009872446.1_194	lcl|CP001890.1_prot_ADH20649.1_195	lcl|CP001886.1_prot_ADH16954.1_193	lcl|NC_020971.1_prot_WP_009872446.1_195	lcl|NC_017952.1_prot_WP_009872446.1_193	lcl|NC_020969.1_prot_WP_009872446.1_194	lcl|NC_020942.1_prot_WP_009872446.1_197	lcl|NC_017951.1_prot_WP_009872446.1_194	lcl|NC_017953.1_prot_WP_009872446.1_194	lcl|NC_020964.1_prot_WP_009872446.1_193
10	10	0.972	lcl|NC_020967.1_prot_WP_009872448.1_196	lcl|CP001890.1_prot_ADH20651.1_197	lcl|CP001886.1_prot_ADH16956.1_195	lcl|NC_020971.1_prot_WP_009872448.1_197	lcl|NC_017952.1_prot_WP_009872448.1_195	lcl|NC_020969.1_prot_WP_009872448.1_196	lcl|NC_020942.1_prot_WP_009872448.1_199	lcl|NC_017951.1_prot_WP_009872448.1_196	lcl|NC_017953.1_prot_WP_009872448.1_196	lcl|NC_020964.1_prot_WP_009872448.1_195
10	10	0.972	lcl|NC_020967.1_prot_WP_009872474.1_223	lcl|CP001890.1_prot_ADH20678.1_224	lcl|CP001886.1_prot_ADH16983.1_222	lcl|NC_020971.1_prot_WP_009872474.1_224	lcl|NC_017952.1_prot_WP_009872474.1_222	lcl|NC_020969.1_prot_WP_009872474.1_223	lcl|NC_020942.1_prot_WP_009872474.1_226	lcl|NC_017951.1_prot_WP_009872474.1_223	lcl|NC_017953.1_prot_WP_009872474.1_223	lcl|NC_020964.1_prot_WP_009872474.1_222
10	10	0.972	lcl|NC_020967.1_prot_WP_009872488.1_242	lcl|CP001890.1_prot_ADH20697.1_243	lcl|CP001886.1_prot_ADH17002.1_241	lcl|NC_020971.1_prot_WP_009872488.1_243	lcl|NC_017952.1_prot_WP_009872488.1_241	lcl|NC_020969.1_prot_WP_009872488.1_242	lcl|NC_020942.1_prot_WP_009872488.1_245	lcl|NC_017951.1_prot_WP_009872488.1_242	lcl|NC_017953.1_prot_WP_009872488.1_242	lcl|NC_020964.1_prot_WP_009872488.1_241
10	10	0.972	lcl|NC_020967.1_prot_WP_009872490.1_244	lcl|CP001890.1_prot_ADH20699.1_245	lcl|CP001886.1_prot_ADH17004.1_243	lcl|NC_020971.1_prot_WP_009872490.1_245	lcl|NC_017952.1_prot_WP_009872490.1_243	lcl|NC_020969.1_prot_WP_009872490.1_244	lcl|NC_020942.1_prot_WP_009872490.1_247	lcl|NC_017951.1_prot_WP_009872490.1_244	lcl|NC_017953.1_prot_WP_009872490.1_244	lcl|NC_020964.1_prot_WP_009872490.1_243
10	10	0.972	lcl|NC_020967.1_prot_WP_009872504.1_259	lcl|CP001890.1_prot_ADH20715.1_261	lcl|CP001886.1_prot_ADH17020.1_259	lcl|NC_020971.1_prot_WP_009872504.1_260	lcl|NC_017952.1_prot_WP_009872504.1_258	lcl|NC_020969.1_prot_WP_009872504.1_259	lcl|NC_020942.1_prot_WP_009872504.1_262	lcl|NC_017951.1_prot_WP_009872504.1_259	lcl|NC_017953.1_prot_WP_009872504.1_259	lcl|NC_020964.1_prot_WP_009872504.1_258
10	10	0.972	lcl|NC_020967.1_prot_WP_009872505.1_260	lcl|CP001890.1_prot_ADH20716.1_262	lcl|CP001886.1_prot_ADH17021.1_260	lcl|NC_020971.1_prot_WP_009872505.1_261	lcl|NC_017952.1_prot_WP_009872505.1_259	lcl|NC_020969.1_prot_WP_009872505.1_260	lcl|NC_020942.1_prot_WP_009872505.1_263	lcl|NC_017951.1_prot_WP_009872505.1_260	lcl|NC_017953.1_prot_WP_009872505.1_260	lcl|NC_020964.1_prot_WP_009872505.1_259
10	10	0.972	lcl|NC_020967.1_prot_WP_009872507.1_262	lcl|CP001890.1_prot_ADH20718.1_264	lcl|CP001886.1_prot_ADH17023.1_262	lcl|NC_020971.1_prot_WP_009872507.1_263	lcl|NC_017952.1_prot_WP_009872507.1_261	lcl|NC_020969.1_prot_WP_009872507.1_262	lcl|NC_020942.1_prot_WP_009872507.1_265	lcl|NC_017951.1_prot_WP_009872507.1_262	lcl|NC_017953.1_prot_WP_009872507.1_262	lcl|NC_020964.1_prot_WP_009872507.1_261
10	10	0.972	lcl|NC_020967.1_prot_WP_009872513.1_269	lcl|CP001890.1_prot_ADH20726.1_272	lcl|CP001886.1_prot_ADH17031.1_270	lcl|NC_020971.1_prot_WP_009872513.1_270	lcl|NC_017952.1_prot_WP_009872513.1_268	lcl|NC_020969.1_prot_WP_009872513.1_269	lcl|NC_020942.1_prot_WP_009872513.1_272	lcl|NC_017951.1_prot_WP_009872513.1_269	lcl|NC_017953.1_prot_WP_009872513.1_269	lcl|NC_020964.1_prot_WP_009872513.1_268
10	10	0.972	lcl|NC_020967.1_prot_WP_009872514.1_270	lcl|CP001890.1_prot_ADH20727.1_273	lcl|CP001886.1_prot_ADH17032.1_271	lcl|NC_020971.1_prot_WP_009872514.1_271	lcl|NC_017952.1_prot_WP_009872514.1_269	lcl|NC_020969.1_prot_WP_009872514.1_270	lcl|NC_020942.1_prot_WP_009872514.1_273	lcl|NC_017951.1_prot_WP_009872514.1_270	lcl|NC_017953.1_prot_WP_009872514.1_270	lcl|NC_020964.1_prot_WP_009872514.1_269
10	10	0.972	lcl|NC_020967.1_prot_WP_009872515.1_271	lcl|CP001890.1_prot_ADH20728.1_274	lcl|CP001886.1_prot_ADH17033.1_272	lcl|NC_020971.1_prot_WP_009872515.1_272	lcl|NC_017952.1_prot_WP_009872515.1_270	lcl|NC_020969.1_prot_WP_009872515.1_271	lcl|NC_020942.1_prot_WP_009872515.1_274	lcl|NC_017951.1_prot_WP_009872515.1_271	lcl|NC_017953.1_prot_WP_009872515.1_271	lcl|NC_020964.1_prot_WP_009872515.1_270
10	10	0.972	lcl|NC_020967.1_prot_WP_009872516.1_274	lcl|CP001890.1_prot_ADH20731.1_277	lcl|CP001886.1_prot_ADH17036.1_275	lcl|NC_020971.1_prot_WP_009872516.1_275	lcl|NC_017952.1_prot_WP_009872516.1_273	lcl|NC_020969.1_prot_WP_009872516.1_274	lcl|NC_020942.1_prot_WP_009872516.1_277	lcl|NC_017951.1_prot_WP_009872516.1_274	lcl|NC_017953.1_prot_WP_009872516.1_274	lcl|NC_020964.1_prot_WP_009872516.1_273
10	10	0.972	lcl|NC_020967.1_prot_WP_009872523.1_286	lcl|CP001890.1_prot_ADH20743.1_289	lcl|CP001886.1_prot_ADH17048.1_287	lcl|NC_020971.1_prot_WP_009872523.1_287	lcl|NC_017952.1_prot_WP_009872523.1_285	lcl|NC_020969.1_prot_WP_009872523.1_286	lcl|NC_020942.1_prot_WP_009872523.1_289	lcl|NC_017951.1_prot_WP_009872523.1_286	lcl|NC_017953.1_prot_WP_009872523.1_286	lcl|NC_020964.1_prot_WP_009872523.1_285
10	10	0.972	lcl|NC_020967.1_prot_WP_009872535.1_301	lcl|CP001890.1_prot_ADH20759.1_305	lcl|CP001886.1_prot_ADH17064.1_303	lcl|NC_020971.1_prot_WP_009872535.1_302	lcl|NC_017952.1_prot_WP_009872535.1_300	lcl|NC_020969.1_prot_WP_009872535.1_301	lcl|NC_020942.1_prot_WP_009872535.1_304	lcl|NC_017951.1_prot_WP_009872535.1_301	lcl|NC_017953.1_prot_WP_009872535.1_301	lcl|NC_020964.1_prot_WP_009872535.1_300
10	10	0.972	lcl|NC_020967.1_prot_WP_009872545.1_312	lcl|CP001890.1_prot_ADH20769.1_315	lcl|CP001886.1_prot_ADH17074.1_313	lcl|NC_020971.1_prot_WP_009872545.1_313	lcl|NC_017952.1_prot_WP_009872545.1_311	lcl|NC_020969.1_prot_WP_009872545.1_312	lcl|NC_020942.1_prot_WP_009872545.1_315	lcl|NC_017951.1_prot_WP_009872545.1_312	lcl|NC_017953.1_prot_WP_009872545.1_312	lcl|NC_020964.1_prot_WP_009872545.1_311
10	10	0.972	lcl|NC_020967.1_prot_WP_009872547.1_314	lcl|CP001890.1_prot_ADH20771.1_317	lcl|CP001886.1_prot_ADH17076.1_315	lcl|NC_020971.1_prot_WP_009872547.1_315	lcl|NC_017952.1_prot_WP_009872547.1_313	lcl|NC_020969.1_prot_WP_009872547.1_314	lcl|NC_020942.1_prot_WP_009872547.1_317	lcl|NC_017951.1_prot_WP_009872547.1_314	lcl|NC_017953.1_prot_WP_009872547.1_314	lcl|NC_020964.1_prot_WP_009872547.1_313
10	10	0.972	lcl|NC_020967.1_prot_WP_009872548.1_315	lcl|CP001890.1_prot_ADH20772.1_318	lcl|CP001886.1_prot_ADH17077.1_316	lcl|NC_020971.1_prot_WP_014541249.1_316	lcl|NC_017952.1_prot_WP_014541249.1_314	lcl|NC_020969.1_prot_WP_014541249.1_315	lcl|NC_020942.1_prot_WP_014541249.1_318	lcl|NC_017951.1_prot_WP_009872548.1_315	lcl|NC_017953.1_prot_WP_009872548.1_315	lcl|NC_020964.1_prot_WP_009872548.1_314
10	10	0.972	lcl|NC_020967.1_prot_WP_009872572.1_345	lcl|CP001890.1_prot_ADH20801.1_347	lcl|CP001886.1_prot_ADH17106.1_345	lcl|NC_020971.1_prot_WP_009872572.1_346	lcl|NC_017952.1_prot_WP_009872572.1_344	lcl|NC_020969.1_prot_WP_009872572.1_345	lcl|NC_020942.1_prot_WP_014541818.1_348	lcl|NC_017951.1_prot_WP_009872572.1_345	lcl|NC_017953.1_prot_WP_009872572.1_345	lcl|NC_020964.1_prot_WP_009872572.1_344
10	10	0.972	lcl|NC_020967.1_prot_WP_009872577.1_351	lcl|CP001890.1_prot_ADH20807.1_353	lcl|CP001886.1_prot_ADH17112.1_351	lcl|NC_020971.1_prot_WP_009872577.1_352	lcl|NC_017952.1_prot_WP_009872577.1_350	lcl|NC_020969.1_prot_WP_009872577.1_351	lcl|NC_020942.1_prot_WP_009872577.1_354	lcl|NC_017951.1_prot_WP_009872577.1_351	lcl|NC_017953.1_prot_WP_009872577.1_351	lcl|NC_020964.1_prot_WP_009872577.1_350
10	10	0.972	lcl|NC_020967.1_prot_WP_009872580.1_356	lcl|CP001890.1_prot_ADH20812.1_358	lcl|CP001886.1_prot_ADH17117.1_356	lcl|NC_020971.1_prot_WP_009872580.1_357	lcl|NC_017952.1_prot_WP_009872580.1_355	lcl|NC_020969.1_prot_WP_009872580.1_356	lcl|NC_020942.1_prot_WP_009872580.1_359	lcl|NC_017951.1_prot_WP_009872580.1_356	lcl|NC_017953.1_prot_WP_009872580.1_356	lcl|NC_020964.1_prot_WP_009872580.1_355
10	10	0.972	lcl|NC_020967.1_prot_WP_009872581.1_357	lcl|CP001890.1_prot_ADH20813.1_359	lcl|CP001886.1_prot_ADH17118.1_357	lcl|NC_020971.1_prot_WP_009872581.1_358	lcl|NC_017952.1_prot_WP_009872581.1_356	lcl|NC_020969.1_prot_WP_009872581.1_357	lcl|NC_020942.1_prot_WP_009872581.1_360	lcl|NC_017951.1_prot_WP_009872581.1_357	lcl|NC_017953.1_prot_WP_014736667.1_357	lcl|NC_020964.1_prot_WP_014736667.1_356
10	10	0.972	lcl|NC_020967.1_prot_WP_009872583.1_359	lcl|CP001890.1_prot_ADH20815.1_361	lcl|CP001886.1_prot_ADH17120.1_359	lcl|NC_020971.1_prot_WP_009872583.1_360	lcl|NC_017952.1_prot_WP_009872583.1_358	lcl|NC_020969.1_prot_WP_009872583.1_359	lcl|NC_020942.1_prot_WP_009872583.1_362	lcl|NC_017951.1_prot_WP_009872583.1_359	lcl|NC_017953.1_prot_WP_009872583.1_359	lcl|NC_020964.1_prot_WP_009872583.1_358
10	10	0.972	lcl|NC_020967.1_prot_WP_009872592.1_369	lcl|CP001890.1_prot_ADH20825.1_371	lcl|CP001886.1_prot_ADH17130.1_369	lcl|NC_020971.1_prot_WP_009872592.1_370	lcl|NC_017952.1_prot_WP_009872592.1_368	lcl|NC_020969.1_prot_WP_009872592.1_369	lcl|NC_020942.1_prot_WP_009872592.1_372	lcl|NC_017951.1_prot_WP_009872592.1_369	lcl|NC_017953.1_prot_WP_009872592.1_369	lcl|NC_020964.1_prot_WP_009872592.1_368
10	10	0.972	lcl|NC_020967.1_prot_WP_009872622.1_405	lcl|CP001890.1_prot_ADH20859.1_405	lcl|CP001886.1_prot_ADH17164.1_403	lcl|NC_020971.1_prot_WP_009872622.1_406	lcl|NC_017952.1_prot_WP_009872622.1_404	lcl|NC_020969.1_prot_WP_009872622.1_405	lcl|NC_020942.1_prot_WP_009872622.1_408	lcl|NC_017951.1_prot_WP_009872622.1_405	lcl|NC_017953.1_prot_WP_009872622.1_405	lcl|NC_020964.1_prot_WP_009872622.1_404
10	10	0.972	lcl|NC_020967.1_prot_WP_009872623.1_406	lcl|CP001890.1_prot_ADH20860.1_406	lcl|CP001886.1_prot_ADH17165.1_404	lcl|NC_020971.1_prot_WP_009872623.1_407	lcl|NC_017952.1_prot_WP_009872623.1_405	lcl|NC_020969.1_prot_WP_009872623.1_406	lcl|NC_020942.1_prot_WP_009872623.1_409	lcl|NC_017951.1_prot_WP_009872623.1_406	lcl|NC_017953.1_prot_WP_009872623.1_406	lcl|NC_020964.1_prot_WP_009872623.1_405
10	10	0.972	lcl|NC_020967.1_prot_WP_009872626.1_409	lcl|CP001890.1_prot_ADH20863.1_409	lcl|CP001886.1_prot_ADH17168.1_407	lcl|NC_020971.1_prot_WP_009872626.1_410	lcl|NC_017952.1_prot_WP_009872626.1_408	lcl|NC_020969.1_prot_WP_009872626.1_409	lcl|NC_020942.1_prot_WP_009872626.1_412	lcl|NC_017951.1_prot_WP_009872626.1_409	lcl|NC_017953.1_prot_WP_009872626.1_409	lcl|NC_020964.1_prot_WP_009872626.1_408
10	10	0.972	lcl|NC_020967.1_prot_WP_009872636.1_422	lcl|CP001890.1_prot_ADH20876.1_422	lcl|CP001886.1_prot_ADH17181.1_420	lcl|NC_020971.1_prot_WP_009872636.1_423	lcl|NC_017952.1_prot_WP_009872636.1_421	lcl|NC_020969.1_prot_WP_009872636.1_422	lcl|NC_020942.1_prot_WP_009872636.1_425	lcl|NC_017951.1_prot_WP_009872636.1_422	lcl|NC_017953.1_prot_WP_009872636.1_422	lcl|NC_020964.1_prot_WP_009872636.1_421
10	10	0.972	lcl|NC_020967.1_prot_WP_009872640.1_426	lcl|CP001890.1_prot_ADH20880.1_426	lcl|CP001886.1_prot_ADH17185.1_424	lcl|NC_020971.1_prot_WP_009872640.1_427	lcl|NC_017952.1_prot_WP_014736650.1_425	lcl|NC_020969.1_prot_WP_009872640.1_426	lcl|NC_020942.1_prot_WP_009872640.1_429	lcl|NC_017951.1_prot_WP_009872640.1_426	lcl|NC_017953.1_prot_WP_014736668.1_426	lcl|NC_020964.1_prot_WP_014736668.1_425
10	10	0.972	lcl|NC_020967.1_prot_WP_009872642.1_430	lcl|CP001890.1_prot_ADH20884.1_430	lcl|CP001886.1_prot_ADH17189.1_428	lcl|NC_020971.1_prot_WP_009872642.1_431	lcl|NC_017952.1_prot_WP_009872642.1_429	lcl|NC_020969.1_prot_WP_009872642.1_430	lcl|NC_020942.1_prot_WP_009872642.1_433	lcl|NC_017951.1_prot_WP_009872642.1_430	lcl|NC_017953.1_prot_WP_009872642.1_430	lcl|NC_020964.1_prot_WP_009872642.1_429
10	10	0.972	lcl|NC_020967.1_prot_WP_009872645.1_436	lcl|CP001890.1_prot_ADH20890.1_436	lcl|CP001886.1_prot_ADH17195.1_434	lcl|NC_020971.1_prot_WP_009872645.1_437	lcl|NC_017952.1_prot_WP_014736651.1_435	lcl|NC_020969.1_prot_WP_009872645.1_436	lcl|NC_020942.1_prot_WP_009872645.1_439	lcl|NC_017951.1_prot_WP_009872645.1_436	lcl|NC_017953.1_prot_WP_009872645.1_436	lcl|NC_020964.1_prot_WP_009872645.1_435
10	10	0.972	lcl|NC_020967.1_prot_WP_009872648.1_440	lcl|CP001890.1_prot_ADH20894.1_440	lcl|CP001886.1_prot_ADH17199.1_438	lcl|NC_020971.1_prot_WP_009872648.1_441	lcl|NC_017952.1_prot_WP_009872648.1_439	lcl|NC_020969.1_prot_WP_009872648.1_440	lcl|NC_020942.1_prot_WP_009872648.1_443	lcl|NC_017951.1_prot_WP_009872648.1_440	lcl|NC_017953.1_prot_WP_009872648.1_440	lcl|NC_020964.1_prot_WP_009872648.1_439
10	10	0.972	lcl|NC_020967.1_prot_WP_009872654.1_453	lcl|CP001890.1_prot_ADH20907.1_453	lcl|CP001886.1_prot_ADH17212.1_451	lcl|NC_020971.1_prot_WP_009872654.1_454	lcl|NC_017952.1_prot_WP_009872654.1_452	lcl|NC_020969.1_prot_WP_009872654.1_453	lcl|NC_020942.1_prot_WP_009872654.1_456	lcl|NC_017951.1_prot_WP_009872654.1_453	lcl|NC_017953.1_prot_WP_009872654.1_453	lcl|NC_020964.1_prot_WP_009872654.1_452
10	10	0.972	lcl|NC_020967.1_prot_WP_009872655.1_454	lcl|CP001890.1_prot_ADH20908.1_454	lcl|CP001886.1_prot_ADH17213.1_452	lcl|NC_020971.1_prot_WP_009872655.1_455	lcl|NC_017952.1_prot_WP_009872655.1_453	lcl|NC_020969.1_prot_WP_009872655.1_454	lcl|NC_020942.1_prot_WP_009872655.1_457	lcl|NC_017951.1_prot_WP_009872655.1_454	lcl|NC_017953.1_prot_WP_009872655.1_454	lcl|NC_020964.1_prot_WP_009872655.1_453
10	10	0.972	lcl|NC_020967.1_prot_WP_009872662.1_462	lcl|CP001890.1_prot_ADH20916.1_462	lcl|CP001886.1_prot_ADH17221.1_460	lcl|NC_020971.1_prot_WP_009872662.1_463	lcl|NC_017952.1_prot_WP_009872662.1_461	lcl|NC_020969.1_prot_WP_009872662.1_462	lcl|NC_020942.1_prot_WP_009872662.1_465	lcl|NC_017951.1_prot_WP_009872662.1_462	lcl|NC_017953.1_prot_WP_009872662.1_462	lcl|NC_020964.1_prot_WP_009872662.1_461
10	10	0.972	lcl|NC_020967.1_prot_WP_009872671.1_471	lcl|CP001890.1_prot_ADH20928.1_474	lcl|CP001886.1_prot_ADH17233.1_472	lcl|NC_020971.1_prot_WP_009872671.1_472	lcl|NC_017952.1_prot_WP_009872671.1_470	lcl|NC_020969.1_prot_WP_009872671.1_471	lcl|NC_020942.1_prot_WP_009872671.1_474	lcl|NC_017951.1_prot_WP_009872671.1_471	lcl|NC_017953.1_prot_WP_009872671.1_471	lcl|NC_020964.1_prot_WP_009872671.1_470
10	10	0.972	lcl|NC_020967.1_prot_WP_009872701.1_512	lcl|CP001890.1_prot_ADH20970.1_516	lcl|CP001886.1_prot_ADH17274.1_513	lcl|NC_020971.1_prot_WP_009872701.1_513	lcl|NC_017952.1_prot_WP_009872701.1_511	lcl|NC_020969.1_prot_WP_015506516.1_512	lcl|NC_020942.1_prot_WP_009872701.1_515	lcl|NC_017951.1_prot_WP_009872701.1_512	lcl|NC_017953.1_prot_WP_009872701.1_512	lcl|NC_020964.1_prot_WP_009872701.1_511
10	10	0.972	lcl|NC_020967.1_prot_WP_009872703.1_514	lcl|CP001890.1_prot_ADH20972.1_518	lcl|CP001886.1_prot_ADH17276.1_515	lcl|NC_020971.1_prot_WP_009872703.1_515	lcl|NC_017952.1_prot_WP_009872703.1_513	lcl|NC_020969.1_prot_WP_009872703.1_514	lcl|NC_020942.1_prot_WP_009872703.1_517	lcl|NC_017951.1_prot_WP_009872703.1_514	lcl|NC_017953.1_prot_WP_009872703.1_514	lcl|NC_020964.1_prot_WP_009872703.1_513
10	10	0.972	lcl|NC_020967.1_prot_WP_009872713.1_530	lcl|CP001890.1_prot_ADH20988.1_534	lcl|CP001886.1_prot_ADH17293.1_532	lcl|NC_020971.1_prot_WP_009872713.1_531	lcl|NC_017952.1_prot_WP_009872713.1_529	lcl|NC_020969.1_prot_WP_009872713.1_530	lcl|NC_020942.1_prot_WP_009872713.1_533	lcl|NC_017951.1_prot_WP_009872713.1_530	lcl|NC_017953.1_prot_WP_009872713.1_530	lcl|NC_020964.1_prot_WP_009872713.1_529
10	10	0.972	lcl|NC_020967.1_prot_WP_009872720.1_538	lcl|CP001890.1_prot_ADH20996.1_542	lcl|CP001886.1_prot_ADH17301.1_540	lcl|NC_020971.1_prot_WP_009872720.1_539	lcl|NC_017952.1_prot_WP_009872720.1_537	lcl|NC_020969.1_prot_WP_009872720.1_538	lcl|NC_020942.1_prot_WP_009872720.1_541	lcl|NC_017951.1_prot_WP_009872720.1_538	lcl|NC_017953.1_prot_WP_009872720.1_538	lcl|NC_020964.1_prot_WP_009872720.1_537
10	10	0.972	lcl|NC_020967.1_prot_WP_009872733.1_557	lcl|CP001890.1_prot_ADH21015.1_561	lcl|CP001886.1_prot_ADH17320.1_559	lcl|NC_020971.1_prot_WP_009872733.1_558	lcl|NC_017952.1_prot_WP_009872733.1_556	lcl|NC_020969.1_prot_WP_009872733.1_557	lcl|NC_020942.1_prot_WP_009872733.1_560	lcl|NC_017951.1_prot_WP_009872733.1_557	lcl|NC_017953.1_prot_WP_009872733.1_557	lcl|NC_020964.1_prot_WP_009872733.1_556
10	10	0.972	lcl|NC_020967.1_prot_WP_009872753.1_580	lcl|CP001890.1_prot_ADH21038.1_584	lcl|CP001886.1_prot_ADH17343.1_582	lcl|NC_020971.1_prot_WP_009872753.1_581	lcl|NC_017952.1_prot_WP_009872753.1_579	lcl|NC_020969.1_prot_WP_009872753.1_580	lcl|NC_020942.1_prot_WP_009872753.1_583	lcl|NC_017951.1_prot_WP_009872753.1_580	lcl|NC_017953.1_prot_WP_009872753.1_580	lcl|NC_020964.1_prot_WP_009872753.1_579
10	10	0.972	lcl|NC_020967.1_prot_WP_009872755.1_582	lcl|CP001890.1_prot_ADH21041.1_587	lcl|CP001886.1_prot_ADH17346.1_585	lcl|NC_020971.1_prot_WP_009872755.1_583	lcl|NC_017952.1_prot_WP_009872755.1_581	lcl|NC_020969.1_prot_WP_009872755.1_582	lcl|NC_020942.1_prot_WP_009872755.1_585	lcl|NC_017951.1_prot_WP_009872755.1_582	lcl|NC_017953.1_prot_WP_009872755.1_582	lcl|NC_020964.1_prot_WP_009872755.1_581
10	10	0.972	lcl|NC_020967.1_prot_WP_009872757.1_584	lcl|CP001890.1_prot_ADH21043.1_589	lcl|CP001886.1_prot_ADH17348.1_587	lcl|NC_020971.1_prot_WP_009872757.1_585	lcl|NC_017952.1_prot_WP_009872757.1_583	lcl|NC_020969.1_prot_WP_009872757.1_584	lcl|NC_020942.1_prot_WP_009872757.1_587	lcl|NC_017951.1_prot_WP_009872757.1_584	lcl|NC_017953.1_prot_WP_009872757.1_584	lcl|NC_020964.1_prot_WP_009872757.1_583
