# Species	Genes	Alg.-Conn.	ATCC17978.fasta	ATCC19606.fasta	MDR-TJ.fasta	MDR-ZJ06.fasta	NCGM237.fasta	PKAB07.fasta	TCDC-AB0715.fasta	TYTH-1.fasta	UNVERIFIED_AC12.fasta	ZW85-1.fasta
10	11	0.751	lcl|NZ_CP033110.1_prot_WP_001046660.1_444	lcl|NZ_CP058289.1_prot_WP_001046670.1_235	lcl|NC_017847.1_prot_WP_001046669.1_435	lcl|NC_017171.2_prot_WP_001046669.1_692	lcl|NZ_AP013357.1_prot_WP_001046669.1_452	lcl|CP006963.1_prot_AHJ94664.1_3217,lcl|CP006963.1_prot_AHJ94837.1_3390	lcl|CP002522.2_prot_ADX93872.1_3440	lcl|NC_018706.1_prot_WP_001046669.1_3473	lcl|CP007549.3_prot_AHX29923.1_2955	lcl|NC_023028.1_prot_WP_001046674.1_437
10	11	0.751	lcl|NZ_CP033110.1_prot_WP_001189451.1_326	lcl|NZ_CP058289.1_prot_WP_001189454.1_120	lcl|NC_017847.1_prot_WP_001189447.1_319	lcl|NC_017171.2_prot_WP_001189447.1_808	lcl|NZ_AP013357.1_prot_WP_001189447.1_334	lcl|CP006963.1_prot_AHJ94782.1_3335,lcl|CP006963.1_prot_AHJ94956.1_3509	lcl|CP002522.2_prot_ADX93988.1_3556	lcl|NC_018706.1_prot_WP_001189447.1_3589	lcl|CP007549.3_prot_AHX29465.1_2496	lcl|NC_023028.1_prot_WP_043960320.1_320
10	11	0.751	lcl|NZ_CP033110.1_prot_WP_002014066.1_290	lcl|NZ_CP058289.1_prot_WP_005143496.1_83	lcl|NC_017847.1_prot_WP_002014066.1_282	lcl|NC_017171.2_prot_WP_002014066.1_845	lcl|NZ_AP013357.1_prot_WP_002014066.1_296	lcl|CP006963.1_prot_AHJ94816.1_3369,lcl|CP006963.1_prot_AHJ94991.1_3544	lcl|CP002522.2_prot_ADX94024.1_3592	lcl|NC_018706.1_prot_WP_002014066.1_3626	lcl|CP007549.3_prot_AHX29500.1_2531	lcl|NC_023028.1_prot_WP_031961398.1_283
10	11	0.75	lcl|NZ_CP033110.1_prot_WP_000744217.1_992	lcl|NZ_CP058289.1_prot_WP_000744222.1_694	lcl|NC_017847.1_prot_WP_000744212.1_964	lcl|NC_017171.2_prot_WP_000744212.1_231	lcl|NZ_AP013357.1_prot_WP_000744212.1_915	lcl|CP006963.1_prot_AHJ94152.1_2703,lcl|CP006963.1_prot_AHJ94213.1_2765	lcl|CP002522.2_prot_ADX93364.1_2932	lcl|NC_018706.1_prot_WP_000744212.1_3001	lcl|CP007549.3_prot_AHX27494.1_525	lcl|NC_023028.1_prot_WP_023896336.1_893
10	11	0.75	lcl|NZ_CP033110.1_prot_WP_001091949.1_383	lcl|NZ_CP058289.1_prot_WP_001091947.1_175	lcl|NC_017847.1_prot_WP_001091950.1_375	lcl|NC_017171.2_prot_WP_001091950.1_752	lcl|NZ_AP013357.1_prot_WP_001091950.1_392	lcl|CP006963.1_prot_AHJ94725.1_3278,lcl|CP006963.1_prot_AHJ94899.1_3452	lcl|CP002522.2_prot_ADX93931.1_3499	lcl|NC_018706.1_prot_WP_001091950.1_3533	lcl|CP007549.3_prot_AHX29410.1_2441	lcl|NC_023028.1_prot_WP_001091949.1_376
10	11	0.75	lcl|NZ_CP033110.1_prot_WP_001200011.1_274	lcl|NZ_CP058289.1_prot_WP_001200011.1_67	lcl|NC_017847.1_prot_WP_001200011.1_266	lcl|NC_017171.2_prot_WP_001200011.1_861	lcl|NZ_AP013357.1_prot_WP_001200011.1_280	lcl|CP006963.1_prot_AHJ94833.1_3386,lcl|CP006963.1_prot_AHJ95008.1_3561	lcl|CP002522.2_prot_ADX94040.1_3608	lcl|NC_018706.1_prot_WP_001200011.1_3642	lcl|CP007549.3_prot_AHX30362.1_3395	lcl|NC_023028.1_prot_WP_001200011.1_267
10	11	0.749	lcl|NZ_CP033110.1_prot_WP_000712907.1_393	lcl|NZ_CP058289.1_prot_WP_000712902.1_185	lcl|NC_017847.1_prot_WP_000712910.1_385	lcl|NC_017171.2_prot_WP_000712910.1_742	lcl|NZ_AP013357.1_prot_WP_000712910.1_402	lcl|CP006963.1_prot_AHJ94715.1_3268,lcl|CP006963.1_prot_AHJ94889.1_3442	lcl|CP002522.2_prot_ADX93921.1_3489	lcl|NC_018706.1_prot_WP_000712910.1_3523	lcl|CP007549.3_prot_AHX29400.1_2431	lcl|NC_023028.1_prot_WP_023896171.1_386
10	11	0.749	lcl|NZ_CP033110.1_prot_WP_001018296.1_361	lcl|NZ_CP058289.1_prot_WP_001018289.1_155	lcl|NC_017847.1_prot_WP_001018299.1_354	lcl|NC_017171.2_prot_WP_001018299.1_773	lcl|NZ_AP013357.1_prot_WP_001018299.1_371	lcl|CP006963.1_prot_AHJ94746.1_3299,lcl|CP006963.1_prot_AHJ94920.1_3473	lcl|CP002522.2_prot_ADX93952.1_3520	lcl|NC_018706.1_prot_WP_001018299.1_3554	lcl|CP007549.3_prot_AHX29430.1_2461	lcl|NC_023028.1_prot_WP_023896157.1_355
10	11	0.749	lcl|NZ_CP033110.1_prot_WP_001246375.1_302	lcl|NZ_CP058289.1_prot_WP_001246543.1_95	lcl|NC_017847.1_prot_WP_001246375.1_294	lcl|NC_017171.2_prot_WP_001246375.1_833	lcl|NZ_AP013357.1_prot_WP_001246375.1_308	lcl|CP006963.1_prot_AHJ94804.1_3357,lcl|CP006963.1_prot_AHJ94979.1_3532	lcl|CP002522.2_prot_ADX94012.1_3580	lcl|NC_018706.1_prot_WP_001246375.1_3614	lcl|CP007549.3_prot_AHX29488.1_2519	lcl|NC_023028.1_prot_WP_001246380.1_295
10	11	0.749	lcl|NZ_CP033110.1_prot_WP_017897594.1_1008	lcl|NZ_CP058289.1_prot_WP_005143810.1_710	lcl|NC_017847.1_prot_WP_002016789.1_980	lcl|NC_017171.2_prot_WP_002016789.1_211	lcl|NZ_AP013357.1_prot_WP_002016789.1_931	lcl|CP006963.1_prot_AHJ94137.1_2687,lcl|CP006963.1_prot_AHJ94198.1_2749	lcl|CP002522.2_prot_ADX93350.1_2918	lcl|NC_018706.1_prot_WP_002016789.1_2985	lcl|CP007549.3_prot_AHX27509.1_540	lcl|NC_023028.1_prot_WP_031963268.1_909
10	11	0.748	lcl|NZ_CP033110.1_prot_WP_001130980.1_440	lcl|NZ_CP058289.1_prot_WP_001130979.1_231	lcl|NC_017847.1_prot_WP_001130992.1_431	lcl|NC_017171.2_prot_WP_001130992.1_696	lcl|NZ_AP013357.1_prot_WP_001130992.1_448	lcl|CP006963.1_prot_AHJ94668.1_3221,lcl|CP006963.1_prot_AHJ94841.1_3394	lcl|CP002522.2_prot_ADX93876.1_3444	lcl|NC_018706.1_prot_WP_001130992.1_3477	lcl|CP007549.3_prot_AHX29354.1_2385	lcl|NC_023028.1_prot_WP_001130985.1_433
10	11	0.748	lcl|NZ_CP033110.1_prot_WP_005134903.1_990	lcl|NZ_CP058289.1_prot_WP_005143806.1_692	lcl|NC_017847.1_prot_WP_001988579.1_962	lcl|NC_017171.2_prot_WP_001988579.1_233	lcl|NZ_AP013357.1_prot_WP_001988579.1_913	lcl|CP006963.1_prot_AHJ94154.1_2705,lcl|CP006963.1_prot_AHJ94215.1_2767	lcl|CP002522.2_prot_ADX93366.1_2934	lcl|NC_018706.1_prot_WP_001988579.1_3003	lcl|CP007549.3_prot_AHX27492.1_523	lcl|NC_023028.1_prot_WP_001986306.1_891
10	11	0.747	lcl|NZ_CP033110.1_prot_WP_000289091.1_307	lcl|NZ_CP058289.1_prot_WP_000289091.1_101	lcl|NC_017847.1_prot_WP_000289091.1_300	lcl|NC_017171.2_prot_WP_000289091.1_827	lcl|NZ_AP013357.1_prot_WP_000289091.1_315	lcl|CP006963.1_prot_AHJ94800.1_3353,lcl|CP006963.1_prot_AHJ94974.1_3527	lcl|CP002522.2_prot_ADX94006.1_3574	lcl|NC_018706.1_prot_WP_000289091.1_3608	lcl|CP007549.3_prot_AHX29483.1_2514	lcl|NC_023028.1_prot_WP_000289091.1_301
10	11	0.746	lcl|NZ_CP033110.1_prot_WP_000770096.1_38	lcl|NZ_CP058289.1_prot_WP_000770105.1_3481	lcl|NC_017847.1_prot_WP_000770104.1_38	lcl|NC_017171.2_prot_WP_000770104.1_1085	lcl|NZ_AP013357.1_prot_WP_000768329.1_42	lcl|CP006963.1_prot_AHJ95233.1_3787	lcl|CP002522.2_prot_ADX94259.1_3827	lcl|NC_018706.1_prot_WP_000770093.1_176,lcl|NC_018706.1_prot_WP_000770093.1_398	lcl|CP007549.3_prot_AHX28103.1_1134	lcl|NC_023028.1_prot_WP_023896026.1_38
10	11	0.746	lcl|NZ_CP033110.1_prot_WP_001046417.1_319	lcl|NZ_CP058289.1_prot_WP_001046417.1_113	lcl|NC_017847.1_prot_WP_001046420.1_312	lcl|NC_017171.2_prot_WP_001046420.1_815	lcl|NZ_AP013357.1_prot_WP_001046420.1_327	lcl|CP006963.1_prot_AHJ94789.1_3342,lcl|CP006963.1_prot_AHJ94963.1_3516	lcl|CP002522.2_prot_ADX93995.1_3563	lcl|NC_018706.1_prot_WP_001046420.1_3596	lcl|CP007549.3_prot_AHX29472.1_2503	lcl|NC_023028.1_prot_WP_001046413.1_313
10	11	0.745	lcl|NZ_CP033110.1_prot_WP_000340963.1_2127	lcl|NZ_CP058289.1_prot_WP_000340962.1_1749	lcl|NC_017847.1_prot_WP_000340963.1_2073	lcl|NC_017171.2_prot_WP_000340963.1_2810	lcl|NZ_AP013357.1_prot_WP_041114795.1_2236	lcl|CP006963.1_prot_AHJ93066.1_1610	lcl|CP002522.2_prot_ADX91664.1_1236,lcl|CP002522.2_prot_ADX92176.1_1747	lcl|NC_018706.1_prot_WP_000340963.1_1916	lcl|CP007549.3_prot_AHX30012.1_3044	lcl|NC_023028.1_prot_WP_000340963.1_1906
10	11	0.745	lcl|NZ_CP033110.1_prot_WP_000924626.1_60	lcl|NZ_CP058289.1_prot_WP_000924611.1_3503	lcl|NC_017847.1_prot_WP_000924626.1_60	lcl|NC_017171.2_prot_WP_000924626.1_1063	lcl|NZ_AP013357.1_prot_WP_000924609.1_64	lcl|CP006963.1_prot_AHJ95211.1_3765	lcl|CP002522.2_prot_ADX94238.1_3806	lcl|NC_018706.1_prot_WP_000924626.1_154,lcl|NC_018706.1_prot_WP_000924626.1_420	lcl|CP007549.3_prot_AHX28082.1_1113	lcl|NC_023028.1_prot_WP_023896032.1_60
10	11	0.745	lcl|NZ_CP033110.1_prot_WP_001183840.1_981	lcl|NZ_CP058289.1_prot_WP_001183840.1_683	lcl|NC_017847.1_prot_WP_001183836.1_885	lcl|NC_017171.2_prot_WP_001183836.1_242	lcl|NZ_AP013357.1_prot_WP_001183836.1_904	lcl|CP006963.1_prot_AHJ94163.1_2714,lcl|CP006963.1_prot_AHJ94224.1_2776	lcl|CP002522.2_prot_ADX93375.1_2943	lcl|NC_018706.1_prot_WP_001183836.1_3012	lcl|CP007549.3_prot_AHX27483.1_514	lcl|NC_023028.1_prot_WP_001183838.1_882
10	11	0.745	lcl|NZ_CP033110.1_prot_WP_001214058.1_314	lcl|NZ_CP058289.1_prot_WP_001214059.1_108	lcl|NC_017847.1_prot_WP_001214061.1_307	lcl|NC_017171.2_prot_WP_001214061.1_820	lcl|NZ_AP013357.1_prot_WP_001214061.1_322	lcl|CP006963.1_prot_AHJ94794.1_3347,lcl|CP006963.1_prot_AHJ94968.1_3521	lcl|CP002522.2_prot_ADX94000.1_3568	lcl|NC_018706.1_prot_WP_001214061.1_3601	lcl|CP007549.3_prot_AHX29477.1_2508	lcl|NC_023028.1_prot_WP_001214067.1_308
10	11	0.744	lcl|NZ_CP033110.1_prot_WP_000986272.1_50	lcl|NZ_CP058289.1_prot_WP_074162152.1_3493	lcl|NC_017847.1_prot_WP_000986270.1_50	lcl|NC_017171.2_prot_WP_000986270.1_1073	lcl|NZ_AP013357.1_prot_WP_012392008.1_54	lcl|CP006963.1_prot_AHJ95222.1_3776	lcl|CP002522.2_prot_ADX94248.1_3816	lcl|NC_018706.1_prot_WP_000986272.1_164,lcl|NC_018706.1_prot_WP_000986272.1_410	lcl|CP007549.3_prot_AHX28092.1_1123	lcl|NC_023028.1_prot_WP_023896028.1_50
10	11	0.743	lcl|NZ_CP033110.1_prot_WP_005135373.1_2136	lcl|NZ_CP058289.1_prot_WP_005144067.1_1758	lcl|NC_017847.1_prot_WP_002016582.1_2082	lcl|NC_017171.2_prot_WP_002016582.1_2801	lcl|NZ_AP013357.1_prot_WP_002016582.1_2245	lcl|CP006963.1_prot_AHJ93057.1_1601	lcl|CP002522.2_prot_ADX91655.1_1227,lcl|CP002522.2_prot_ADX92167.1_1738	lcl|NC_018706.1_prot_WP_002016582.1_1907	lcl|CP007549.3_prot_AHX30003.1_3035	lcl|NC_023028.1_prot_WP_144080746.1_1915
10	11	0.742	lcl|NZ_CP033110.1_prot_WP_000143932.1_40	lcl|NZ_CP058289.1_prot_WP_000143924.1_3483	lcl|NC_017847.1_prot_WP_000143934.1_40	lcl|NC_017171.2_prot_WP_000143934.1_1083	lcl|NZ_AP013357.1_prot_WP_000143925.1_44	lcl|CP006963.1_prot_AHJ95232.1_3786	lcl|CP002522.2_prot_ADX94258.1_3826	lcl|NC_018706.1_prot_WP_000143935.1_174,lcl|NC_018706.1_prot_WP_000143935.1_400	lcl|CP007549.3_prot_AHX28102.1_1133	lcl|NC_023028.1_prot_WP_023896027.1_40
10	11	0.74	lcl|NZ_CP033110.1_prot_WP_000226512.1_1543	lcl|NZ_CP058289.1_prot_WP_000226512.1_1240	lcl|NC_017847.1_prot_WP_000226512.1_1534	lcl|NC_017171.2_prot_WP_000226512.1_3358	lcl|NZ_AP013357.1_prot_WP_000226512.1_1509,lcl|NZ_AP013357.1_prot_WP_000226512.1_1623	lcl|CP006963.1_prot_AHJ93623.1_2170	lcl|CP002522.2_prot_ADX92735.1_2305	lcl|NC_018706.1_prot_WP_000226512.1_2456	lcl|CP007549.3_prot_AHX27822.1_853	lcl|NC_023028.1_prot_WP_000226512.1_1379
10	11	0.74	lcl|NZ_CP033110.1_prot_WP_000636741.1_1016	lcl|NZ_CP058289.1_prot_WP_000636743.1_718	lcl|NC_017847.1_prot_WP_000636741.1_988	lcl|NC_017171.2_prot_WP_000636741.1_203	lcl|NZ_AP013357.1_prot_WP_000636741.1_939	lcl|CP006963.1_prot_AHJ94129.1_2679,lcl|CP006963.1_prot_AHJ94190.1_2741	lcl|CP002522.2_prot_ADX93342.1_2910	lcl|NC_018706.1_prot_WP_000636741.1_2977	lcl|CP007549.3_prot_AHX27517.1_548	lcl|NC_023028.1_prot_WP_000636741.1_917
10	11	0.739	lcl|NZ_CP033110.1_prot_WP_000701849.1_1538	lcl|NZ_CP058289.1_prot_WP_000701849.1_1235	lcl|NC_017847.1_prot_WP_000701849.1_1529	lcl|NC_017171.2_prot_WP_000701849.1_3363	lcl|NZ_AP013357.1_prot_WP_000701849.1_1504,lcl|NZ_AP013357.1_prot_WP_000701849.1_1618	lcl|CP006963.1_prot_AHJ93628.1_2175	lcl|CP002522.2_prot_ADX92740.1_2310	lcl|NC_018706.1_prot_WP_000701849.1_2461	lcl|CP007549.3_prot_AHX30278.1_3311	lcl|NC_023028.1_prot_WP_000701848.1_1374
10	11	0.739	lcl|NZ_CP033110.1_prot_WP_001120919.1_1541	lcl|NZ_CP058289.1_prot_WP_001120919.1_1238	lcl|NC_017847.1_prot_WP_014466183.1_1532	lcl|NC_017171.2_prot_WP_001120925.1_3360	lcl|NZ_AP013357.1_prot_WP_001120925.1_1507,lcl|NZ_AP013357.1_prot_WP_001120925.1_1621	lcl|CP006963.1_prot_AHJ93625.1_2172	lcl|CP002522.2_prot_ADX92737.1_2307	lcl|NC_018706.1_prot_WP_014466183.1_2458	lcl|CP007549.3_prot_AHX27820.1_851	lcl|NC_023028.1_prot_WP_144080735.1_1377
10	11	0.739	lcl|NZ_CP033110.1_prot_WP_001194768.1_1537	lcl|NZ_CP058289.1_prot_WP_001194770.1_1234	lcl|NC_017847.1_prot_WP_001194768.1_1528	lcl|NC_017171.2_prot_WP_001194768.1_3364	lcl|NZ_AP013357.1_prot_WP_001194768.1_1503,lcl|NZ_AP013357.1_prot_WP_001194768.1_1617	lcl|CP006963.1_prot_AHJ93629.1_2176	lcl|CP002522.2_prot_ADX92741.1_2311	lcl|NC_018706.1_prot_WP_001194768.1_2462	lcl|CP007549.3_prot_AHX30279.1_3312	lcl|NC_023028.1_prot_WP_001194768.1_1373
10	11	0.738	lcl|NZ_CP033110.1_prot_WP_001207983.1_1545	lcl|NZ_CP058289.1_prot_WP_001207983.1_1242	lcl|NC_017847.1_prot_WP_001207986.1_1536	lcl|NC_017171.2_prot_WP_001207986.1_3356	lcl|NZ_AP013357.1_prot_WP_001207986.1_1511,lcl|NZ_AP013357.1_prot_WP_001207986.1_1625	lcl|CP006963.1_prot_AHJ93621.1_2168	lcl|CP002522.2_prot_ADX92733.1_2303	lcl|NC_018706.1_prot_WP_001207986.1_2454	lcl|CP007549.3_prot_AHX27824.1_855	lcl|NC_023028.1_prot_WP_001207983.1_1381
10	11	0.737	lcl|NZ_CP033110.1_prot_WP_000030991.1_2132	lcl|NZ_CP058289.1_prot_WP_000030993.1_1754	lcl|NC_017847.1_prot_WP_000030991.1_2078	lcl|NC_017171.2_prot_WP_000030991.1_2805	lcl|NZ_AP013357.1_prot_WP_000030991.1_2241	lcl|CP006963.1_prot_AHJ93061.1_1605	lcl|CP002522.2_prot_ADX91659.1_1231,lcl|CP002522.2_prot_ADX92171.1_1742	lcl|NC_018706.1_prot_WP_000030991.1_1911	lcl|CP007549.3_prot_AHX30007.1_3039	lcl|NC_023028.1_prot_WP_000030991.1_1911
10	11	0.737	lcl|NZ_CP033110.1_prot_WP_000102817.1_49	lcl|NZ_CP058289.1_prot_WP_000102818.1_3492	lcl|NC_017847.1_prot_WP_000102819.1_49	lcl|NC_017171.2_prot_WP_000102819.1_1074	lcl|NZ_AP013357.1_prot_WP_000102816.1_53	lcl|CP006963.1_prot_AHJ95223.1_3777	lcl|CP002522.2_prot_ADX94249.1_3817	lcl|NC_018706.1_prot_WP_000102817.1_165,lcl|NC_018706.1_prot_WP_000102817.1_409	lcl|CP007549.3_prot_AHX28093.1_1124	lcl|NC_023028.1_prot_WP_000102817.1_49
10	11	0.737	lcl|NZ_CP033110.1_prot_WP_001275071.1_58	lcl|NZ_CP058289.1_prot_WP_001275071.1_3501	lcl|NC_017847.1_prot_WP_001275069.1_58	lcl|NC_017171.2_prot_WP_001275069.1_1065	lcl|NZ_AP013357.1_prot_WP_001275077.1_62	lcl|CP006963.1_prot_AHJ95213.1_3767	lcl|CP002522.2_prot_ADX94240.1_3808	lcl|NC_018706.1_prot_WP_001275071.1_156,lcl|NC_018706.1_prot_WP_001275071.1_418	lcl|CP007549.3_prot_AHX28084.1_1115	lcl|NC_023028.1_prot_WP_001275071.1_58
10	11	0.736	lcl|NZ_CP033110.1_prot_WP_000907229.1_2149	lcl|NZ_CP058289.1_prot_WP_000907230.1_1781	lcl|NC_017847.1_prot_WP_000907230.1_2095	lcl|NC_017171.2_prot_WP_000907230.1_2788	lcl|NZ_AP013357.1_prot_WP_000907230.1_2260	lcl|CP006963.1_prot_AHJ93043.1_1587	lcl|CP002522.2_prot_ADX91641.1_1213,lcl|CP002522.2_prot_ADX92153.1_1724	lcl|NC_018706.1_prot_WP_000907230.1_1894	lcl|CP007549.3_prot_AHX29990.1_3022	lcl|NC_023028.1_prot_WP_000907230.1_1929
10	11	0.735	lcl|NZ_CP033110.1_prot_WP_000069827.1_41	lcl|NZ_CP058289.1_prot_WP_000069843.1_3484	lcl|NC_017847.1_prot_WP_000069845.1_41	lcl|NC_017171.2_prot_WP_000069845.1_1082	lcl|NZ_AP013357.1_prot_WP_000069841.1_45	lcl|CP006963.1_prot_AHJ95231.1_3785	lcl|CP002522.2_prot_ADX94257.1_3825	lcl|NC_018706.1_prot_WP_000069838.1_173,lcl|NC_018706.1_prot_WP_000069838.1_401	lcl|CP007549.3_prot_AHX28101.1_1132	lcl|NC_023028.1_prot_WP_000069845.1_41
10	11	0.735	lcl|NZ_CP033110.1_prot_WP_000349490.1_52	lcl|NZ_CP058289.1_prot_WP_000349489.1_3495	lcl|NC_017847.1_prot_WP_000349494.1_52	lcl|NC_017171.2_prot_WP_000349494.1_1071	lcl|NZ_AP013357.1_prot_WP_000349499.1_56	lcl|CP006963.1_prot_AHJ95220.1_3774	lcl|CP002522.2_prot_ADX94246.1_3814	lcl|NC_018706.1_prot_WP_000349492.1_162,lcl|NC_018706.1_prot_WP_000349492.1_412	lcl|CP007549.3_prot_AHX28090.1_1121	lcl|NC_023028.1_prot_WP_000349488.1_52
10	11	0.735	lcl|NZ_CP033110.1_prot_WP_000713973.1_2148	lcl|NZ_CP058289.1_prot_WP_000713975.1_1780	lcl|NC_017847.1_prot_WP_000713973.1_2094	lcl|NC_017171.2_prot_WP_000713973.1_2789	lcl|NZ_AP013357.1_prot_WP_000713973.1_2259	lcl|CP006963.1_prot_AHJ93044.1_1588	lcl|CP002522.2_prot_ADX91642.1_1214,lcl|CP002522.2_prot_ADX92154.1_1725	lcl|NC_018706.1_prot_WP_000713973.1_1895	lcl|CP007549.3_prot_AHX29991.1_3023	lcl|NC_023028.1_prot_WP_023896857.1_1928
10	11	0.735	lcl|NZ_CP033110.1_prot_WP_000898893.1_2135	lcl|NZ_CP058289.1_prot_WP_000898886.1_1757	lcl|NC_017847.1_prot_WP_000898893.1_2081	lcl|NC_017171.2_prot_WP_000898893.1_2802	lcl|NZ_AP013357.1_prot_WP_000898893.1_2244	lcl|CP006963.1_prot_AHJ93058.1_1602	lcl|CP002522.2_prot_ADX91656.1_1228,lcl|CP002522.2_prot_ADX92168.1_1739	lcl|NC_018706.1_prot_WP_000898893.1_1908	lcl|CP007549.3_prot_AHX30004.1_3036	lcl|NC_023028.1_prot_WP_000898902.1_1914
10	11	0.735	lcl|NZ_CP033110.1_prot_WP_001025237.1_36	lcl|NZ_CP058289.1_prot_WP_001025231.1_3479	lcl|NC_017847.1_prot_WP_001025223.1_36	lcl|NC_017171.2_prot_WP_001025223.1_1087	lcl|NZ_AP013357.1_prot_WP_001025233.1_40	lcl|CP006963.1_prot_AHJ95235.1_3789	lcl|CP002522.2_prot_ADX94261.1_3829	lcl|NC_018706.1_prot_WP_001025229.1_178,lcl|NC_018706.1_prot_WP_001025229.1_396	lcl|CP007549.3_prot_AHX28105.1_1136	lcl|NC_023028.1_prot_WP_023896025.1_36
10	11	0.735	lcl|NZ_CP033110.1_prot_WP_001081040.1_1539	lcl|NZ_CP058289.1_prot_WP_001081038.1_1236	lcl|NC_017847.1_prot_WP_001081039.1_1530	lcl|NC_017171.2_prot_WP_001081039.1_3362	lcl|NZ_AP013357.1_prot_WP_001081039.1_1505,lcl|NZ_AP013357.1_prot_WP_001081039.1_1619	lcl|CP006963.1_prot_AHJ93627.1_2174	lcl|CP002522.2_prot_ADX92739.1_2309	lcl|NC_018706.1_prot_WP_001081039.1_2460	lcl|CP007549.3_prot_AHX30277.1_3310	lcl|NC_023028.1_prot_WP_023896572.1_1375
10	11	0.735	lcl|NZ_CP033110.1_prot_WP_001128330.1_2128	lcl|NZ_CP058289.1_prot_WP_001128330.1_1750	lcl|NC_017847.1_prot_WP_001128330.1_2074	lcl|NC_017171.2_prot_WP_001128330.1_2809	lcl|NZ_AP013357.1_prot_WP_001128330.1_2237	lcl|CP006963.1_prot_AHJ93065.1_1609	lcl|CP002522.2_prot_ADX91663.1_1235,lcl|CP002522.2_prot_ADX92175.1_1746	lcl|NC_018706.1_prot_WP_001128330.1_1915	lcl|CP007549.3_prot_AHX30011.1_3043	lcl|NC_023028.1_prot_WP_001128330.1_1907
10	11	0.735	lcl|NZ_CP033110.1_prot_WP_001177091.1_55	lcl|NZ_CP058289.1_prot_WP_001177091.1_3498	lcl|NC_017847.1_prot_WP_001177091.1_55	lcl|NC_017171.2_prot_WP_001177091.1_1068	lcl|NZ_AP013357.1_prot_WP_001177091.1_59	lcl|CP006963.1_prot_AHJ95216.1_3770	lcl|CP002522.2_prot_ADX94243.1_3811	lcl|NC_018706.1_prot_WP_001177091.1_159,lcl|NC_018706.1_prot_WP_001177091.1_415	lcl|CP007549.3_prot_AHX28087.1_1118	lcl|NC_023028.1_prot_WP_001177091.1_55
10	11	0.734	lcl|NZ_CP033110.1_prot_WP_000175360.1_2131	lcl|NZ_CP058289.1_prot_WP_000175362.1_1753	lcl|NC_017847.1_prot_WP_000175360.1_2077	lcl|NC_017171.2_prot_WP_000175360.1_2806	lcl|NZ_AP013357.1_prot_WP_000175360.1_2240	lcl|CP006963.1_prot_AHJ93062.1_1606	lcl|CP002522.2_prot_ADX91660.1_1232,lcl|CP002522.2_prot_ADX92172.1_1743	lcl|NC_018706.1_prot_WP_000175360.1_1912	lcl|CP007549.3_prot_AHX30008.1_3040	lcl|NC_023028.1_prot_WP_005111042.1_1910
10	11	0.734	lcl|NZ_CP033110.1_prot_WP_000353163.1_61	lcl|NZ_CP058289.1_prot_WP_000353163.1_3504	lcl|NC_017847.1_prot_WP_000353164.1_61	lcl|NC_017171.2_prot_WP_000353164.1_1062	lcl|NZ_AP013357.1_prot_WP_000353163.1_65	lcl|CP006963.1_prot_AHJ95210.1_3764	lcl|CP002522.2_prot_ADX94237.1_3805	lcl|NC_018706.1_prot_WP_000353163.1_153,lcl|NC_018706.1_prot_WP_000353163.1_421	lcl|CP007549.3_prot_AHX28081.1_1112	lcl|NC_023028.1_prot_WP_000353163.1_61
10	11	0.734	lcl|NZ_CP033110.1_prot_WP_000378383.1_2142	lcl|NZ_CP058289.1_prot_WP_000378375.1_1764	lcl|NC_017847.1_prot_WP_000378374.1_2088	lcl|NC_017171.2_prot_WP_000378374.1_2795	lcl|NZ_AP013357.1_prot_WP_000378374.1_2251	lcl|CP006963.1_prot_AHJ93051.1_1595	lcl|CP002522.2_prot_ADX91649.1_1221,lcl|CP002522.2_prot_ADX92161.1_1732	lcl|NC_018706.1_prot_WP_000378374.1_1901	lcl|CP007549.3_prot_AHX29997.1_3029	lcl|NC_023028.1_prot_WP_023896854.1_1922
10	11	0.734	lcl|NZ_CP033110.1_prot_WP_000738467.1_2137	lcl|NZ_CP058289.1_prot_WP_000738483.1_1759	lcl|NC_017847.1_prot_WP_000738470.1_2083	lcl|NC_017171.2_prot_WP_000738470.1_2800	lcl|NZ_AP013357.1_prot_WP_000738470.1_2246	lcl|CP006963.1_prot_AHJ93056.1_1600	lcl|CP002522.2_prot_ADX91654.1_1226,lcl|CP002522.2_prot_ADX92166.1_1737	lcl|NC_018706.1_prot_WP_000738470.1_1906	lcl|CP007549.3_prot_AHX30002.1_3034	lcl|NC_023028.1_prot_WP_000738477.1_1916
10	11	0.734	lcl|NZ_CP033110.1_prot_WP_000783285.1_355	lcl|NZ_CP058289.1_prot_WP_000783288.1_149	lcl|NC_017847.1_prot_WP_000783289.1_348	lcl|NC_017171.2_prot_WP_000783289.1_779	lcl|NZ_AP013357.1_prot_WP_000783289.1_365	lcl|CP006963.1_prot_AHJ94752.1_3305,lcl|CP006963.1_prot_AHJ94926.1_3479	lcl|CP002522.2_prot_ADX93958.1_3526	lcl|NC_018706.1_prot_WP_000783289.1_3560	lcl|CP007549.3_prot_AHX29436.1_2467	lcl|NC_023028.1_prot_WP_023896155.1_349
