# Species	Genes	Alg.-Conn.	A:5291.fasta	B_TZ1A828_OT.fasta	E:SW3.fasta	F:SW5.fasta	G:11222.fasta	L1:115.fasta	L1:440:LN.fasta	L2b:UCH-2.fasta
8	8	0.992	lcl|NC_020939.1_prot_WP_014316048.1_651	lcl|NC_012687.1_prot_WP_009872003.1_653	lcl|NC_017952.1_prot_WP_009873181.1_653	lcl|NC_017953.1_prot_WP_009873181.1_654	lcl|CP001888.1_prot_ADH19269.1_661	lcl|NC_020929.1_prot_WP_009873181.1_650	lcl|NC_020937.1_prot_WP_009873181.1_649	lcl|NC_020931.1_prot_WP_009873181.1_650
8	8	0.992	lcl|NC_020939.1_prot_WP_014316069.1_802	lcl|NC_012687.1_prot_WP_012728189.1_805	lcl|NC_017952.1_prot_WP_009873214.1_804	lcl|NC_017953.1_prot_WP_009873214.1_805	lcl|CP001888.1_prot_ADH19433.1_825	lcl|NC_020929.1_prot_WP_009873402.1_801	lcl|NC_020937.1_prot_WP_009873402.1_800	lcl|NC_020931.1_prot_WP_009873402.1_801
8	8	0.992	lcl|NC_020939.1_prot_WP_014316073.1_847	lcl|NC_012687.1_prot_WP_012728201.1_850	lcl|NC_017952.1_prot_WP_009872961.1_849	lcl|NC_017953.1_prot_WP_009872961.1_850	lcl|CP001888.1_prot_ADH19480.1_872	lcl|NC_020929.1_prot_WP_009873436.1_846	lcl|NC_020937.1_prot_WP_009873436.1_845	lcl|NC_020931.1_prot_WP_009873436.1_846
8	8	0.992	lcl|NC_020939.1_prot_WP_015505959.1_288	lcl|NC_012687.1_prot_WP_011324670.1_290	lcl|NC_017952.1_prot_WP_014736645.1_290	lcl|NC_017953.1_prot_WP_009873087.1_291	lcl|CP001888.1_prot_ADH18897.1_289	lcl|NC_020929.1_prot_WP_009873700.1_288	lcl|NC_020937.1_prot_WP_009873700.1_287	lcl|NC_020931.1_prot_WP_009873700.1_288
8	8	0.991	lcl|NC_020939.1_prot_WP_009871370.1_24	lcl|NC_012687.1_prot_WP_009871370.1_24	lcl|NC_017952.1_prot_WP_009872322.1_24	lcl|NC_017953.1_prot_WP_009872322.1_24	lcl|CP001888.1_prot_ADH18633.1_25	lcl|NC_020929.1_prot_WP_009873501.1_24	lcl|NC_020937.1_prot_WP_009873501.1_24	lcl|NC_020931.1_prot_WP_009873501.1_24
8	8	0.991	lcl|NC_020939.1_prot_WP_009871391.1_45	lcl|NC_012687.1_prot_WP_009871391.1_45	lcl|NC_017952.1_prot_WP_009871391.1_45	lcl|NC_017953.1_prot_WP_009871391.1_45	lcl|CP001888.1_prot_ADH18654.1_46	lcl|NC_020929.1_prot_WP_009871391.1_45	lcl|NC_020937.1_prot_WP_009871391.1_45	lcl|NC_020931.1_prot_WP_009871391.1_45
8	8	0.991	lcl|NC_020939.1_prot_WP_009871415.1_68	lcl|NC_012687.1_prot_WP_009871415.1_68	lcl|NC_017952.1_prot_WP_009871415.1_68	lcl|NC_017953.1_prot_WP_009871415.1_68	lcl|CP001888.1_prot_ADH18678.1_70	lcl|NC_020929.1_prot_WP_009871415.1_68	lcl|NC_020937.1_prot_WP_009871415.1_68	lcl|NC_020931.1_prot_WP_009871415.1_68
8	8	0.991	lcl|NC_020939.1_prot_WP_009871416.1_69	lcl|NC_012687.1_prot_WP_009871416.1_69	lcl|NC_017952.1_prot_WP_014541223.1_69	lcl|NC_017953.1_prot_WP_009871416.1_69	lcl|CP001888.1_prot_ADH18679.1_71	lcl|NC_020929.1_prot_WP_009873533.1_69	lcl|NC_020937.1_prot_WP_009873533.1_69	lcl|NC_020931.1_prot_WP_009873533.1_69
8	8	0.991	lcl|NC_020939.1_prot_WP_009871418.1_71	lcl|NC_012687.1_prot_WP_012728042.1_71	lcl|NC_017952.1_prot_WP_009873035.1_71	lcl|NC_017953.1_prot_WP_009873035.1_71	lcl|CP001888.1_prot_ADH18681.1_73	lcl|NC_020929.1_prot_WP_015505650.1_71	lcl|NC_020937.1_prot_WP_015505650.1_71	lcl|NC_020931.1_prot_WP_009873535.1_71
8	8	0.991	lcl|NC_020939.1_prot_WP_009871432.1_86	lcl|NC_012687.1_prot_WP_009871432.1_86	lcl|NC_017952.1_prot_WP_014541226.1_86	lcl|NC_017953.1_prot_WP_009871432.1_86	lcl|CP001888.1_prot_ADH18695.1_87	lcl|NC_020929.1_prot_WP_009871432.1_86	lcl|NC_020937.1_prot_WP_009871432.1_86	lcl|NC_020931.1_prot_WP_009871432.1_86
8	8	0.991	lcl|NC_020939.1_prot_WP_009871479.1_134	lcl|NC_012687.1_prot_WP_009871479.1_135	lcl|NC_017952.1_prot_WP_009871479.1_134	lcl|NC_017953.1_prot_WP_009871479.1_134	lcl|CP001888.1_prot_ADH18741.1_133	lcl|NC_020929.1_prot_WP_009873582.1_134	lcl|NC_020937.1_prot_WP_009873582.1_134	lcl|NC_020931.1_prot_WP_009873582.1_134
8	8	0.991	lcl|NC_020939.1_prot_WP_009871533.1_188	lcl|NC_012687.1_prot_WP_009871533.1_190	lcl|NC_017952.1_prot_WP_009872443.1_190	lcl|NC_017953.1_prot_WP_009872443.1_191	lcl|CP001888.1_prot_ADH18796.1_188	lcl|NC_020929.1_prot_WP_009872443.1_188	lcl|NC_020937.1_prot_WP_009872443.1_187	lcl|NC_020931.1_prot_WP_009872443.1_188
8	8	0.991	lcl|NC_020939.1_prot_WP_009871612.1_267	lcl|NC_012687.1_prot_WP_009871612.1_269	lcl|NC_017952.1_prot_WP_009872514.1_269	lcl|NC_017953.1_prot_WP_009872514.1_270	lcl|CP001888.1_prot_ADH18876.1_268	lcl|NC_020929.1_prot_WP_009873685.1_267	lcl|NC_020937.1_prot_WP_009873685.1_266	lcl|NC_020931.1_prot_WP_009873685.1_267
8	8	0.991	lcl|NC_020939.1_prot_WP_009871618.1_273	lcl|NC_012687.1_prot_WP_009871618.1_275	lcl|NC_017952.1_prot_WP_009871618.1_275	lcl|NC_017953.1_prot_WP_009871618.1_276	lcl|CP001888.1_prot_ADH18882.1_274	lcl|NC_020929.1_prot_WP_009871618.1_273	lcl|NC_020937.1_prot_WP_009871618.1_272	lcl|NC_020931.1_prot_WP_009871618.1_273
8	8	0.991	lcl|NC_020939.1_prot_WP_009871661.1_316	lcl|NC_012687.1_prot_WP_012728103.1_318	lcl|NC_017952.1_prot_WP_014736647.1_318	lcl|NC_017953.1_prot_WP_009873101.1_319	lcl|CP001888.1_prot_ADH18925.1_317	lcl|NC_020929.1_prot_WP_012263638.1_316	lcl|NC_020937.1_prot_WP_009873719.1_315	lcl|NC_020931.1_prot_WP_012263638.1_316
8	8	0.991	lcl|NC_020939.1_prot_WP_009871694.1_349	lcl|NC_012687.1_prot_WP_009871694.1_351	lcl|NC_017952.1_prot_WP_009872578.1_352	lcl|NC_017953.1_prot_WP_009872578.1_353	lcl|CP001888.1_prot_ADH18958.1_350	lcl|NC_020929.1_prot_WP_009871694.1_348	lcl|NC_020937.1_prot_WP_009871694.1_348	lcl|NC_020931.1_prot_WP_009871694.1_348
8	8	0.991	lcl|NC_020939.1_prot_WP_009871756.1_413	lcl|NC_012687.1_prot_WP_009871756.1_415	lcl|NC_017952.1_prot_WP_009872634.1_416	lcl|NC_017953.1_prot_WP_009872634.1_417	lcl|CP001888.1_prot_ADH19022.1_414	lcl|NC_020929.1_prot_WP_009873787.1_412	lcl|NC_020937.1_prot_WP_009873787.1_412	lcl|NC_020931.1_prot_WP_009873787.1_412
8	8	0.991	lcl|NC_020939.1_prot_WP_009871767.1_424	lcl|NC_012687.1_prot_WP_009871767.1_426	lcl|NC_017952.1_prot_WP_009871767.1_427	lcl|NC_017953.1_prot_WP_009871767.1_428	lcl|CP001888.1_prot_ADH19033.1_425	lcl|NC_020929.1_prot_WP_009873794.1_423	lcl|NC_020937.1_prot_WP_009873794.1_423	lcl|NC_020931.1_prot_WP_009873794.1_423
8	8	0.991	lcl|NC_020939.1_prot_WP_009871768.1_425	lcl|NC_012687.1_prot_WP_009871768.1_427	lcl|NC_017952.1_prot_WP_009871768.1_428	lcl|NC_017953.1_prot_WP_009871768.1_429	lcl|CP001888.1_prot_ADH19034.1_426	lcl|NC_020929.1_prot_WP_009873795.1_424	lcl|NC_020937.1_prot_WP_009873795.1_424	lcl|NC_020931.1_prot_WP_009873795.1_424
8	8	0.991	lcl|NC_020939.1_prot_WP_009871782.1_440	lcl|NC_012687.1_prot_WP_009871782.1_442	lcl|NC_017952.1_prot_WP_009873127.1_443	lcl|NC_017953.1_prot_WP_009873127.1_444	lcl|CP001888.1_prot_ADH19048.1_440	lcl|NC_020929.1_prot_WP_009873127.1_439	lcl|NC_020937.1_prot_WP_009873127.1_439	lcl|NC_020931.1_prot_WP_009873127.1_439
8	8	0.991	lcl|NC_020939.1_prot_WP_009871789.1_446	lcl|NC_012687.1_prot_WP_009871789.1_448	lcl|NC_017952.1_prot_WP_009873133.1_449	lcl|NC_017953.1_prot_WP_009873133.1_450	lcl|CP001888.1_prot_ADH19055.1_447	lcl|NC_020929.1_prot_WP_012263655.1_445	lcl|NC_020937.1_prot_WP_012263655.1_445	lcl|NC_020931.1_prot_WP_012263655.1_445
8	8	0.991	lcl|NC_020939.1_prot_WP_009871794.1_451	lcl|NC_012687.1_prot_WP_009871794.1_453	lcl|NC_017952.1_prot_WP_009871794.1_454	lcl|NC_017953.1_prot_WP_009871794.1_455	lcl|CP001888.1_prot_ADH19060.1_452	lcl|NC_020929.1_prot_WP_009871794.1_450	lcl|NC_020937.1_prot_WP_009871794.1_450	lcl|NC_020931.1_prot_WP_009871794.1_450
8	8	0.991	lcl|NC_020939.1_prot_WP_009871801.1_458	lcl|NC_012687.1_prot_WP_009871801.1_460	lcl|NC_017952.1_prot_WP_009872662.1_461	lcl|NC_017953.1_prot_WP_009872662.1_462	lcl|CP001888.1_prot_ADH19068.1_460	lcl|NC_020929.1_prot_WP_009873815.1_457	lcl|NC_020937.1_prot_WP_009873815.1_457	lcl|NC_020931.1_prot_WP_009873815.1_457
8	8	0.991	lcl|NC_020939.1_prot_WP_009871807.1_463	lcl|NC_012687.1_prot_WP_009871807.1_465	lcl|NC_017952.1_prot_WP_009871807.1_466	lcl|NC_017953.1_prot_WP_009871807.1_467	lcl|CP001888.1_prot_ADH19074.1_466	lcl|NC_020929.1_prot_WP_009871807.1_462	lcl|NC_020937.1_prot_WP_009871807.1_462	lcl|NC_020931.1_prot_WP_009871807.1_462
8	8	0.991	lcl|NC_020939.1_prot_WP_009871810.1_465	lcl|NC_012687.1_prot_WP_009871810.1_467	lcl|NC_017952.1_prot_WP_009872669.1_468	lcl|NC_017953.1_prot_WP_009872669.1_469	lcl|CP001888.1_prot_ADH19077.1_469	lcl|NC_020929.1_prot_WP_009873821.1_464	lcl|NC_020937.1_prot_WP_009873821.1_464	lcl|NC_020931.1_prot_WP_009873821.1_464
8	8	0.991	lcl|NC_020939.1_prot_WP_009871831.1_485	lcl|NC_012687.1_prot_WP_009871831.1_487	lcl|NC_017952.1_prot_WP_009872687.1_488	lcl|NC_017953.1_prot_WP_009872687.1_489	lcl|CP001888.1_prot_ADH19098.1_490	lcl|NC_020929.1_prot_WP_009873837.1_484	lcl|NC_020937.1_prot_WP_009873837.1_484	lcl|NC_020931.1_prot_WP_009873837.1_484
8	8	0.991	lcl|NC_020939.1_prot_WP_009871846.1_499	lcl|NC_012687.1_prot_WP_009871846.1_501	lcl|NC_017952.1_prot_WP_009871846.1_502	lcl|NC_017953.1_prot_WP_009871846.1_503	lcl|CP001888.1_prot_ADH19113.1_505	lcl|NC_020929.1_prot_WP_009873847.1_498	lcl|NC_020937.1_prot_WP_009873847.1_498	lcl|NC_020931.1_prot_WP_009873847.1_498
8	8	0.991	lcl|NC_020939.1_prot_WP_009871856.1_509	lcl|NC_012687.1_prot_WP_009871856.1_511	lcl|NC_017952.1_prot_WP_009872702.1_512	lcl|NC_017953.1_prot_WP_009872702.1_513	lcl|CP001888.1_prot_ADH19123.1_515	lcl|NC_020929.1_prot_WP_009873855.1_508	lcl|NC_020937.1_prot_WP_009873855.1_508	lcl|NC_020931.1_prot_WP_009873855.1_508
8	8	0.991	lcl|NC_020939.1_prot_WP_009871885.1_537	lcl|NC_012687.1_prot_WP_009871885.1_539	lcl|NC_017952.1_prot_WP_009872721.1_540	lcl|NC_017953.1_prot_WP_009872721.1_541	lcl|CP001888.1_prot_ADH19152.1_544	lcl|NC_020929.1_prot_WP_009872721.1_536	lcl|NC_020937.1_prot_WP_009872721.1_536	lcl|NC_020931.1_prot_WP_009872721.1_536
8	8	0.991	lcl|NC_020939.1_prot_WP_009871922.1_574	lcl|NC_012687.1_prot_WP_009871922.1_576	lcl|NC_017952.1_prot_WP_009871922.1_577	lcl|NC_017953.1_prot_WP_009871922.1_578	lcl|CP001888.1_prot_ADH19189.1_581	lcl|NC_020929.1_prot_WP_009873898.1_573	lcl|NC_020937.1_prot_WP_009873898.1_573	lcl|NC_020931.1_prot_WP_009873898.1_573
8	8	0.991	lcl|NC_020939.1_prot_WP_009871953.1_603	lcl|NC_012687.1_prot_WP_009871953.1_605	lcl|NC_017952.1_prot_WP_009873167.1_606	lcl|NC_017953.1_prot_WP_009873167.1_607	lcl|CP001888.1_prot_ADH19220.1_612	lcl|NC_020929.1_prot_WP_009873920.1_602	lcl|NC_020937.1_prot_WP_009873920.1_602	lcl|NC_020931.1_prot_WP_009873920.1_602
8	8	0.991	lcl|NC_020939.1_prot_WP_009871972.1_622	lcl|NC_012687.1_prot_WP_009871972.1_624	lcl|NC_017952.1_prot_WP_009872783.1_624	lcl|NC_017953.1_prot_WP_009872783.1_625	lcl|CP001888.1_prot_ADH19238.1_630	lcl|NC_020929.1_prot_WP_012263669.1_621	lcl|NC_020937.1_prot_WP_009873937.1_620	lcl|NC_020931.1_prot_WP_012263669.1_621
8	8	0.991	lcl|NC_020939.1_prot_WP_009872005.1_653	lcl|NC_012687.1_prot_WP_009872005.1_655	lcl|NC_017952.1_prot_WP_009873183.1_655	lcl|NC_017953.1_prot_WP_009873183.1_656	lcl|CP001888.1_prot_ADH19271.1_663	lcl|NC_020929.1_prot_WP_009873183.1_652	lcl|NC_020937.1_prot_WP_009873183.1_651	lcl|NC_020931.1_prot_WP_009873183.1_652
8	8	0.991	lcl|NC_020939.1_prot_WP_009872077.1_721	lcl|NC_012687.1_prot_WP_009872077.1_723	lcl|NC_017952.1_prot_WP_009872863.1_723	lcl|NC_017953.1_prot_WP_009872863.1_724	lcl|CP001888.1_prot_ADH19345.1_737	lcl|NC_020929.1_prot_WP_009872077.1_720	lcl|NC_020937.1_prot_WP_009872077.1_719	lcl|NC_020931.1_prot_WP_009872077.1_720
8	8	0.991	lcl|NC_020939.1_prot_WP_009872125.1_766	lcl|NC_012687.1_prot_WP_009872125.1_769	lcl|NC_017952.1_prot_WP_009872897.1_768	lcl|NC_017953.1_prot_WP_009872897.1_769	lcl|CP001888.1_prot_ADH19393.1_785	lcl|NC_020929.1_prot_WP_009872125.1_765	lcl|NC_020937.1_prot_WP_009872125.1_764	lcl|NC_020931.1_prot_WP_009872125.1_765
8	8	0.991	lcl|NC_020939.1_prot_WP_009872150.1_789	lcl|NC_012687.1_prot_WP_009872150.1_792	lcl|NC_017952.1_prot_WP_009872915.1_791	lcl|NC_017953.1_prot_WP_009872915.1_792	lcl|CP001888.1_prot_ADH19418.1_810	lcl|NC_020929.1_prot_WP_009873390.1_788	lcl|NC_020937.1_prot_WP_009873390.1_787	lcl|NC_020931.1_prot_WP_009873390.1_788
8	8	0.991	lcl|NC_020939.1_prot_WP_009872158.1_797	lcl|NC_012687.1_prot_WP_009872158.1_800	lcl|NC_017952.1_prot_WP_009872158.1_799	lcl|NC_017953.1_prot_WP_009872158.1_800	lcl|CP001888.1_prot_ADH19427.1_819	lcl|NC_020929.1_prot_WP_012263557.1_796	lcl|NC_020937.1_prot_WP_012263557.1_795	lcl|NC_020931.1_prot_WP_012263557.1_796
8	8	0.991	lcl|NC_020939.1_prot_WP_009872198.1_835	lcl|NC_012687.1_prot_WP_009872198.1_838	lcl|NC_017952.1_prot_WP_009872198.1_837	lcl|NC_017953.1_prot_WP_009872198.1_838	lcl|CP001888.1_prot_ADH19468.1_860	lcl|NC_020929.1_prot_WP_009872198.1_834	lcl|NC_020937.1_prot_WP_009872198.1_833	lcl|NC_020931.1_prot_WP_009872198.1_834
8	8	0.991	lcl|NC_020939.1_prot_WP_009872289.1_547	lcl|NC_012687.1_prot_WP_009872289.1_549	lcl|NC_017952.1_prot_WP_009872730.1_550	lcl|NC_017953.1_prot_WP_009872730.1_551	lcl|CP001888.1_prot_ADH19162.1_554	lcl|NC_020929.1_prot_WP_009873878.1_546	lcl|NC_020937.1_prot_WP_009873878.1_546	lcl|NC_020931.1_prot_WP_009873878.1_546
8	8	0.991	lcl|NC_020939.1_prot_WP_009872474.1_220	lcl|NC_012687.1_prot_WP_009872474.1_222	lcl|NC_017952.1_prot_WP_009872474.1_222	lcl|NC_017953.1_prot_WP_009872474.1_223	lcl|CP001888.1_prot_ADH18828.1_220	lcl|NC_020929.1_prot_WP_009873648.1_220	lcl|NC_020937.1_prot_WP_009873648.1_219	lcl|NC_020931.1_prot_WP_009873648.1_220
8	8	0.991	lcl|NC_020939.1_prot_WP_009872522.1_282	lcl|NC_012687.1_prot_WP_009872522.1_284	lcl|NC_017952.1_prot_WP_009872522.1_284	lcl|NC_017953.1_prot_WP_009872522.1_285	lcl|CP001888.1_prot_ADH18891.1_283	lcl|NC_020929.1_prot_WP_009873695.1_282	lcl|NC_020937.1_prot_WP_009873695.1_281	lcl|NC_020931.1_prot_WP_009873695.1_282
8	8	0.991	lcl|NC_020939.1_prot_WP_009872565.1_333	lcl|NC_012687.1_prot_WP_009872565.1_335	lcl|NC_017952.1_prot_WP_014541254.1_336	lcl|NC_017953.1_prot_WP_009873108.1_337	lcl|CP001888.1_prot_ADH18942.1_334	lcl|NC_020929.1_prot_WP_009873731.1_332	lcl|NC_020937.1_prot_WP_009873731.1_332	lcl|NC_020931.1_prot_WP_009873731.1_332
8	8	0.991	lcl|NC_020939.1_prot_WP_009872767.1_599	lcl|NC_012687.1_prot_WP_009872767.1_601	lcl|NC_017952.1_prot_WP_009873166.1_602	lcl|NC_017953.1_prot_WP_009873166.1_603	lcl|CP001888.1_prot_ADH19216.1_608	lcl|NC_020929.1_prot_WP_009873917.1_598	lcl|NC_020937.1_prot_WP_009873917.1_598	lcl|NC_020931.1_prot_WP_009873917.1_598
8	8	0.991	lcl|NC_020939.1_prot_WP_009872829.1_682	lcl|NC_012687.1_prot_WP_009872829.1_684	lcl|NC_017952.1_prot_WP_009872829.1_684	lcl|NC_017953.1_prot_WP_009872829.1_685	lcl|CP001888.1_prot_ADH19302.1_694	lcl|NC_020929.1_prot_WP_009873278.1_681	lcl|NC_020937.1_prot_WP_009873278.1_680	lcl|NC_020931.1_prot_WP_009873278.1_681
8	8	0.991	lcl|NC_020939.1_prot_WP_009872966.1_858	lcl|NC_012687.1_prot_WP_009872966.1_861	lcl|NC_017952.1_prot_WP_009872966.1_860	lcl|NC_017953.1_prot_WP_009872966.1_861	lcl|CP001888.1_prot_ADH19492.1_884	lcl|NC_020929.1_prot_WP_009872966.1_857	lcl|NC_020937.1_prot_WP_009872966.1_856	lcl|NC_020931.1_prot_WP_009872966.1_857
8	8	0.991	lcl|NC_020939.1_prot_WP_009873740.1_347	lcl|NC_012687.1_prot_WP_009873740.1_349	lcl|NC_017952.1_prot_WP_009872577.1_350	lcl|NC_017953.1_prot_WP_009872577.1_351	lcl|CP001888.1_prot_ADH18956.1_348	lcl|NC_020929.1_prot_WP_009873740.1_346	lcl|NC_020937.1_prot_WP_009873740.1_346	lcl|NC_020931.1_prot_WP_009873740.1_346
8	8	0.991	lcl|NC_020939.1_prot_WP_010725122.1_207	lcl|NC_012687.1_prot_WP_010725122.1_209	lcl|NC_017952.1_prot_WP_014541754.1_209	lcl|NC_017953.1_prot_WP_010725122.1_210	lcl|CP001888.1_prot_ADH18815.1_207	lcl|NC_020929.1_prot_WP_009873637.1_207	lcl|NC_020937.1_prot_WP_009873637.1_206	lcl|NC_020931.1_prot_WP_009873637.1_207
8	8	0.991	lcl|NC_020939.1_prot_WP_010725184.1_410	lcl|NC_012687.1_prot_WP_010725184.1_412	lcl|NC_017952.1_prot_WP_009872631.1_413	lcl|NC_017953.1_prot_WP_009872631.1_414	lcl|CP001888.1_prot_ADH19019.1_411	lcl|NC_020929.1_prot_WP_009873784.1_409	lcl|NC_020937.1_prot_WP_009873784.1_409	lcl|NC_020931.1_prot_WP_009873784.1_409
8	8	0.991	lcl|NC_020939.1_prot_WP_010725198.1_453	lcl|NC_012687.1_prot_WP_012728129.1_455	lcl|NC_017952.1_prot_WP_009873134.1_456	lcl|NC_017953.1_prot_WP_009873134.1_457	lcl|CP001888.1_prot_ADH19062.1_454	lcl|NC_020929.1_prot_WP_009873811.1_452	lcl|NC_020937.1_prot_WP_015505892.1_452	lcl|NC_020931.1_prot_WP_009873811.1_452
8	8	0.991	lcl|NC_020939.1_prot_WP_010725215.1_514	lcl|NC_012687.1_prot_WP_010725215.1_516	lcl|NC_017952.1_prot_WP_009872706.1_517	lcl|NC_017953.1_prot_WP_009872706.1_518	lcl|CP001888.1_prot_ADH19129.1_521	lcl|NC_020929.1_prot_WP_009873860.1_513	lcl|NC_020937.1_prot_WP_009873860.1_513	lcl|NC_020931.1_prot_WP_009873860.1_513
8	8	0.991	lcl|NC_020939.1_prot_WP_010725288.1_661	lcl|NC_012687.1_prot_WP_010725288.1_663	lcl|NC_017952.1_prot_WP_009872811.1_663	lcl|NC_017953.1_prot_WP_009872811.1_664	lcl|CP001888.1_prot_ADH19280.1_672	lcl|NC_020929.1_prot_WP_009873260.1_660	lcl|NC_020937.1_prot_WP_009873260.1_659	lcl|NC_020931.1_prot_WP_012263525.1_660
8	8	0.991	lcl|NC_020939.1_prot_WP_010725316.1_734	lcl|NC_012687.1_prot_WP_010725316.1_736	lcl|NC_017952.1_prot_WP_009872870.1_736	lcl|NC_017953.1_prot_WP_009873204.1_737	lcl|CP001888.1_prot_ADH19359.1_751	lcl|NC_020929.1_prot_WP_009873318.1_733	lcl|NC_020937.1_prot_WP_009873318.1_732	lcl|NC_020931.1_prot_WP_009873318.1_733
8	8	0.991	lcl|NC_020939.1_prot_WP_010725321.1_739	lcl|NC_012687.1_prot_WP_010725321.1_741	lcl|NC_017952.1_prot_WP_009872876.1_741	lcl|NC_017953.1_prot_WP_009872876.1_742	lcl|CP001888.1_prot_ADH19364.1_756	lcl|NC_020929.1_prot_WP_009872096.1_738	lcl|NC_020937.1_prot_WP_009872096.1_737	lcl|NC_020931.1_prot_WP_009872096.1_738
8	8	0.991	lcl|NC_020939.1_prot_WP_010725346.1_810	lcl|NC_012687.1_prot_WP_010725346.1_813	lcl|NC_017952.1_prot_WP_009873216.1_812	lcl|NC_017953.1_prot_WP_009873216.1_813	lcl|CP001888.1_prot_ADH19441.1_833	lcl|NC_020929.1_prot_WP_015505748.1_809	lcl|NC_020937.1_prot_WP_015505748.1_808	lcl|NC_020931.1_prot_WP_009873406.1_809
8	8	0.991	lcl|NC_020939.1_prot_WP_011324526.1_26	lcl|NC_012687.1_prot_WP_011324526.1_26	lcl|NC_017952.1_prot_WP_009873012.1_26	lcl|NC_017953.1_prot_WP_009873012.1_26	lcl|CP001888.1_prot_ADH18635.1_27	lcl|NC_020929.1_prot_WP_009873503.1_26	lcl|NC_020937.1_prot_WP_009873503.1_26	lcl|NC_020931.1_prot_WP_009873503.1_26
8	8	0.991	lcl|NC_020939.1_prot_WP_011324530.1_34	lcl|NC_012687.1_prot_WP_011324530.1_34	lcl|NC_017952.1_prot_WP_009872331.1_34	lcl|NC_017953.1_prot_WP_009873017.1_34	lcl|CP001888.1_prot_ADH18643.1_35	lcl|NC_020929.1_prot_WP_015505641.1_34	lcl|NC_020937.1_prot_WP_009872331.1_34	lcl|NC_020931.1_prot_WP_009872331.1_34
8	8	0.991	lcl|NC_020939.1_prot_WP_011324535.1_49	lcl|NC_012687.1_prot_WP_011324535.1_49	lcl|NC_017952.1_prot_WP_014541747.1_49	lcl|NC_017953.1_prot_WP_009871395.1_49	lcl|CP001888.1_prot_ADH18658.1_50	lcl|NC_020929.1_prot_WP_009873518.1_49	lcl|NC_020937.1_prot_WP_009871395.1_49	lcl|NC_020931.1_prot_WP_009873518.1_49
8	8	0.991	lcl|NC_020939.1_prot_WP_011324542.1_57	lcl|NC_012687.1_prot_WP_011324542.1_57	lcl|NC_017952.1_prot_WP_009872351.1_57	lcl|NC_017953.1_prot_WP_009872351.1_57	lcl|CP001888.1_prot_ADH18666.1_58	lcl|NC_020929.1_prot_WP_009871403.1_57	lcl|NC_020937.1_prot_WP_009871403.1_57	lcl|NC_020931.1_prot_WP_009871403.1_57
8	8	0.991	lcl|NC_020939.1_prot_WP_011324546.1_62	lcl|NC_012687.1_prot_WP_011324546.1_62	lcl|NC_017952.1_prot_WP_009873028.1_62	lcl|NC_017953.1_prot_WP_009873028.1_62	lcl|CP001888.1_prot_ADH18671.1_63	lcl|NC_020929.1_prot_WP_009873028.1_62	lcl|NC_020937.1_prot_WP_009873028.1_62	lcl|NC_020931.1_prot_WP_009873028.1_62
8	8	0.991	lcl|NC_020939.1_prot_WP_011324549.1_66	lcl|NC_012687.1_prot_WP_012728041.1_66	lcl|NC_017952.1_prot_WP_009873032.1_66	lcl|NC_017953.1_prot_WP_009873032.1_66	lcl|CP001888.1_prot_ADH18675.1_67	lcl|NC_020929.1_prot_WP_009871412.1_66	lcl|NC_020937.1_prot_WP_009871412.1_66	lcl|NC_020931.1_prot_WP_009871412.1_66
8	8	0.991	lcl|NC_020939.1_prot_WP_011324552.1_76	lcl|NC_012687.1_prot_WP_011324552.1_76	lcl|NC_017952.1_prot_WP_014541748.1_76	lcl|NC_017953.1_prot_WP_009872361.1_76	lcl|CP001888.1_prot_ADH18686.1_78	lcl|NC_020929.1_prot_WP_009871423.1_76	lcl|NC_020937.1_prot_WP_015505857.1_76	lcl|NC_020931.1_prot_WP_009871423.1_76
8	8	0.991	lcl|NC_020939.1_prot_WP_011324581.1_124	lcl|NC_012687.1_prot_WP_011324581.1_125	lcl|NC_017952.1_prot_WP_009872392.1_124	lcl|NC_017953.1_prot_WP_009872392.1_124	lcl|CP001888.1_prot_ADH18731.1_123	lcl|NC_020929.1_prot_WP_009872392.1_124	lcl|NC_020937.1_prot_WP_009872392.1_124	lcl|NC_020931.1_prot_WP_009872392.1_124
8	8	0.991	lcl|NC_020939.1_prot_WP_011324599.1_154	lcl|NC_012687.1_prot_WP_011324599.1_155	lcl|NC_017952.1_prot_WP_009871498.1_154	lcl|NC_017953.1_prot_WP_009871498.1_154	lcl|CP001888.1_prot_ADH18761.1_153	lcl|NC_020929.1_prot_WP_009871498.1_154	lcl|NC_020937.1_prot_WP_009871498.1_154	lcl|NC_020931.1_prot_WP_009871498.1_154
8	8	0.991	lcl|NC_020939.1_prot_WP_011324637.1_205	lcl|NC_012687.1_prot_WP_011324637.1_207	lcl|NC_017952.1_prot_WP_009873068.1_207	lcl|NC_017953.1_prot_WP_009873068.1_208	lcl|CP001888.1_prot_ADH18813.1_205	lcl|NC_020929.1_prot_WP_009872459.1_205	lcl|NC_020937.1_prot_WP_009872459.1_204	lcl|NC_020931.1_prot_WP_009872459.1_205
