# Species	Genes	Alg.-Conn.	A:363.fasta	D:SotonD1.fasta	D:SotonD5.fasta	E:150.fasta	L1:224.fasta	L2b:Ams5.fasta	L3:404:LN.fasta
7	7	0.987	lcl|NC_020966.1_prot_WP_009871416.1_69	lcl|NC_020967.1_prot_WP_009871416.1_69	lcl|NC_020943.1_prot_WP_009871416.1_69	lcl|CP001886.1_prot_ADH16834.1_73	lcl|NC_020973.1_prot_WP_009873533.1_69	lcl|NC_020936.1_prot_WP_009873533.1_69	lcl|NC_020974.1_prot_WP_009873533.1_69
7	7	0.987	lcl|NC_020966.1_prot_WP_009871419.1_72	lcl|NC_020967.1_prot_WP_009873036.1_72	lcl|NC_020943.1_prot_WP_009871419.1_72	lcl|CP001886.1_prot_ADH16837.1_76	lcl|NC_020973.1_prot_WP_009873536.1_72	lcl|NC_020936.1_prot_WP_009873536.1_72	lcl|NC_020974.1_prot_WP_009873536.1_72
7	7	0.987	lcl|NC_020966.1_prot_WP_009871439.1_93	lcl|NC_020967.1_prot_WP_009873043.1_93	lcl|NC_020943.1_prot_WP_009873043.1_93	lcl|CP001886.1_prot_ADH16857.1_96	lcl|NC_020973.1_prot_WP_009873548.1_93	lcl|NC_020936.1_prot_WP_009873548.1_93	lcl|NC_020974.1_prot_WP_009873548.1_93
7	7	0.987	lcl|NC_020966.1_prot_WP_009871480.1_135	lcl|NC_020967.1_prot_WP_009871480.1_135	lcl|NC_020943.1_prot_WP_009871480.1_135	lcl|CP001886.1_prot_ADH16900.1_139	lcl|NC_020973.1_prot_WP_012263604.1_135	lcl|NC_020936.1_prot_WP_012263604.1_135	lcl|NC_020974.1_prot_WP_012263604.1_135
7	7	0.987	lcl|NC_020966.1_prot_WP_009871590.1_246	lcl|NC_020967.1_prot_WP_009871590.1_248	lcl|NC_020943.1_prot_WP_009871590.1_247	lcl|CP001886.1_prot_ADH17009.1_248	lcl|NC_020973.1_prot_WP_009873666.1_245	lcl|NC_020936.1_prot_WP_012263629.1_245	lcl|NC_020974.1_prot_WP_009873666.1_245
7	7	0.987	lcl|NC_020966.1_prot_WP_009871608.1_264	lcl|NC_020967.1_prot_WP_009871608.1_266	lcl|NC_020943.1_prot_WP_009871608.1_265	lcl|CP001886.1_prot_ADH17028.1_267	lcl|NC_020973.1_prot_WP_009871608.1_263	lcl|NC_020936.1_prot_WP_009871608.1_263	lcl|NC_020974.1_prot_WP_009871608.1_263
7	7	0.987	lcl|NC_020966.1_prot_WP_009871612.1_268	lcl|NC_020967.1_prot_WP_009872514.1_270	lcl|NC_020943.1_prot_WP_009871612.1_269	lcl|CP001886.1_prot_ADH17032.1_271	lcl|NC_020973.1_prot_WP_009873685.1_267	lcl|NC_020936.1_prot_WP_009873685.1_267	lcl|NC_020974.1_prot_WP_009873685.1_267
7	7	0.987	lcl|NC_020966.1_prot_WP_009871620.1_276	lcl|NC_020967.1_prot_WP_009871620.1_278	lcl|NC_020943.1_prot_WP_015506161.1_277	lcl|CP001886.1_prot_ADH17040.1_279	lcl|NC_020973.1_prot_WP_009873690.1_275	lcl|NC_020936.1_prot_WP_009873690.1_275	lcl|NC_020974.1_prot_WP_009873690.1_275
7	7	0.987	lcl|NC_020966.1_prot_WP_009871622.1_278	lcl|NC_020967.1_prot_WP_009871622.1_280	lcl|NC_020943.1_prot_WP_009871622.1_279	lcl|CP001886.1_prot_ADH17042.1_281	lcl|NC_020973.1_prot_WP_009873691.1_277	lcl|NC_020936.1_prot_WP_009873691.1_277	lcl|NC_020974.1_prot_WP_009873691.1_277
7	7	0.987	lcl|NC_020966.1_prot_WP_009871638.1_293	lcl|NC_020967.1_prot_WP_009871638.1_295	lcl|NC_020943.1_prot_WP_015506054.1_294	lcl|CP001886.1_prot_ADH17058.1_297	lcl|NC_020973.1_prot_WP_009873704.1_292	lcl|NC_020936.1_prot_WP_009873704.1_292	lcl|NC_020974.1_prot_WP_009873704.1_292
7	7	0.987	lcl|NC_020966.1_prot_WP_009871647.1_302	lcl|NC_020967.1_prot_WP_009871647.1_304	lcl|NC_020943.1_prot_WP_009871647.1_303	lcl|CP001886.1_prot_ADH17067.1_306	lcl|NC_020973.1_prot_WP_009871647.1_301	lcl|NC_020936.1_prot_WP_009871647.1_301	lcl|NC_020974.1_prot_WP_009871647.1_301
7	7	0.987	lcl|NC_020966.1_prot_WP_009871654.1_310	lcl|NC_020967.1_prot_WP_009872545.1_312	lcl|NC_020943.1_prot_WP_009871654.1_311	lcl|CP001886.1_prot_ADH17074.1_313	lcl|NC_020973.1_prot_WP_009873712.1_309	lcl|NC_020936.1_prot_WP_009873712.1_309	lcl|NC_020974.1_prot_WP_009873712.1_309
7	7	0.987	lcl|NC_020966.1_prot_WP_009871715.1_371	lcl|NC_020967.1_prot_WP_009873117.1_374	lcl|NC_020943.1_prot_WP_010725171.1_372	lcl|CP001886.1_prot_ADH17135.1_374	lcl|NC_020973.1_prot_WP_009873756.1_370	lcl|NC_020936.1_prot_WP_012263646.1_369	lcl|NC_020974.1_prot_WP_009873756.1_370
7	7	0.987	lcl|NC_020966.1_prot_WP_009871729.1_385	lcl|NC_020967.1_prot_WP_009871729.1_388	lcl|NC_020943.1_prot_WP_009871729.1_386	lcl|CP001886.1_prot_ADH17149.1_388	lcl|NC_020973.1_prot_WP_009873767.1_384	lcl|NC_020936.1_prot_WP_009873767.1_383	lcl|NC_020974.1_prot_WP_009873767.1_384
7	7	0.987	lcl|NC_020966.1_prot_WP_009871751.1_409	lcl|NC_020967.1_prot_WP_009872629.1_412	lcl|NC_020943.1_prot_WP_009871751.1_410	lcl|CP001886.1_prot_ADH17171.1_410	lcl|NC_020973.1_prot_WP_012263649.1_408	lcl|NC_020936.1_prot_WP_012263649.1_407	lcl|NC_020974.1_prot_WP_012263649.1_408
7	7	0.987	lcl|NC_020966.1_prot_WP_009871767.1_425	lcl|NC_020967.1_prot_WP_009871767.1_428	lcl|NC_020943.1_prot_WP_010725194.1_426	lcl|CP001886.1_prot_ADH17187.1_426	lcl|NC_020973.1_prot_WP_009873794.1_424	lcl|NC_020936.1_prot_WP_009873794.1_423	lcl|NC_020974.1_prot_WP_009873794.1_424
7	7	0.987	lcl|NC_020966.1_prot_WP_009871769.1_427	lcl|NC_020967.1_prot_WP_009872642.1_430	lcl|NC_020943.1_prot_WP_010725195.1_428	lcl|CP001886.1_prot_ADH17189.1_428	lcl|NC_020973.1_prot_WP_009873796.1_426	lcl|NC_020936.1_prot_WP_009873796.1_425	lcl|NC_020974.1_prot_WP_009873796.1_426
7	7	0.987	lcl|NC_020966.1_prot_WP_009871827.1_483	lcl|NC_020967.1_prot_WP_009871827.1_486	lcl|NC_020943.1_prot_WP_009871827.1_485	lcl|CP001886.1_prot_ADH17248.1_487	lcl|NC_020973.1_prot_WP_009871827.1_482	lcl|NC_020936.1_prot_WP_009871827.1_481	lcl|NC_020974.1_prot_WP_009871827.1_482
7	7	0.987	lcl|NC_020966.1_prot_WP_009871839.1_494	lcl|NC_020967.1_prot_WP_009871839.1_497	lcl|NC_020943.1_prot_WP_010725212.1_496	lcl|CP001886.1_prot_ADH17259.1_498	lcl|NC_020973.1_prot_WP_009873842.1_493	lcl|NC_020936.1_prot_WP_009873842.1_492	lcl|NC_020974.1_prot_WP_009873842.1_493
7	7	0.987	lcl|NC_020966.1_prot_WP_009871850.1_504	lcl|NC_020967.1_prot_WP_009871850.1_507	lcl|NC_020943.1_prot_WP_009871850.1_506	lcl|CP001886.1_prot_ADH17269.1_508	lcl|NC_020973.1_prot_WP_009871850.1_503	lcl|NC_020936.1_prot_WP_009871850.1_502	lcl|NC_020974.1_prot_WP_009871850.1_503
7	7	0.987	lcl|NC_020966.1_prot_WP_009871851.1_505	lcl|NC_020967.1_prot_WP_009871851.1_508	lcl|NC_020943.1_prot_WP_009871851.1_507	lcl|CP001886.1_prot_ADH17270.1_509	lcl|NC_020973.1_prot_WP_009873850.1_504	lcl|NC_020936.1_prot_WP_009873850.1_503	lcl|NC_020974.1_prot_WP_009873850.1_504
7	7	0.987	lcl|NC_020966.1_prot_WP_009871853.1_507	lcl|NC_020967.1_prot_WP_009872700.1_510	lcl|NC_020943.1_prot_WP_009871853.1_509	lcl|CP001886.1_prot_ADH17272.1_511	lcl|NC_020973.1_prot_WP_009873852.1_506	lcl|NC_020936.1_prot_WP_009873852.1_505	lcl|NC_020974.1_prot_WP_009873852.1_506
7	7	0.987	lcl|NC_020966.1_prot_WP_009871890.1_543	lcl|NC_020967.1_prot_WP_009872725.1_546	lcl|NC_020943.1_prot_WP_009871890.1_545	lcl|CP001886.1_prot_ADH17309.1_548	lcl|NC_020973.1_prot_WP_009872725.1_542	lcl|NC_020936.1_prot_WP_009872725.1_541	lcl|NC_020974.1_prot_WP_009872725.1_542
7	7	0.987	lcl|NC_020966.1_prot_WP_009871905.1_558	lcl|NC_020967.1_prot_WP_009871905.1_561	lcl|NC_020943.1_prot_WP_009871905.1_560	lcl|CP001886.1_prot_ADH17324.1_563	lcl|NC_020973.1_prot_WP_012263664.1_557	lcl|NC_020936.1_prot_WP_012263664.1_556	lcl|NC_020974.1_prot_WP_009873885.1_557
7	7	0.987	lcl|NC_020966.1_prot_WP_009871928.1_580	lcl|NC_020967.1_prot_WP_009871928.1_583	lcl|NC_020943.1_prot_WP_009871928.1_582	lcl|CP001886.1_prot_ADH17347.1_586	lcl|NC_020973.1_prot_WP_009871928.1_579	lcl|NC_020936.1_prot_WP_009871928.1_578	lcl|NC_020974.1_prot_WP_009871928.1_579
7	7	0.987	lcl|NC_020966.1_prot_WP_009871977.1_628	lcl|NC_020967.1_prot_WP_009872786.1_630	lcl|NC_020943.1_prot_WP_010725273.1_630	lcl|CP001886.1_prot_ADH17394.1_633	lcl|NC_020973.1_prot_WP_012263670.1_627	lcl|NC_020936.1_prot_WP_012263670.1_626	lcl|NC_020974.1_prot_WP_012263670.1_626
7	7	0.987	lcl|NC_020966.1_prot_WP_009871981.1_632	lcl|NC_020967.1_prot_WP_009872789.1_634	lcl|NC_020943.1_prot_WP_009871981.1_634	lcl|CP001886.1_prot_ADH17398.1_637	lcl|NC_020973.1_prot_WP_009873945.1_631	lcl|NC_020936.1_prot_WP_012263671.1_630	lcl|NC_020974.1_prot_WP_009873945.1_630
7	7	0.987	lcl|NC_020966.1_prot_WP_009872027.1_675	lcl|NC_020967.1_prot_WP_009872822.1_677	lcl|NC_020943.1_prot_WP_009872027.1_677	lcl|CP001886.1_prot_ADH17446.1_685	lcl|NC_020973.1_prot_WP_009873271.1_674	lcl|NC_020936.1_prot_WP_009873271.1_673	lcl|NC_020974.1_prot_WP_009873271.1_673
7	7	0.987	lcl|NC_020966.1_prot_WP_009872033.1_681	lcl|NC_020967.1_prot_WP_009873191.1_683	lcl|NC_020943.1_prot_WP_009872033.1_683	lcl|CP001886.1_prot_ADH17452.1_691	lcl|NC_020973.1_prot_WP_009873276.1_680	lcl|NC_020936.1_prot_WP_009873276.1_679	lcl|NC_020974.1_prot_WP_009873276.1_679
7	7	0.987	lcl|NC_020966.1_prot_WP_009872077.1_722	lcl|NC_020967.1_prot_WP_009872863.1_724	lcl|NC_020943.1_prot_WP_009872077.1_724	lcl|CP001886.1_prot_ADH17496.1_735	lcl|NC_020973.1_prot_WP_009872077.1_721	lcl|NC_020936.1_prot_WP_009872077.1_720	lcl|NC_020974.1_prot_WP_009872077.1_720
7	7	0.987	lcl|NC_020966.1_prot_WP_009872113.1_756	lcl|NC_020967.1_prot_WP_009872888.1_758	lcl|NC_020943.1_prot_WP_009872113.1_758	lcl|CP001886.1_prot_ADH17533.1_772	lcl|NC_020973.1_prot_WP_009872113.1_755	lcl|NC_020936.1_prot_WP_009872113.1_754	lcl|NC_020974.1_prot_WP_009872113.1_754
7	7	0.987	lcl|NC_020966.1_prot_WP_009872132.1_772	lcl|NC_020967.1_prot_WP_009872132.1_774	lcl|NC_020943.1_prot_WP_009872132.1_774	lcl|CP001886.1_prot_ADH17552.1_791	lcl|NC_020973.1_prot_WP_009873381.1_773	lcl|NC_020936.1_prot_WP_009873381.1_770	lcl|NC_020974.1_prot_WP_009873381.1_770
7	7	0.987	lcl|NC_020966.1_prot_WP_009872134.1_774	lcl|NC_020967.1_prot_WP_009872903.1_776	lcl|NC_020943.1_prot_WP_009872134.1_776	lcl|CP001886.1_prot_ADH17554.1_793	lcl|NC_020973.1_prot_WP_009872134.1_775	lcl|NC_020936.1_prot_WP_009872134.1_772	lcl|NC_020974.1_prot_WP_009872134.1_772
7	7	0.987	lcl|NC_020966.1_prot_WP_009872181.1_820	lcl|NC_020967.1_prot_WP_009872181.1_822	lcl|NC_020943.1_prot_WP_009872181.1_822	lcl|CP001886.1_prot_ADH17604.1_843	lcl|NC_020973.1_prot_WP_009873414.1_821	lcl|NC_020936.1_prot_WP_009873414.1_818	lcl|NC_020974.1_prot_WP_009873414.1_818
7	7	0.987	lcl|NC_020966.1_prot_WP_009872200.1_838	lcl|NC_020967.1_prot_WP_009873227.1_840	lcl|NC_020943.1_prot_WP_009872200.1_840	lcl|CP001886.1_prot_ADH17623.1_862	lcl|NC_020973.1_prot_WP_009873427.1_839	lcl|NC_020936.1_prot_WP_009873427.1_836	lcl|NC_020974.1_prot_WP_009873427.1_836
7	7	0.987	lcl|NC_020966.1_prot_WP_009872230.1_867	lcl|NC_020967.1_prot_WP_009872230.1_870	lcl|NC_020943.1_prot_WP_009872230.1_869	lcl|CP001886.1_prot_ADH17653.1_892	lcl|NC_020973.1_prot_WP_009872230.1_868	lcl|NC_020936.1_prot_WP_009872230.1_865	lcl|NC_020974.1_prot_WP_009872230.1_865
7	7	0.987	lcl|NC_020966.1_prot_WP_009872474.1_221	lcl|NC_020967.1_prot_WP_009872474.1_223	lcl|NC_020943.1_prot_WP_009871565.1_222	lcl|CP001886.1_prot_ADH16983.1_222	lcl|NC_020973.1_prot_WP_009873648.1_220	lcl|NC_020936.1_prot_WP_009873648.1_220	lcl|NC_020974.1_prot_WP_009873648.1_220
7	7	0.987	lcl|NC_020966.1_prot_WP_009872557.1_323	lcl|NC_020967.1_prot_WP_009872557.1_325	lcl|NC_020943.1_prot_WP_009872557.1_324	lcl|CP001886.1_prot_ADH17087.1_326	lcl|NC_020973.1_prot_WP_009873722.1_322	lcl|NC_020936.1_prot_WP_009873722.1_322	lcl|NC_020974.1_prot_WP_009873722.1_322
7	7	0.987	lcl|NC_020966.1_prot_WP_009872581.1_354	lcl|NC_020967.1_prot_WP_009872581.1_357	lcl|NC_020943.1_prot_WP_009872581.1_355	lcl|CP001886.1_prot_ADH17118.1_357	lcl|NC_020973.1_prot_WP_009872581.1_353	lcl|NC_020936.1_prot_WP_009872581.1_352	lcl|NC_020974.1_prot_WP_009872581.1_353
7	7	0.987	lcl|NC_020966.1_prot_WP_009872767.1_600	lcl|NC_020967.1_prot_WP_009873166.1_603	lcl|NC_020943.1_prot_WP_009872767.1_602	lcl|CP001886.1_prot_ADH17368.1_607	lcl|NC_020973.1_prot_WP_009873917.1_599	lcl|NC_020936.1_prot_WP_009873917.1_598	lcl|NC_020974.1_prot_WP_009873917.1_599
7	7	0.987	lcl|NC_020966.1_prot_WP_009872956.1_843	lcl|NC_020967.1_prot_WP_009872956.1_845	lcl|NC_020943.1_prot_WP_009872956.1_845	lcl|CP001886.1_prot_ADH17628.1_867	lcl|NC_020973.1_prot_WP_009872956.1_844	lcl|NC_020936.1_prot_WP_009872956.1_841	lcl|NC_020974.1_prot_WP_009872956.1_841
7	7	0.987	lcl|NC_020966.1_prot_WP_009872985.1_891	lcl|NC_020967.1_prot_WP_009873242.1_894	lcl|NC_020943.1_prot_WP_009872255.1_893	lcl|CP001886.1_prot_ADH17678.1_917	lcl|NC_020973.1_prot_WP_012263573.1_892	lcl|NC_020936.1_prot_WP_012263573.1_889	lcl|NC_020974.1_prot_WP_012263573.1_889
7	7	0.987	lcl|NC_020966.1_prot_WP_009873434.1_846	lcl|NC_020967.1_prot_WP_009872959.1_848	lcl|NC_020943.1_prot_WP_009872208.1_848	lcl|CP001886.1_prot_ADH17631.1_870	lcl|NC_020973.1_prot_WP_009873434.1_847	lcl|NC_020936.1_prot_WP_009873434.1_844	lcl|NC_020974.1_prot_WP_009873434.1_844
7	7	0.987	lcl|NC_020966.1_prot_WP_009873502.1_25	lcl|NC_020967.1_prot_WP_009873011.1_25	lcl|NC_020943.1_prot_WP_009871371.1_25	lcl|CP001886.1_prot_ADH16787.1_26	lcl|NC_020973.1_prot_WP_009873502.1_25	lcl|NC_020936.1_prot_WP_009873502.1_25	lcl|NC_020974.1_prot_WP_009873502.1_25
7	7	0.987	lcl|NC_020966.1_prot_WP_009873649.1_222	lcl|NC_020967.1_prot_WP_009871566.1_224	lcl|NC_020943.1_prot_WP_009871566.1_223	lcl|CP001886.1_prot_ADH16984.1_223	lcl|NC_020973.1_prot_WP_009873649.1_221	lcl|NC_020936.1_prot_WP_009873649.1_221	lcl|NC_020974.1_prot_WP_009873649.1_221
7	7	0.987	lcl|NC_020966.1_prot_WP_009873740.1_348	lcl|NC_020967.1_prot_WP_009872577.1_351	lcl|NC_020943.1_prot_WP_009873740.1_349	lcl|CP001886.1_prot_ADH17112.1_351	lcl|NC_020973.1_prot_WP_009873740.1_347	lcl|NC_020936.1_prot_WP_009873740.1_346	lcl|NC_020974.1_prot_WP_009873740.1_347
7	7	0.987	lcl|NC_020966.1_prot_WP_009873778.1_401	lcl|NC_020967.1_prot_WP_009872621.1_404	lcl|NC_020943.1_prot_WP_009871743.1_402	lcl|CP001886.1_prot_ADH17163.1_402	lcl|NC_020973.1_prot_WP_009873778.1_400	lcl|NC_020936.1_prot_WP_009873778.1_399	lcl|NC_020974.1_prot_WP_009873778.1_400
7	7	0.987	lcl|NC_020966.1_prot_WP_010725184.1_411	lcl|NC_020967.1_prot_WP_009872631.1_414	lcl|NC_020943.1_prot_WP_010725184.1_412	lcl|CP001886.1_prot_ADH17173.1_412	lcl|NC_020973.1_prot_WP_009873784.1_410	lcl|NC_020936.1_prot_WP_009873784.1_409	lcl|NC_020974.1_prot_WP_009873784.1_410
7	7	0.987	lcl|NC_020966.1_prot_WP_010725215.1_515	lcl|NC_020967.1_prot_WP_009872706.1_518	lcl|NC_020943.1_prot_WP_010725215.1_517	lcl|CP001886.1_prot_ADH17281.1_520	lcl|NC_020973.1_prot_WP_009873860.1_514	lcl|NC_020936.1_prot_WP_009873860.1_513	lcl|NC_020974.1_prot_WP_009873860.1_514
7	7	0.987	lcl|NC_020966.1_prot_WP_010725288.1_662	lcl|NC_020967.1_prot_WP_009872811.1_664	lcl|NC_020943.1_prot_WP_010725288.1_664	lcl|CP001886.1_prot_ADH17432.1_671	lcl|NC_020973.1_prot_WP_009873260.1_661	lcl|NC_020936.1_prot_WP_012263525.1_660	lcl|NC_020974.1_prot_WP_009873260.1_660
7	7	0.987	lcl|NC_020966.1_prot_WP_010725324.1_751	lcl|NC_020967.1_prot_WP_009872884.1_753	lcl|NC_020943.1_prot_WP_010725324.1_753	lcl|CP001886.1_prot_ADH17528.1_767	lcl|NC_020973.1_prot_WP_009873334.1_750	lcl|NC_020936.1_prot_WP_009873334.1_749	lcl|NC_020974.1_prot_WP_009873334.1_749
7	7	0.987	lcl|NC_020966.1_prot_WP_011324542.1_57	lcl|NC_020967.1_prot_WP_009872351.1_57	lcl|NC_020943.1_prot_WP_009871403.1_57	lcl|CP001886.1_prot_ADH16820.1_59	lcl|NC_020973.1_prot_WP_009871403.1_57	lcl|NC_020936.1_prot_WP_009871403.1_57	lcl|NC_020974.1_prot_WP_009871403.1_57
7	7	0.987	lcl|NC_020966.1_prot_WP_011324552.1_76	lcl|NC_020967.1_prot_WP_009872361.1_76	lcl|NC_020943.1_prot_WP_009871423.1_76	lcl|CP001886.1_prot_ADH16841.1_80	lcl|NC_020973.1_prot_WP_009871423.1_76	lcl|NC_020936.1_prot_WP_009871423.1_76	lcl|NC_020974.1_prot_WP_009871423.1_76
7	7	0.987	lcl|NC_020966.1_prot_WP_011324625.1_187	lcl|NC_020967.1_prot_WP_009872441.1_189	lcl|NC_020943.1_prot_WP_010725114.1_188	lcl|CP001886.1_prot_ADH16949.1_188	lcl|NC_020973.1_prot_WP_009873623.1_186	lcl|NC_020936.1_prot_WP_009873623.1_186	lcl|NC_020974.1_prot_WP_009873623.1_186
7	7	0.987	lcl|NC_020966.1_prot_WP_011324685.1_337	lcl|NC_020967.1_prot_WP_009872568.1_340	lcl|NC_020943.1_prot_WP_009871681.1_338	lcl|CP001886.1_prot_ADH17101.1_340	lcl|NC_020973.1_prot_WP_015505686.1_336	lcl|NC_020936.1_prot_WP_009873732.1_335	lcl|NC_020974.1_prot_WP_009873732.1_336
7	7	0.987	lcl|NC_020966.1_prot_WP_011324789.1_620	lcl|NC_020967.1_prot_WP_009872293.1_622	lcl|NC_020943.1_prot_WP_009871969.1_622	lcl|CP001886.1_prot_ADH17386.1_625	lcl|NC_020973.1_prot_WP_009873934.1_619	lcl|NC_020936.1_prot_WP_009873934.1_618	lcl|NC_020974.1_prot_WP_009873934.1_618
7	7	0.987	lcl|NC_020966.1_prot_WP_011324805.1_657	lcl|NC_020967.1_prot_WP_009873255.1_659	lcl|NC_020943.1_prot_WP_011324805.1_659	lcl|CP001886.1_prot_ADH17427.1_666	lcl|NC_020973.1_prot_WP_009873255.1_656	lcl|NC_020936.1_prot_WP_009873255.1_655	lcl|NC_020974.1_prot_WP_009873255.1_655
7	7	0.987	lcl|NC_020966.1_prot_WP_011324889.1_865	lcl|NC_020967.1_prot_WP_009872971.1_868	lcl|NC_020943.1_prot_WP_010725365.1_867	lcl|CP001886.1_prot_ADH17651.1_890	lcl|NC_020973.1_prot_WP_009873450.1_866	lcl|NC_020936.1_prot_WP_009873450.1_863	lcl|NC_020974.1_prot_WP_009873450.1_863
7	7	0.987	lcl|NC_020966.1_prot_WP_012727900.1_396	lcl|NC_020967.1_prot_WP_009871738.1_399	lcl|NC_020943.1_prot_WP_009871738.1_397	lcl|CP001886.1_prot_ADH17158.1_397	lcl|NC_020973.1_prot_WP_009871738.1_395	lcl|NC_020936.1_prot_WP_009871738.1_394	lcl|NC_020974.1_prot_WP_009871738.1_395
7	7	0.987	lcl|NC_020966.1_prot_WP_012727924.1_488	lcl|NC_020967.1_prot_WP_009872688.1_491	lcl|NC_020943.1_prot_WP_010725207.1_490	lcl|CP001886.1_prot_ADH17253.1_492	lcl|NC_020973.1_prot_WP_009873838.1_487	lcl|NC_020936.1_prot_WP_009873838.1_486	lcl|NC_020974.1_prot_WP_009873838.1_487
7	7	0.987	lcl|NC_020966.1_prot_WP_012728034.1_28	lcl|NC_020967.1_prot_WP_009873014.1_28	lcl|NC_020943.1_prot_WP_009871374.1_28	lcl|CP001886.1_prot_ADH16790.1_29	lcl|NC_020973.1_prot_WP_009873504.1_28	lcl|NC_020936.1_prot_WP_009873504.1_28	lcl|NC_020974.1_prot_WP_009873504.1_28
7	7	0.987	lcl|NC_020966.1_prot_WP_012728075.1_195	lcl|NC_020967.1_prot_WP_009872449.1_197	lcl|NC_020943.1_prot_WP_009873629.1_196	lcl|CP001886.1_prot_ADH16957.1_196	lcl|NC_020973.1_prot_WP_009873629.1_194	lcl|NC_020936.1_prot_WP_009873629.1_194	lcl|NC_020974.1_prot_WP_009873629.1_194
7	7	0.987	lcl|NC_020966.1_prot_WP_012728091.1_267	lcl|NC_020967.1_prot_WP_009872513.1_269	lcl|NC_020943.1_prot_WP_009871611.1_268	lcl|CP001886.1_prot_ADH17031.1_270	lcl|NC_020973.1_prot_WP_009873684.1_266	lcl|NC_020936.1_prot_WP_009873684.1_266	lcl|NC_020974.1_prot_WP_009873684.1_266
7	7	0.987	lcl|NC_020966.1_prot_WP_012728104.1_318	lcl|NC_020967.1_prot_WP_009873102.1_320	lcl|NC_020943.1_prot_WP_010725157.1_319	lcl|CP001886.1_prot_ADH17082.1_321	lcl|NC_020973.1_prot_WP_012263639.1_317	lcl|NC_020936.1_prot_WP_012263639.1_317	lcl|NC_020974.1_prot_WP_012263639.1_317
7	7	0.987	lcl|NC_020966.1_prot_WP_012728105.1_322	lcl|NC_020967.1_prot_WP_009873103.1_324	lcl|NC_020943.1_prot_WP_009871666.1_323	lcl|CP001886.1_prot_ADH17086.1_325	lcl|NC_020973.1_prot_WP_009872556.1_321	lcl|NC_020936.1_prot_WP_009872556.1_321	lcl|NC_020974.1_prot_WP_009872556.1_321
7	7	0.987	lcl|NC_020966.1_prot_WP_012728138.1_498	lcl|NC_020967.1_prot_WP_009872695.1_501	lcl|NC_020943.1_prot_WP_009872695.1_500	lcl|CP001886.1_prot_ADH17263.1_502	lcl|NC_020973.1_prot_WP_009873846.1_497	lcl|NC_020936.1_prot_WP_009873846.1_496	lcl|NC_020974.1_prot_WP_009873846.1_497
7	7	0.987	lcl|NC_020966.1_prot_WP_012728143.1_524	lcl|NC_020967.1_prot_WP_009871871.1_527	lcl|NC_020943.1_prot_WP_009871871.1_526	lcl|CP001886.1_prot_ADH17290.1_529	lcl|NC_020973.1_prot_WP_009873864.1_523	lcl|NC_020936.1_prot_WP_009873864.1_522	lcl|NC_020974.1_prot_WP_009873864.1_523
7	7	0.987	lcl|NC_020966.1_prot_WP_012728147.1_549	lcl|NC_020967.1_prot_WP_009871896.1_552	lcl|NC_020943.1_prot_WP_009871896.1_551	lcl|CP001886.1_prot_ADH17315.1_554	lcl|NC_020973.1_prot_WP_009871896.1_548	lcl|NC_020936.1_prot_WP_009871896.1_547	lcl|NC_020974.1_prot_WP_009871896.1_548
7	7	0.987	lcl|NC_020966.1_prot_WP_012728152.1_572	lcl|NC_020967.1_prot_WP_014541283.1_575	lcl|NC_020943.1_prot_WP_010725251.1_574	lcl|CP001886.1_prot_ADH17338.1_577	lcl|NC_020973.1_prot_WP_009873895.1_571	lcl|NC_020936.1_prot_WP_009873895.1_570	lcl|NC_020974.1_prot_WP_009873895.1_571
7	7	0.987	lcl|NC_020966.1_prot_WP_012728171.1_680	lcl|NC_020967.1_prot_WP_009872825.1_682	lcl|NC_020943.1_prot_WP_010725293.1_682	lcl|CP001886.1_prot_ADH17451.1_690	lcl|NC_020973.1_prot_WP_012263530.1_679	lcl|NC_020936.1_prot_WP_012263530.1_678	lcl|NC_020974.1_prot_WP_009873275.1_678
7	7	0.987	lcl|NC_020966.1_prot_WP_012728183.1_753	lcl|NC_020967.1_prot_WP_009872885.1_755	lcl|NC_020943.1_prot_WP_010725325.1_755	lcl|CP001886.1_prot_ADH17530.1_769	lcl|NC_020973.1_prot_WP_009873335.1_752	lcl|NC_020936.1_prot_WP_009873335.1_751	lcl|NC_020974.1_prot_WP_009873335.1_751
7	7	0.987	lcl|NC_020966.1_prot_WP_012728188.1_793	lcl|NC_020967.1_prot_WP_009872918.1_795	lcl|NC_020943.1_prot_WP_009872153.1_795	lcl|CP001886.1_prot_ADH17574.1_813	lcl|NC_020973.1_prot_WP_009873392.1_794	lcl|NC_020936.1_prot_WP_009873392.1_791	lcl|NC_020974.1_prot_WP_009873392.1_791
7	7	0.987	lcl|NC_020966.1_prot_WP_014316007.1_271	lcl|NC_020967.1_prot_WP_009871615.1_273	lcl|NC_020943.1_prot_WP_009871615.1_272	lcl|CP001886.1_prot_ADH17035.1_274	lcl|NC_020973.1_prot_WP_009871615.1_270	lcl|NC_020936.1_prot_WP_009871615.1_270	lcl|NC_020974.1_prot_WP_009871615.1_270
