# Species	Genes	Alg.-Conn.	A:363.fasta	A:5291.fasta	A:HAR-13.fasta	B_TZ1A828_OT.fasta	D:SotonD5.fasta	D:SotonD6.fasta	G:11074.fasta	G:11222.fasta	G:9301.fasta	G:9768.fasta	G:SotonG1.fasta	K:SotonK1.fasta
12	12	0.964	lcl|NC_020966.1_prot_WP_009871857.1_511	lcl|NC_020939.1_prot_WP_009871857.1_510	lcl|NC_007429.1_prot_WP_009871857.1_514	lcl|NC_012687.1_prot_WP_009871857.1_512	lcl|NC_020943.1_prot_WP_009871857.1_513	lcl|NC_020968.1_prot_WP_009871857.1_513	lcl|CP001889.1_prot_ADH20048.1_513	lcl|CP001888.1_prot_ADH19124.1_516	lcl|CP001930.1_prot_ADH97145.1_514	lcl|CP001887.1_prot_ADH18200.1_512	lcl|HE601807.1_prot_CCP58070.1_505	lcl|NC_020965.1_prot_WP_009871857.1_513
12	12	0.964	lcl|NC_020966.1_prot_WP_009871863.1_516	lcl|NC_020939.1_prot_WP_009871863.1_515	lcl|NC_007429.1_prot_WP_009871863.1_519	lcl|NC_012687.1_prot_WP_009871863.1_517	lcl|NC_020943.1_prot_WP_009871863.1_518	lcl|NC_020968.1_prot_WP_009871863.1_518	lcl|CP001889.1_prot_ADH20054.1_519	lcl|CP001888.1_prot_ADH19130.1_522	lcl|CP001930.1_prot_ADH97151.1_520	lcl|CP001887.1_prot_ADH18206.1_518	lcl|HE601807.1_prot_CCP58074.1_509	lcl|NC_020965.1_prot_WP_009871863.1_518
12	12	0.964	lcl|NC_020966.1_prot_WP_009871866.1_519	lcl|NC_020939.1_prot_WP_009871866.1_518	lcl|NC_007429.1_prot_WP_011324756.1_522	lcl|NC_012687.1_prot_WP_009871866.1_520	lcl|NC_020943.1_prot_WP_009871866.1_521	lcl|NC_020968.1_prot_WP_009871866.1_521	lcl|CP001889.1_prot_ADH20057.1_522	lcl|CP001888.1_prot_ADH19133.1_525	lcl|CP001930.1_prot_ADH97154.1_523	lcl|CP001887.1_prot_ADH18209.1_521	lcl|HE601807.1_prot_CCP58077.1_512	lcl|NC_020965.1_prot_WP_009871866.1_521
12	12	0.964	lcl|NC_020966.1_prot_WP_009871907.1_560	lcl|NC_020939.1_prot_WP_009871907.1_559	lcl|NC_007429.1_prot_WP_009871907.1_563	lcl|NC_012687.1_prot_WP_009871907.1_561	lcl|NC_020943.1_prot_WP_009871907.1_562	lcl|NC_020968.1_prot_WP_009871907.1_562	lcl|CP001889.1_prot_ADH20098.1_563	lcl|CP001888.1_prot_ADH19174.1_566	lcl|CP001930.1_prot_ADH97195.1_564	lcl|CP001887.1_prot_ADH18250.1_562	lcl|HE601807.1_prot_CCP58118.1_553	lcl|NC_020965.1_prot_WP_009871907.1_562
12	12	0.964	lcl|NC_020966.1_prot_WP_009871928.1_580	lcl|NC_020939.1_prot_WP_009871928.1_579	lcl|NC_007429.1_prot_WP_009871928.1_583	lcl|NC_012687.1_prot_WP_009871928.1_581	lcl|NC_020943.1_prot_WP_009871928.1_582	lcl|NC_020968.1_prot_WP_009871928.1_583	lcl|CP001889.1_prot_ADH20118.1_583	lcl|CP001888.1_prot_ADH19195.1_587	lcl|CP001930.1_prot_ADH97216.1_585	lcl|CP001887.1_prot_ADH18271.1_583	lcl|HE601807.1_prot_CCP58139.1_574	lcl|NC_020965.1_prot_WP_009871928.1_582
12	12	0.964	lcl|NC_020966.1_prot_WP_009871938.1_590	lcl|NC_020939.1_prot_WP_009871938.1_589	lcl|NC_007429.1_prot_WP_011324777.1_593	lcl|NC_012687.1_prot_WP_009871938.1_591	lcl|NC_020943.1_prot_WP_010725257.1_592	lcl|NC_020968.1_prot_WP_009871938.1_593	lcl|CP001889.1_prot_ADH20128.1_593	lcl|CP001888.1_prot_ADH19205.1_597	lcl|CP001930.1_prot_ADH97226.1_595	lcl|CP001887.1_prot_ADH18281.1_593	lcl|HE601807.1_prot_CCP58149.1_584	lcl|NC_020965.1_prot_WP_009871938.1_592
12	12	0.964	lcl|NC_020966.1_prot_WP_009871939.1_591	lcl|NC_020939.1_prot_WP_009871939.1_590	lcl|NC_007429.1_prot_WP_009871939.1_594	lcl|NC_012687.1_prot_WP_009871939.1_592	lcl|NC_020943.1_prot_WP_009871939.1_593	lcl|NC_020968.1_prot_WP_009871939.1_594	lcl|CP001889.1_prot_ADH20129.1_594	lcl|CP001888.1_prot_ADH19206.1_598	lcl|CP001930.1_prot_ADH97227.1_596	lcl|CP001887.1_prot_ADH18282.1_594	lcl|HE601807.1_prot_CCP58150.1_585	lcl|NC_020965.1_prot_WP_009871939.1_593
12	12	0.964	lcl|NC_020966.1_prot_WP_009871975.1_626	lcl|NC_020939.1_prot_WP_009871975.1_625	lcl|NC_007429.1_prot_WP_009871975.1_629	lcl|NC_012687.1_prot_WP_009871975.1_627	lcl|NC_020943.1_prot_WP_009871975.1_628	lcl|NC_020968.1_prot_WP_009871975.1_629	lcl|CP001889.1_prot_ADH20164.1_629	lcl|CP001888.1_prot_ADH19241.1_633	lcl|CP001930.1_prot_ADH97263.1_632	lcl|CP001887.1_prot_ADH18317.1_629	lcl|HE601807.1_prot_CCP58184.1_619	lcl|NC_020965.1_prot_WP_009871975.1_628
12	12	0.964	lcl|NC_020966.1_prot_WP_009871981.1_632	lcl|NC_020939.1_prot_WP_009871981.1_631	lcl|NC_007429.1_prot_WP_009871981.1_635	lcl|NC_012687.1_prot_WP_009871981.1_633	lcl|NC_020943.1_prot_WP_009871981.1_634	lcl|NC_020968.1_prot_WP_009871981.1_635	lcl|CP001889.1_prot_ADH20170.1_635	lcl|CP001888.1_prot_ADH19247.1_639	lcl|CP001930.1_prot_ADH97269.1_638	lcl|CP001887.1_prot_ADH18323.1_635	lcl|HE601807.1_prot_CCP58190.1_625	lcl|NC_020965.1_prot_WP_009871981.1_634
12	12	0.964	lcl|NC_020966.1_prot_WP_009871985.1_636	lcl|NC_020939.1_prot_WP_009871985.1_635	lcl|NC_007429.1_prot_WP_009871985.1_639	lcl|NC_012687.1_prot_WP_009871985.1_637	lcl|NC_020943.1_prot_WP_009871985.1_638	lcl|NC_020968.1_prot_WP_009871985.1_639	lcl|CP001889.1_prot_ADH20174.1_639	lcl|CP001888.1_prot_ADH19251.1_643	lcl|CP001930.1_prot_ADH97273.1_642	lcl|CP001887.1_prot_ADH18327.1_639	lcl|HE601807.1_prot_CCP58194.1_629	lcl|NC_020965.1_prot_WP_009871985.1_638
12	12	0.964	lcl|NC_020966.1_prot_WP_009872016.1_665	lcl|NC_020939.1_prot_WP_009872016.1_664	lcl|NC_007429.1_prot_WP_009872016.1_668	lcl|NC_012687.1_prot_WP_009872016.1_666	lcl|NC_020943.1_prot_WP_009872016.1_667	lcl|NC_020968.1_prot_WP_009872016.1_668	lcl|CP001889.1_prot_ADH20205.1_670	lcl|CP001888.1_prot_ADH19283.1_675	lcl|CP001930.1_prot_ADH97304.1_673	lcl|CP001887.1_prot_ADH18358.1_670	lcl|HE601807.1_prot_CCP58223.1_658	lcl|NC_020965.1_prot_WP_009872016.1_667
12	12	0.964	lcl|NC_020966.1_prot_WP_009872017.1_666	lcl|NC_020939.1_prot_WP_009872017.1_665	lcl|NC_007429.1_prot_WP_009872017.1_669	lcl|NC_012687.1_prot_WP_009872017.1_667	lcl|NC_020943.1_prot_WP_009872017.1_668	lcl|NC_020968.1_prot_WP_009872017.1_669	lcl|CP001889.1_prot_ADH20206.1_671	lcl|CP001888.1_prot_ADH19284.1_676	lcl|CP001930.1_prot_ADH97305.1_674	lcl|CP001887.1_prot_ADH18359.1_671	lcl|HE601807.1_prot_CCP58224.1_659	lcl|NC_020965.1_prot_WP_009872017.1_668
12	12	0.964	lcl|NC_020966.1_prot_WP_009872024.1_672	lcl|NC_020939.1_prot_WP_009872024.1_671	lcl|NC_007429.1_prot_WP_009872024.1_675	lcl|NC_012687.1_prot_WP_009872024.1_673	lcl|NC_020943.1_prot_WP_009872024.1_674	lcl|NC_020968.1_prot_WP_009872024.1_675	lcl|CP001889.1_prot_ADH20213.1_678	lcl|CP001888.1_prot_ADH19291.1_683	lcl|CP001930.1_prot_ADH97312.1_681	lcl|CP001887.1_prot_ADH18366.1_678	lcl|HE601807.1_prot_CCP58230.1_665	lcl|NC_020965.1_prot_WP_009872024.1_674
12	12	0.964	lcl|NC_020966.1_prot_WP_009872025.1_673	lcl|NC_020939.1_prot_WP_009872025.1_672	lcl|NC_007429.1_prot_WP_009872025.1_676	lcl|NC_012687.1_prot_WP_009872025.1_674	lcl|NC_020943.1_prot_WP_009872025.1_675	lcl|NC_020968.1_prot_WP_009872025.1_676	lcl|CP001889.1_prot_ADH20214.1_679	lcl|CP001888.1_prot_ADH19292.1_684	lcl|CP001930.1_prot_ADH97313.1_682	lcl|CP001887.1_prot_ADH18367.1_679	lcl|HE601807.1_prot_CCP58231.1_666	lcl|NC_020965.1_prot_WP_009872025.1_675
12	12	0.964	lcl|NC_020966.1_prot_WP_009872027.1_675	lcl|NC_020939.1_prot_WP_009872027.1_674	lcl|NC_007429.1_prot_WP_009872027.1_678	lcl|NC_012687.1_prot_WP_009872027.1_676	lcl|NC_020943.1_prot_WP_009872027.1_677	lcl|NC_020968.1_prot_WP_009872027.1_678	lcl|CP001889.1_prot_ADH20216.1_681	lcl|CP001888.1_prot_ADH19294.1_686	lcl|CP001930.1_prot_ADH97315.1_684	lcl|CP001887.1_prot_ADH18369.1_681	lcl|HE601807.1_prot_CCP58233.1_668	lcl|NC_020965.1_prot_WP_009872027.1_677
12	12	0.964	lcl|NC_020966.1_prot_WP_009872040.1_688	lcl|NC_020939.1_prot_WP_009872040.1_687	lcl|NC_007429.1_prot_WP_009872040.1_691	lcl|NC_012687.1_prot_WP_009872040.1_689	lcl|NC_020943.1_prot_WP_009872040.1_690	lcl|NC_020968.1_prot_WP_009872040.1_691	lcl|CP001889.1_prot_ADH20230.1_695	lcl|CP001888.1_prot_ADH19307.1_699	lcl|CP001930.1_prot_ADH97328.1_697	lcl|CP001887.1_prot_ADH18383.1_695	lcl|HE601807.1_prot_CCP58246.1_681	lcl|NC_020965.1_prot_WP_009872040.1_690
12	12	0.964	lcl|NC_020966.1_prot_WP_009872062.1_707	lcl|NC_020939.1_prot_WP_009872062.1_706	lcl|NC_007429.1_prot_WP_009872062.1_710	lcl|NC_012687.1_prot_WP_009872062.1_708	lcl|NC_020943.1_prot_WP_009872062.1_709	lcl|NC_020968.1_prot_WP_009872062.1_710	lcl|CP001889.1_prot_ADH20252.1_717	lcl|CP001888.1_prot_ADH19330.1_722	lcl|CP001930.1_prot_ADH97350.1_719	lcl|CP001887.1_prot_ADH18405.1_717	lcl|HE601807.1_prot_CCP58266.1_701	lcl|NC_020965.1_prot_WP_009872062.1_709
12	12	0.964	lcl|NC_020966.1_prot_WP_009872088.1_732	lcl|NC_020939.1_prot_WP_009872088.1_731	lcl|NC_007429.1_prot_WP_011324846.1_735	lcl|NC_012687.1_prot_WP_009872088.1_733	lcl|NC_020943.1_prot_WP_009872088.1_734	lcl|NC_020968.1_prot_WP_009872088.1_735	lcl|CP001889.1_prot_ADH20278.1_743	lcl|CP001888.1_prot_ADH19356.1_748	lcl|CP001930.1_prot_ADH97376.1_745	lcl|CP001887.1_prot_ADH18431.1_743	lcl|HE601807.1_prot_CCP58291.1_726	lcl|NC_020965.1_prot_WP_009872088.1_734
12	12	0.964	lcl|NC_020966.1_prot_WP_009872102.1_745	lcl|NC_020939.1_prot_WP_009872102.1_744	lcl|NC_007429.1_prot_WP_009872102.1_748	lcl|NC_012687.1_prot_WP_009872102.1_746	lcl|NC_020943.1_prot_WP_009872102.1_747	lcl|NC_020968.1_prot_WP_009872102.1_748	lcl|CP001889.1_prot_ADH20292.1_757	lcl|CP001888.1_prot_ADH19370.1_762	lcl|CP001930.1_prot_ADH97390.1_759	lcl|CP001887.1_prot_ADH18445.1_757	lcl|HE601807.1_prot_CCP58304.1_739	lcl|NC_020965.1_prot_WP_009872102.1_747
12	12	0.964	lcl|NC_020966.1_prot_WP_009872109.1_752	lcl|NC_020939.1_prot_WP_009872109.1_751	lcl|NC_007429.1_prot_WP_009872109.1_755	lcl|NC_012687.1_prot_WP_009872109.1_753	lcl|NC_020943.1_prot_WP_009872109.1_754	lcl|NC_020968.1_prot_WP_009872109.1_755	lcl|CP001889.1_prot_ADH20299.1_764	lcl|CP001888.1_prot_ADH19377.1_769	lcl|CP001930.1_prot_ADH97397.1_766	lcl|CP001887.1_prot_ADH18452.1_764	lcl|HE601807.1_prot_CCP58311.1_746	lcl|NC_020965.1_prot_WP_009872109.1_754
12	12	0.964	lcl|NC_020966.1_prot_WP_009872115.1_758	lcl|NC_020939.1_prot_WP_009872115.1_757	lcl|NC_007429.1_prot_WP_009872115.1_761	lcl|NC_012687.1_prot_WP_009872115.1_759	lcl|NC_020943.1_prot_WP_009872115.1_760	lcl|NC_020968.1_prot_WP_009872115.1_761	lcl|CP001889.1_prot_ADH20305.1_770	lcl|CP001888.1_prot_ADH19383.1_775	lcl|CP001930.1_prot_ADH97403.1_772	lcl|CP001887.1_prot_ADH18458.1_770	lcl|HE601807.1_prot_CCP58317.1_752	lcl|NC_020965.1_prot_WP_009872115.1_760
12	12	0.964	lcl|NC_020966.1_prot_WP_009872121.1_763	lcl|NC_020939.1_prot_WP_009872121.1_762	lcl|NC_007429.1_prot_WP_009872121.1_767	lcl|NC_012687.1_prot_WP_009872121.1_765	lcl|NC_020943.1_prot_WP_009872121.1_765	lcl|NC_020968.1_prot_WP_009872121.1_766	lcl|CP001889.1_prot_ADH20310.1_775	lcl|CP001888.1_prot_ADH19389.1_781	lcl|CP001930.1_prot_ADH97408.1_777	lcl|CP001887.1_prot_ADH18464.1_776	lcl|HE601807.1_prot_CCP58322.1_757	lcl|NC_020965.1_prot_WP_009872121.1_765
12	12	0.964	lcl|NC_020966.1_prot_WP_009872134.1_774	lcl|NC_020939.1_prot_WP_009872134.1_773	lcl|NC_007429.1_prot_WP_009872134.1_779	lcl|NC_012687.1_prot_WP_009872134.1_776	lcl|NC_020943.1_prot_WP_009872134.1_776	lcl|NC_020968.1_prot_WP_009872134.1_777	lcl|CP001889.1_prot_ADH20323.1_788	lcl|CP001888.1_prot_ADH19402.1_794	lcl|CP001930.1_prot_ADH97421.1_790	lcl|CP001887.1_prot_ADH18477.1_789	lcl|HE601807.1_prot_CCP58333.1_768	lcl|NC_020965.1_prot_WP_009872134.1_776
12	12	0.964	lcl|NC_020966.1_prot_WP_009872144.1_784	lcl|NC_020939.1_prot_WP_009872144.1_783	lcl|NC_007429.1_prot_WP_009872144.1_789	lcl|NC_012687.1_prot_WP_009872144.1_786	lcl|NC_020943.1_prot_WP_009872144.1_786	lcl|NC_020968.1_prot_WP_009872144.1_787	lcl|CP001889.1_prot_ADH20333.1_798	lcl|CP001888.1_prot_ADH19412.1_804	lcl|CP001930.1_prot_ADH97431.1_800	lcl|CP001887.1_prot_ADH18487.1_799	lcl|HE601807.1_prot_CCP58343.1_778	lcl|NC_020965.1_prot_WP_009872144.1_786
12	12	0.964	lcl|NC_020966.1_prot_WP_009872175.1_814	lcl|NC_020939.1_prot_WP_009872175.1_813	lcl|NC_007429.1_prot_WP_011324869.1_819	lcl|NC_012687.1_prot_WP_009872175.1_816	lcl|NC_020943.1_prot_WP_009872175.1_816	lcl|NC_020968.1_prot_WP_009872175.1_817	lcl|CP001889.1_prot_ADH20363.1_828	lcl|CP001888.1_prot_ADH19444.1_836	lcl|CP001930.1_prot_ADH97461.1_830	lcl|CP001887.1_prot_ADH18517.1_829	lcl|HE601807.1_prot_CCP58371.1_806	lcl|NC_020965.1_prot_WP_009872175.1_816
12	12	0.964	lcl|NC_020966.1_prot_WP_009872185.1_824	lcl|NC_020939.1_prot_WP_009872185.1_823	lcl|NC_007429.1_prot_WP_009872185.1_829	lcl|NC_012687.1_prot_WP_009872185.1_826	lcl|NC_020943.1_prot_WP_009872185.1_826	lcl|NC_020968.1_prot_WP_009872185.1_827	lcl|CP001889.1_prot_ADH20374.1_839	lcl|CP001888.1_prot_ADH19455.1_847	lcl|CP001930.1_prot_ADH97472.1_841	lcl|CP001887.1_prot_ADH18528.1_840	lcl|HE601807.1_prot_CCP58381.1_816	lcl|NC_020965.1_prot_WP_009872185.1_826
12	12	0.964	lcl|NC_020966.1_prot_WP_009872187.1_826	lcl|NC_020939.1_prot_WP_009872187.1_825	lcl|NC_007429.1_prot_WP_009872187.1_831	lcl|NC_012687.1_prot_WP_009872187.1_828	lcl|NC_020943.1_prot_WP_009872187.1_828	lcl|NC_020968.1_prot_WP_009872187.1_829	lcl|CP001889.1_prot_ADH20376.1_841	lcl|CP001888.1_prot_ADH19457.1_849	lcl|CP001930.1_prot_ADH97474.1_843	lcl|CP001887.1_prot_ADH18530.1_842	lcl|HE601807.1_prot_CCP58383.1_818	lcl|NC_020965.1_prot_WP_009872187.1_828
12	12	0.964	lcl|NC_020966.1_prot_WP_009872193.1_832	lcl|NC_020939.1_prot_WP_009872193.1_831	lcl|NC_007429.1_prot_WP_009872193.1_837	lcl|NC_012687.1_prot_WP_009872193.1_834	lcl|NC_020943.1_prot_WP_009872193.1_834	lcl|NC_020968.1_prot_WP_009872193.1_835	lcl|CP001889.1_prot_ADH20382.1_847	lcl|CP001888.1_prot_ADH19463.1_855	lcl|CP001930.1_prot_ADH97480.1_849	lcl|CP001887.1_prot_ADH18536.1_848	lcl|HE601807.1_prot_CCP58389.1_824	lcl|NC_020965.1_prot_WP_009872193.1_834
12	12	0.964	lcl|NC_020966.1_prot_WP_009872247.1_883	lcl|NC_020939.1_prot_WP_009872247.1_882	lcl|NC_007429.1_prot_WP_009872247.1_888	lcl|NC_012687.1_prot_WP_009872247.1_885	lcl|NC_020943.1_prot_WP_009872247.1_885	lcl|NC_020968.1_prot_WP_009872247.1_887	lcl|CP001889.1_prot_ADH20436.1_901	lcl|CP001888.1_prot_ADH19517.1_909	lcl|CP001930.1_prot_ADH97534.1_903	lcl|CP001887.1_prot_ADH18590.1_902	lcl|HE601807.1_prot_CCP58439.1_874	lcl|NC_020965.1_prot_WP_009872247.1_885
12	12	0.964	lcl|NC_020966.1_prot_WP_009872283.1_305	lcl|NC_020939.1_prot_WP_009872283.1_304	lcl|NC_007429.1_prot_WP_011324675.1_308	lcl|NC_012687.1_prot_WP_009872283.1_306	lcl|NC_020943.1_prot_WP_009872283.1_306	lcl|NC_020968.1_prot_WP_009872283.1_307	lcl|CP001889.1_prot_ADH19839.1_304	lcl|CP001888.1_prot_ADH18913.1_305	lcl|CP001930.1_prot_ADH96935.1_304	lcl|CP001887.1_prot_ADH17992.1_304	lcl|HE601807.1_prot_CCP57865.1_300	lcl|NC_020965.1_prot_WP_015506388.1_306
12	12	0.964	lcl|NC_020966.1_prot_WP_009872316.1_17	lcl|NC_020939.1_prot_WP_009872316.1_17	lcl|NC_007429.1_prot_WP_009872316.1_17	lcl|NC_012687.1_prot_WP_012728030.1_17	lcl|NC_020943.1_prot_WP_010724984.1_17	lcl|NC_020968.1_prot_WP_010724984.1_17	lcl|CP001889.1_prot_ADH19552.1_17	lcl|CP001888.1_prot_ADH18625.1_17	lcl|CP001930.1_prot_ADH96648.1_17	lcl|CP001887.1_prot_ADH17705.1_17	lcl|HE601807.1_prot_CCP57582.1_17	lcl|NC_020965.1_prot_WP_010724984.1_17
12	12	0.964	lcl|NC_020966.1_prot_WP_009872377.1_105	lcl|NC_020939.1_prot_WP_009872377.1_105	lcl|NC_007429.1_prot_WP_009872377.1_105	lcl|NC_012687.1_prot_WP_009872377.1_105	lcl|NC_020943.1_prot_WP_009872377.1_105	lcl|NC_020968.1_prot_WP_009872377.1_106	lcl|CP001889.1_prot_ADH19640.1_105	lcl|CP001888.1_prot_ADH18712.1_104	lcl|CP001930.1_prot_ADH96736.1_105	lcl|CP001887.1_prot_ADH17793.1_105	lcl|HE601807.1_prot_CCP57666.1_101	lcl|NC_020965.1_prot_WP_009872377.1_105
12	12	0.964	lcl|NC_020966.1_prot_WP_009872581.1_354	lcl|NC_020939.1_prot_WP_009872581.1_353	lcl|NC_007429.1_prot_WP_009872581.1_357	lcl|NC_012687.1_prot_WP_009872581.1_355	lcl|NC_020943.1_prot_WP_009872581.1_355	lcl|NC_020968.1_prot_WP_009872581.1_356	lcl|CP001889.1_prot_ADH19887.1_352	lcl|CP001888.1_prot_ADH18962.1_354	lcl|CP001930.1_prot_ADH96983.1_352	lcl|CP001887.1_prot_ADH18040.1_352	lcl|HE601807.1_prot_CCP57915.1_350	lcl|NC_020965.1_prot_WP_009872581.1_355
12	12	0.964	lcl|NC_020966.1_prot_WP_009872613.1_389	lcl|NC_020939.1_prot_WP_009872613.1_388	lcl|NC_007429.1_prot_WP_009872613.1_392	lcl|NC_012687.1_prot_WP_009872613.1_390	lcl|NC_020943.1_prot_WP_009872613.1_390	lcl|NC_020968.1_prot_WP_009872613.1_391	lcl|CP001889.1_prot_ADH19921.1_386	lcl|CP001888.1_prot_ADH18996.1_388	lcl|CP001930.1_prot_ADH97018.1_387	lcl|CP001887.1_prot_ADH18074.1_386	lcl|HE601807.1_prot_CCP57949.1_384	lcl|NC_020965.1_prot_WP_009871732.1_390
12	12	0.964	lcl|NC_020966.1_prot_WP_009872615.1_391	lcl|NC_020939.1_prot_WP_009872615.1_390	lcl|NC_007429.1_prot_WP_009872615.1_394	lcl|NC_012687.1_prot_WP_009872615.1_392	lcl|NC_020943.1_prot_WP_009872615.1_392	lcl|NC_020968.1_prot_WP_009872615.1_393	lcl|CP001889.1_prot_ADH19923.1_388	lcl|CP001888.1_prot_ADH18998.1_390	lcl|CP001930.1_prot_ADH97020.1_389	lcl|CP001887.1_prot_ADH18076.1_388	lcl|HE601807.1_prot_CCP57951.1_386	lcl|NC_020965.1_prot_WP_009871734.1_392
12	12	0.964	lcl|NC_020966.1_prot_WP_009872761.1_594	lcl|NC_020939.1_prot_WP_009872761.1_593	lcl|NC_007429.1_prot_WP_009872761.1_597	lcl|NC_012687.1_prot_WP_009872761.1_595	lcl|NC_020943.1_prot_WP_009872761.1_596	lcl|NC_020968.1_prot_WP_009872761.1_597	lcl|CP001889.1_prot_ADH20132.1_597	lcl|CP001888.1_prot_ADH19209.1_601	lcl|CP001930.1_prot_ADH97230.1_599	lcl|CP001887.1_prot_ADH18285.1_597	lcl|HE601807.1_prot_CCP58153.1_588	lcl|NC_020965.1_prot_WP_009872761.1_596
12	12	0.964	lcl|NC_020966.1_prot_WP_009873438.1_850	lcl|NC_020939.1_prot_WP_009873438.1_849	lcl|NC_007429.1_prot_WP_009873438.1_855	lcl|NC_012687.1_prot_WP_009873438.1_852	lcl|NC_020943.1_prot_WP_009872212.1_852	lcl|NC_020968.1_prot_WP_009872212.1_854	lcl|CP001889.1_prot_ADH20401.1_866	lcl|CP001888.1_prot_ADH19482.1_874	lcl|CP001930.1_prot_ADH97499.1_868	lcl|CP001887.1_prot_ADH18555.1_867	lcl|HE601807.1_prot_CCP58407.1_842	lcl|NC_020965.1_prot_WP_009872212.1_852
12	12	0.964	lcl|NC_020966.1_prot_WP_009873932.1_617	lcl|NC_020939.1_prot_WP_009873932.1_616	lcl|NC_007429.1_prot_WP_009873932.1_620	lcl|NC_012687.1_prot_WP_009873932.1_618	lcl|NC_020943.1_prot_WP_009873932.1_619	lcl|NC_020968.1_prot_WP_009873932.1_620	lcl|CP001889.1_prot_ADH20155.1_620	lcl|CP001888.1_prot_ADH19232.1_624	lcl|CP001930.1_prot_ADH97254.1_623	lcl|CP001887.1_prot_ADH18308.1_620	lcl|HE601807.1_prot_CCP58175.1_610	lcl|NC_020965.1_prot_WP_009873932.1_619
12	12	0.964	lcl|NC_020966.1_prot_WP_010724983.1_16	lcl|NC_020939.1_prot_WP_010724983.1_16	lcl|NC_007429.1_prot_WP_010724983.1_16	lcl|NC_012687.1_prot_WP_012728029.1_16	lcl|NC_020943.1_prot_WP_010724983.1_16	lcl|NC_020968.1_prot_WP_010724983.1_16	lcl|CP001889.1_prot_ADH19551.1_16	lcl|CP001888.1_prot_ADH18624.1_16	lcl|CP001930.1_prot_ADH96647.1_16	lcl|CP001887.1_prot_ADH17704.1_16	lcl|HE601807.1_prot_CCP57581.1_16	lcl|NC_020965.1_prot_WP_010724983.1_16
12	12	0.964	lcl|NC_020966.1_prot_WP_010724988.1_22	lcl|NC_020939.1_prot_WP_010724988.1_22	lcl|NC_007429.1_prot_WP_010724988.1_22	lcl|NC_012687.1_prot_WP_012728033.1_22	lcl|NC_020943.1_prot_WP_010724988.1_22	lcl|NC_020968.1_prot_WP_010724988.1_22	lcl|CP001889.1_prot_ADH19558.1_23	lcl|CP001888.1_prot_ADH18631.1_23	lcl|CP001930.1_prot_ADH96654.1_23	lcl|CP001887.1_prot_ADH17711.1_23	lcl|HE601807.1_prot_CCP57587.1_22	lcl|NC_020965.1_prot_WP_010724988.1_22
12	12	0.964	lcl|NC_020966.1_prot_WP_010725184.1_411	lcl|NC_020939.1_prot_WP_010725184.1_410	lcl|NC_007429.1_prot_WP_010725184.1_414	lcl|NC_012687.1_prot_WP_010725184.1_412	lcl|NC_020943.1_prot_WP_010725184.1_412	lcl|NC_020968.1_prot_WP_010725184.1_413	lcl|CP001889.1_prot_ADH19944.1_409	lcl|CP001888.1_prot_ADH19019.1_411	lcl|CP001930.1_prot_ADH97041.1_410	lcl|CP001887.1_prot_ADH18096.1_408	lcl|HE601807.1_prot_CCP57971.1_406	lcl|NC_020965.1_prot_WP_010725184.1_412
12	12	0.964	lcl|NC_020966.1_prot_WP_010725188.1_419	lcl|NC_020939.1_prot_WP_010725188.1_418	lcl|NC_007429.1_prot_WP_010725188.1_422	lcl|NC_012687.1_prot_WP_010725188.1_420	lcl|NC_020943.1_prot_WP_010725188.1_420	lcl|NC_020968.1_prot_WP_010725188.1_421	lcl|CP001889.1_prot_ADH19952.1_417	lcl|CP001888.1_prot_ADH19027.1_419	lcl|CP001930.1_prot_ADH97049.1_418	lcl|CP001887.1_prot_ADH18104.1_416	lcl|HE601807.1_prot_CCP57979.1_414	lcl|NC_020965.1_prot_WP_009871761.1_420
12	12	0.964	lcl|NC_020966.1_prot_WP_010725198.1_454	lcl|NC_020939.1_prot_WP_010725198.1_453	lcl|NC_007429.1_prot_WP_010725198.1_457	lcl|NC_012687.1_prot_WP_012728129.1_455	lcl|NC_020943.1_prot_WP_010725198.1_455	lcl|NC_020968.1_prot_WP_010725198.1_456	lcl|CP001889.1_prot_ADH19987.1_452	lcl|CP001888.1_prot_ADH19062.1_454	lcl|CP001930.1_prot_ADH97084.1_453	lcl|CP001887.1_prot_ADH18139.1_451	lcl|HE601807.1_prot_CCP58014.1_449	lcl|NC_020965.1_prot_WP_010725198.1_455
12	12	0.964	lcl|NC_020966.1_prot_WP_010725208.1_489	lcl|NC_020939.1_prot_WP_010725208.1_488	lcl|NC_007429.1_prot_WP_011324747.1_492	lcl|NC_012687.1_prot_WP_010725208.1_490	lcl|NC_020943.1_prot_WP_010725208.1_491	lcl|NC_020968.1_prot_WP_010725208.1_491	lcl|CP001889.1_prot_ADH20026.1_491	lcl|CP001888.1_prot_ADH19101.1_493	lcl|CP001930.1_prot_ADH97123.1_492	lcl|CP001887.1_prot_ADH18178.1_490	lcl|HE601807.1_prot_CCP58048.1_483	lcl|NC_020965.1_prot_WP_010725208.1_491
