# Species	Genes	Alg.-Conn.	L1:115.fasta	L1:1322:p2.fasta	L1:224.fasta	L1:440:LN.fasta	L2:25667R.fasta	L2:434:Bu.fasta	L2b:8200:07.fasta	L2b:Ams1.fasta	L2b:Ams2.fasta	L2b:Ams3.fasta	L2b:Ams4.fasta	L2b:Ams5.fasta	L2b:CV204.fasta	L2b:Canada1.fasta	L2b:Canada2.fasta	L2b:LST.fasta	L2b:UCH-2.fasta	L3:404:LN.fasta
18	18	0.991	lcl|NC_020929.1_prot_WP_009873548.1_93	lcl|NC_020972.1_prot_WP_009873548.1_93	lcl|NC_020973.1_prot_WP_009873548.1_93	lcl|NC_020937.1_prot_WP_009873548.1_93	lcl|NC_020930.1_prot_WP_009873548.1_93	lcl|NC_010287.1_prot_WP_009873548.1_343	lcl|NC_020945.1_prot_WP_009873548.1_93	lcl|NC_020933.1_prot_WP_009873548.1_93	lcl|NC_020934.1_prot_WP_009873548.1_93	lcl|NC_020977.1_prot_WP_009873548.1_93	lcl|NC_020978.1_prot_WP_009873548.1_93	lcl|NC_020936.1_prot_WP_009873548.1_93	lcl|NC_020976.1_prot_WP_009873548.1_94	lcl|NC_020935.1_prot_WP_009873548.1_93	lcl|NC_020932.1_prot_WP_009873548.1_93	lcl|NC_020975.1_prot_WP_009873548.1_94	lcl|NC_020931.1_prot_WP_009873548.1_93	lcl|NC_020974.1_prot_WP_009873548.1_93
18	18	0.991	lcl|NC_020929.1_prot_WP_009873552.1_98	lcl|NC_020972.1_prot_WP_009873552.1_98	lcl|NC_020973.1_prot_WP_009873552.1_98	lcl|NC_020937.1_prot_WP_009873552.1_98	lcl|NC_020930.1_prot_WP_009873552.1_98	lcl|NC_010287.1_prot_WP_009873552.1_348	lcl|NC_020945.1_prot_WP_009873552.1_98	lcl|NC_020933.1_prot_WP_009873552.1_98	lcl|NC_020934.1_prot_WP_009873552.1_98	lcl|NC_020977.1_prot_WP_009873552.1_98	lcl|NC_020978.1_prot_WP_009873552.1_98	lcl|NC_020936.1_prot_WP_009873552.1_98	lcl|NC_020976.1_prot_WP_009873552.1_99	lcl|NC_020935.1_prot_WP_009873552.1_98	lcl|NC_020932.1_prot_WP_009873552.1_98	lcl|NC_020975.1_prot_WP_009873552.1_99	lcl|NC_020931.1_prot_WP_009873552.1_98	lcl|NC_020974.1_prot_WP_015506600.1_98
18	18	0.991	lcl|NC_020929.1_prot_WP_009873555.1_102	lcl|NC_020972.1_prot_WP_009873555.1_102	lcl|NC_020973.1_prot_WP_009873555.1_102	lcl|NC_020937.1_prot_WP_009873555.1_102	lcl|NC_020930.1_prot_WP_009873555.1_102	lcl|NC_010287.1_prot_WP_009873555.1_352	lcl|NC_020945.1_prot_WP_009873555.1_102	lcl|NC_020933.1_prot_WP_009873555.1_102	lcl|NC_020934.1_prot_WP_009873555.1_102	lcl|NC_020977.1_prot_WP_009873555.1_102	lcl|NC_020978.1_prot_WP_009873555.1_102	lcl|NC_020936.1_prot_WP_009873555.1_102	lcl|NC_020976.1_prot_WP_009873555.1_103	lcl|NC_020935.1_prot_WP_009873555.1_102	lcl|NC_020932.1_prot_WP_009873555.1_102	lcl|NC_020975.1_prot_WP_009873555.1_103	lcl|NC_020931.1_prot_WP_009873555.1_102	lcl|NC_020974.1_prot_WP_009873555.1_102
18	18	0.991	lcl|NC_020929.1_prot_WP_009873577.1_126	lcl|NC_020972.1_prot_WP_009873577.1_126	lcl|NC_020973.1_prot_WP_009873577.1_126	lcl|NC_020937.1_prot_WP_009873577.1_126	lcl|NC_020930.1_prot_WP_009873577.1_126	lcl|NC_010287.1_prot_WP_009873577.1_376	lcl|NC_020945.1_prot_WP_009873577.1_126	lcl|NC_020933.1_prot_WP_009873577.1_126	lcl|NC_020934.1_prot_WP_009873577.1_126	lcl|NC_020977.1_prot_WP_009873577.1_126	lcl|NC_020978.1_prot_WP_009873577.1_126	lcl|NC_020936.1_prot_WP_009873577.1_126	lcl|NC_020976.1_prot_WP_009873577.1_127	lcl|NC_020935.1_prot_WP_009873577.1_126	lcl|NC_020932.1_prot_WP_009873577.1_126	lcl|NC_020975.1_prot_WP_009873577.1_127	lcl|NC_020931.1_prot_WP_009873577.1_126	lcl|NC_020974.1_prot_WP_009873577.1_126
18	18	0.991	lcl|NC_020929.1_prot_WP_009873578.1_128	lcl|NC_020972.1_prot_WP_009873578.1_128	lcl|NC_020973.1_prot_WP_009873578.1_128	lcl|NC_020937.1_prot_WP_009873578.1_128	lcl|NC_020930.1_prot_WP_009873578.1_128	lcl|NC_010287.1_prot_WP_009873578.1_378	lcl|NC_020945.1_prot_WP_009873578.1_128	lcl|NC_020933.1_prot_WP_009873578.1_128	lcl|NC_020934.1_prot_WP_009873578.1_128	lcl|NC_020977.1_prot_WP_009873578.1_128	lcl|NC_020978.1_prot_WP_009873578.1_128	lcl|NC_020936.1_prot_WP_009873578.1_128	lcl|NC_020976.1_prot_WP_009873578.1_129	lcl|NC_020935.1_prot_WP_009873578.1_128	lcl|NC_020932.1_prot_WP_009873578.1_128	lcl|NC_020975.1_prot_WP_009873578.1_129	lcl|NC_020931.1_prot_WP_009873578.1_128	lcl|NC_020974.1_prot_WP_009873578.1_128
18	18	0.991	lcl|NC_020929.1_prot_WP_009873579.1_130	lcl|NC_020972.1_prot_WP_009873579.1_130	lcl|NC_020973.1_prot_WP_009873579.1_130	lcl|NC_020937.1_prot_WP_009873579.1_130	lcl|NC_020930.1_prot_WP_009873579.1_130	lcl|NC_010287.1_prot_WP_009873579.1_380	lcl|NC_020945.1_prot_WP_009873579.1_130	lcl|NC_020933.1_prot_WP_009873579.1_130	lcl|NC_020934.1_prot_WP_009873579.1_130	lcl|NC_020977.1_prot_WP_009873579.1_130	lcl|NC_020978.1_prot_WP_009873579.1_130	lcl|NC_020936.1_prot_WP_009873579.1_130	lcl|NC_020976.1_prot_WP_009873579.1_131	lcl|NC_020935.1_prot_WP_009873579.1_130	lcl|NC_020932.1_prot_WP_009873579.1_130	lcl|NC_020975.1_prot_WP_009873579.1_131	lcl|NC_020931.1_prot_WP_009873579.1_130	lcl|NC_020974.1_prot_WP_009873579.1_130
18	18	0.991	lcl|NC_020929.1_prot_WP_009873580.1_132	lcl|NC_020972.1_prot_WP_009873580.1_132	lcl|NC_020973.1_prot_WP_009873580.1_132	lcl|NC_020937.1_prot_WP_009873580.1_132	lcl|NC_020930.1_prot_WP_009873580.1_132	lcl|NC_010287.1_prot_WP_009873580.1_382	lcl|NC_020945.1_prot_WP_009873580.1_132	lcl|NC_020933.1_prot_WP_009873580.1_132	lcl|NC_020934.1_prot_WP_009873580.1_132	lcl|NC_020977.1_prot_WP_009873580.1_132	lcl|NC_020978.1_prot_WP_009873580.1_132	lcl|NC_020936.1_prot_WP_009873580.1_132	lcl|NC_020976.1_prot_WP_009873580.1_133	lcl|NC_020935.1_prot_WP_009873580.1_132	lcl|NC_020932.1_prot_WP_009873580.1_132	lcl|NC_020975.1_prot_WP_009873580.1_133	lcl|NC_020931.1_prot_WP_009873580.1_132	lcl|NC_020974.1_prot_WP_009873580.1_132
18	18	0.991	lcl|NC_020929.1_prot_WP_009873617.1_178	lcl|NC_020972.1_prot_WP_009873617.1_178	lcl|NC_020973.1_prot_WP_009873617.1_178	lcl|NC_020937.1_prot_WP_009873617.1_177	lcl|NC_020930.1_prot_WP_009873617.1_178	lcl|NC_010287.1_prot_WP_009873617.1_428	lcl|NC_020945.1_prot_WP_009873617.1_178	lcl|NC_020933.1_prot_WP_009873617.1_178	lcl|NC_020934.1_prot_WP_009873617.1_178	lcl|NC_020977.1_prot_WP_009873617.1_177	lcl|NC_020978.1_prot_WP_009873617.1_178	lcl|NC_020936.1_prot_WP_009873617.1_178	lcl|NC_020976.1_prot_WP_009873617.1_179	lcl|NC_020935.1_prot_WP_009873617.1_178	lcl|NC_020932.1_prot_WP_009873617.1_177	lcl|NC_020975.1_prot_WP_009873617.1_179	lcl|NC_020931.1_prot_WP_009873617.1_178	lcl|NC_020974.1_prot_WP_009873617.1_178
18	18	0.991	lcl|NC_020929.1_prot_WP_009873635.1_203	lcl|NC_020972.1_prot_WP_009873635.1_203	lcl|NC_020973.1_prot_WP_009873635.1_203	lcl|NC_020937.1_prot_WP_009873635.1_202	lcl|NC_020930.1_prot_WP_009873635.1_203	lcl|NC_010287.1_prot_WP_009873635.1_453	lcl|NC_020945.1_prot_WP_009873635.1_203	lcl|NC_020933.1_prot_WP_009873635.1_203	lcl|NC_020934.1_prot_WP_009873635.1_203	lcl|NC_020977.1_prot_WP_009873635.1_202	lcl|NC_020978.1_prot_WP_009873635.1_203	lcl|NC_020936.1_prot_WP_009873635.1_203	lcl|NC_020976.1_prot_WP_009873635.1_204	lcl|NC_020935.1_prot_WP_009873635.1_203	lcl|NC_020932.1_prot_WP_009873635.1_202	lcl|NC_020975.1_prot_WP_009873635.1_204	lcl|NC_020931.1_prot_WP_009873635.1_203	lcl|NC_020974.1_prot_WP_009873635.1_203
18	18	0.991	lcl|NC_020929.1_prot_WP_009873636.1_206	lcl|NC_020972.1_prot_WP_009873636.1_206	lcl|NC_020973.1_prot_WP_009873636.1_206	lcl|NC_020937.1_prot_WP_009873636.1_205	lcl|NC_020930.1_prot_WP_009873636.1_206	lcl|NC_010287.1_prot_WP_009873636.1_456	lcl|NC_020945.1_prot_WP_009873636.1_206	lcl|NC_020933.1_prot_WP_009873636.1_206	lcl|NC_020934.1_prot_WP_009873636.1_206	lcl|NC_020977.1_prot_WP_009873636.1_205	lcl|NC_020978.1_prot_WP_009873636.1_206	lcl|NC_020936.1_prot_WP_009873636.1_206	lcl|NC_020976.1_prot_WP_009873636.1_207	lcl|NC_020935.1_prot_WP_009873636.1_206	lcl|NC_020932.1_prot_WP_009873636.1_205	lcl|NC_020975.1_prot_WP_009873636.1_207	lcl|NC_020931.1_prot_WP_009873636.1_206	lcl|NC_020974.1_prot_WP_009873636.1_206
18	18	0.991	lcl|NC_020929.1_prot_WP_009873645.1_216	lcl|NC_020972.1_prot_WP_009873645.1_216	lcl|NC_020973.1_prot_WP_009873645.1_216	lcl|NC_020937.1_prot_WP_009873645.1_215	lcl|NC_020930.1_prot_WP_009873645.1_216	lcl|NC_010287.1_prot_WP_009873645.1_466	lcl|NC_020945.1_prot_WP_009873645.1_216	lcl|NC_020933.1_prot_WP_009873645.1_216	lcl|NC_020934.1_prot_WP_009873645.1_216	lcl|NC_020977.1_prot_WP_009873645.1_215	lcl|NC_020978.1_prot_WP_009873645.1_216	lcl|NC_020936.1_prot_WP_009873645.1_216	lcl|NC_020976.1_prot_WP_009873645.1_217	lcl|NC_020935.1_prot_WP_009873645.1_216	lcl|NC_020932.1_prot_WP_009873645.1_215	lcl|NC_020975.1_prot_WP_009873645.1_217	lcl|NC_020931.1_prot_WP_009873645.1_216	lcl|NC_020974.1_prot_WP_009873645.1_216
18	18	0.991	lcl|NC_020929.1_prot_WP_009873665.1_243	lcl|NC_020972.1_prot_WP_009873665.1_243	lcl|NC_020973.1_prot_WP_009873665.1_243	lcl|NC_020937.1_prot_WP_009873665.1_242	lcl|NC_020930.1_prot_WP_009873665.1_243	lcl|NC_010287.1_prot_WP_009873665.1_493	lcl|NC_020945.1_prot_WP_009873665.1_243	lcl|NC_020933.1_prot_WP_009873665.1_243	lcl|NC_020934.1_prot_WP_009873665.1_243	lcl|NC_020977.1_prot_WP_009873665.1_242	lcl|NC_020978.1_prot_WP_009873665.1_243	lcl|NC_020936.1_prot_WP_009873665.1_243	lcl|NC_020976.1_prot_WP_009873665.1_244	lcl|NC_020935.1_prot_WP_009873665.1_243	lcl|NC_020932.1_prot_WP_009873665.1_242	lcl|NC_020975.1_prot_WP_009873665.1_244	lcl|NC_020931.1_prot_WP_009873665.1_243	lcl|NC_020974.1_prot_WP_009873665.1_243
18	18	0.991	lcl|NC_020929.1_prot_WP_009873668.1_247	lcl|NC_020972.1_prot_WP_009873668.1_247	lcl|NC_020973.1_prot_WP_009873668.1_247	lcl|NC_020937.1_prot_WP_009873668.1_246	lcl|NC_020930.1_prot_WP_009873668.1_247	lcl|NC_010287.1_prot_WP_009873668.1_497	lcl|NC_020945.1_prot_WP_009873668.1_247	lcl|NC_020933.1_prot_WP_009873668.1_247	lcl|NC_020934.1_prot_WP_009873668.1_247	lcl|NC_020977.1_prot_WP_009873668.1_246	lcl|NC_020978.1_prot_WP_009873668.1_247	lcl|NC_020936.1_prot_WP_009873668.1_247	lcl|NC_020976.1_prot_WP_009873668.1_248	lcl|NC_020935.1_prot_WP_009873668.1_247	lcl|NC_020932.1_prot_WP_009873668.1_246	lcl|NC_020975.1_prot_WP_009873668.1_248	lcl|NC_020931.1_prot_WP_009873668.1_247	lcl|NC_020974.1_prot_WP_009873668.1_247
18	18	0.991	lcl|NC_020929.1_prot_WP_009873672.1_252	lcl|NC_020972.1_prot_WP_009873672.1_252	lcl|NC_020973.1_prot_WP_009873672.1_252	lcl|NC_020937.1_prot_WP_009873672.1_251	lcl|NC_020930.1_prot_WP_009873672.1_252	lcl|NC_010287.1_prot_WP_009873672.1_502	lcl|NC_020945.1_prot_WP_009873672.1_252	lcl|NC_020933.1_prot_WP_009873672.1_252	lcl|NC_020934.1_prot_WP_009873672.1_252	lcl|NC_020977.1_prot_WP_009873672.1_251	lcl|NC_020978.1_prot_WP_009873672.1_252	lcl|NC_020936.1_prot_WP_009873672.1_252	lcl|NC_020976.1_prot_WP_009873672.1_253	lcl|NC_020935.1_prot_WP_009873672.1_252	lcl|NC_020932.1_prot_WP_009873672.1_251	lcl|NC_020975.1_prot_WP_009873672.1_253	lcl|NC_020931.1_prot_WP_009873672.1_252	lcl|NC_020974.1_prot_WP_009873672.1_252
18	18	0.991	lcl|NC_020929.1_prot_WP_009873675.1_256	lcl|NC_020972.1_prot_WP_009873675.1_256	lcl|NC_020973.1_prot_WP_009873675.1_256	lcl|NC_020937.1_prot_WP_009873675.1_255	lcl|NC_020930.1_prot_WP_009873675.1_256	lcl|NC_010287.1_prot_WP_009873675.1_506	lcl|NC_020945.1_prot_WP_009873675.1_256	lcl|NC_020933.1_prot_WP_009873675.1_256	lcl|NC_020934.1_prot_WP_009873675.1_256	lcl|NC_020977.1_prot_WP_009873675.1_255	lcl|NC_020978.1_prot_WP_009873675.1_256	lcl|NC_020936.1_prot_WP_009873675.1_256	lcl|NC_020976.1_prot_WP_009873675.1_257	lcl|NC_020935.1_prot_WP_009873675.1_256	lcl|NC_020932.1_prot_WP_009873675.1_255	lcl|NC_020975.1_prot_WP_009873675.1_257	lcl|NC_020931.1_prot_WP_009873675.1_256	lcl|NC_020974.1_prot_WP_009873675.1_256
18	18	0.991	lcl|NC_020929.1_prot_WP_009873676.1_257	lcl|NC_020972.1_prot_WP_009873676.1_257	lcl|NC_020973.1_prot_WP_009873676.1_257	lcl|NC_020937.1_prot_WP_009873676.1_256	lcl|NC_020930.1_prot_WP_009873676.1_257	lcl|NC_010287.1_prot_WP_009873676.1_507	lcl|NC_020945.1_prot_WP_009873676.1_257	lcl|NC_020933.1_prot_WP_009873676.1_257	lcl|NC_020934.1_prot_WP_009873676.1_257	lcl|NC_020977.1_prot_WP_009873676.1_256	lcl|NC_020978.1_prot_WP_009873676.1_257	lcl|NC_020936.1_prot_WP_009873676.1_257	lcl|NC_020976.1_prot_WP_009873676.1_258	lcl|NC_020935.1_prot_WP_009873676.1_257	lcl|NC_020932.1_prot_WP_009873676.1_256	lcl|NC_020975.1_prot_WP_009873676.1_258	lcl|NC_020931.1_prot_WP_009873676.1_257	lcl|NC_020974.1_prot_WP_009873676.1_257
18	18	0.991	lcl|NC_020929.1_prot_WP_009873687.1_271	lcl|NC_020972.1_prot_WP_009873687.1_271	lcl|NC_020973.1_prot_WP_009873687.1_271	lcl|NC_020937.1_prot_WP_009873687.1_270	lcl|NC_020930.1_prot_WP_009873687.1_271	lcl|NC_010287.1_prot_WP_009873687.1_521	lcl|NC_020945.1_prot_WP_009873687.1_271	lcl|NC_020933.1_prot_WP_009873687.1_271	lcl|NC_020934.1_prot_WP_009873687.1_271	lcl|NC_020977.1_prot_WP_009873687.1_270	lcl|NC_020978.1_prot_WP_009873687.1_271	lcl|NC_020936.1_prot_WP_009873687.1_271	lcl|NC_020976.1_prot_WP_009873687.1_272	lcl|NC_020935.1_prot_WP_009873687.1_271	lcl|NC_020932.1_prot_WP_009873687.1_270	lcl|NC_020975.1_prot_WP_009873687.1_272	lcl|NC_020931.1_prot_WP_009873687.1_271	lcl|NC_020974.1_prot_WP_009873687.1_271
18	18	0.991	lcl|NC_020929.1_prot_WP_009873691.1_277	lcl|NC_020972.1_prot_WP_009873691.1_277	lcl|NC_020973.1_prot_WP_009873691.1_277	lcl|NC_020937.1_prot_WP_009873691.1_276	lcl|NC_020930.1_prot_WP_009873691.1_277	lcl|NC_010287.1_prot_WP_009873691.1_527	lcl|NC_020945.1_prot_WP_009873691.1_277	lcl|NC_020933.1_prot_WP_009873691.1_277	lcl|NC_020934.1_prot_WP_009873691.1_277	lcl|NC_020977.1_prot_WP_009873691.1_276	lcl|NC_020978.1_prot_WP_009873691.1_277	lcl|NC_020936.1_prot_WP_009873691.1_277	lcl|NC_020976.1_prot_WP_009873691.1_278	lcl|NC_020935.1_prot_WP_009873691.1_277	lcl|NC_020932.1_prot_WP_009873691.1_276	lcl|NC_020975.1_prot_WP_009873691.1_278	lcl|NC_020931.1_prot_WP_009873691.1_277	lcl|NC_020974.1_prot_WP_009873691.1_277
18	18	0.991	lcl|NC_020929.1_prot_WP_009873696.1_283	lcl|NC_020972.1_prot_WP_009873696.1_283	lcl|NC_020973.1_prot_WP_009873696.1_283	lcl|NC_020937.1_prot_WP_009873696.1_282	lcl|NC_020930.1_prot_WP_009873696.1_283	lcl|NC_010287.1_prot_WP_009873696.1_533	lcl|NC_020945.1_prot_WP_009873696.1_283	lcl|NC_020933.1_prot_WP_009873696.1_283	lcl|NC_020934.1_prot_WP_009873696.1_283	lcl|NC_020977.1_prot_WP_009873696.1_282	lcl|NC_020978.1_prot_WP_009873696.1_283	lcl|NC_020936.1_prot_WP_009873696.1_283	lcl|NC_020976.1_prot_WP_009873696.1_284	lcl|NC_020935.1_prot_WP_009873696.1_283	lcl|NC_020932.1_prot_WP_009873696.1_282	lcl|NC_020975.1_prot_WP_009873696.1_284	lcl|NC_020931.1_prot_WP_009873696.1_283	lcl|NC_020974.1_prot_WP_009873696.1_283
18	18	0.991	lcl|NC_020929.1_prot_WP_009873700.1_288	lcl|NC_020972.1_prot_WP_009873700.1_288	lcl|NC_020973.1_prot_WP_009873700.1_288	lcl|NC_020937.1_prot_WP_009873700.1_287	lcl|NC_020930.1_prot_WP_009873700.1_288	lcl|NC_010287.1_prot_WP_009873700.1_538	lcl|NC_020945.1_prot_WP_009873700.1_288	lcl|NC_020933.1_prot_WP_009873700.1_288	lcl|NC_020934.1_prot_WP_009873700.1_288	lcl|NC_020977.1_prot_WP_009873700.1_287	lcl|NC_020978.1_prot_WP_009873700.1_288	lcl|NC_020936.1_prot_WP_009873700.1_288	lcl|NC_020976.1_prot_WP_009873700.1_289	lcl|NC_020935.1_prot_WP_009873700.1_288	lcl|NC_020932.1_prot_WP_009873700.1_287	lcl|NC_020975.1_prot_WP_009873700.1_289	lcl|NC_020931.1_prot_WP_009873700.1_288	lcl|NC_020974.1_prot_WP_009873700.1_288
18	18	0.991	lcl|NC_020929.1_prot_WP_009873701.1_289	lcl|NC_020972.1_prot_WP_009873701.1_289	lcl|NC_020973.1_prot_WP_009873701.1_289	lcl|NC_020937.1_prot_WP_009873701.1_288	lcl|NC_020930.1_prot_WP_009873701.1_289	lcl|NC_010287.1_prot_WP_009873701.1_539	lcl|NC_020945.1_prot_WP_009873701.1_289	lcl|NC_020933.1_prot_WP_009873701.1_289	lcl|NC_020934.1_prot_WP_009873701.1_289	lcl|NC_020977.1_prot_WP_009873701.1_288	lcl|NC_020978.1_prot_WP_009873701.1_289	lcl|NC_020936.1_prot_WP_009873701.1_289	lcl|NC_020976.1_prot_WP_009873701.1_290	lcl|NC_020935.1_prot_WP_009873701.1_289	lcl|NC_020932.1_prot_WP_009873701.1_288	lcl|NC_020975.1_prot_WP_009873701.1_290	lcl|NC_020931.1_prot_WP_009873701.1_289	lcl|NC_020974.1_prot_WP_015506611.1_289
18	18	0.991	lcl|NC_020929.1_prot_WP_009873704.1_292	lcl|NC_020972.1_prot_WP_009873704.1_292	lcl|NC_020973.1_prot_WP_009873704.1_292	lcl|NC_020937.1_prot_WP_009873704.1_291	lcl|NC_020930.1_prot_WP_009873704.1_292	lcl|NC_010287.1_prot_WP_009873704.1_542	lcl|NC_020945.1_prot_WP_009873704.1_292	lcl|NC_020933.1_prot_WP_009873704.1_292	lcl|NC_020934.1_prot_WP_009873704.1_292	lcl|NC_020977.1_prot_WP_009873704.1_291	lcl|NC_020978.1_prot_WP_009873704.1_292	lcl|NC_020936.1_prot_WP_009873704.1_292	lcl|NC_020976.1_prot_WP_009873704.1_293	lcl|NC_020935.1_prot_WP_009873704.1_292	lcl|NC_020932.1_prot_WP_009873704.1_291	lcl|NC_020975.1_prot_WP_009873704.1_293	lcl|NC_020931.1_prot_WP_009873704.1_292	lcl|NC_020974.1_prot_WP_009873704.1_292
18	18	0.991	lcl|NC_020929.1_prot_WP_009873708.1_300	lcl|NC_020972.1_prot_WP_009873708.1_300	lcl|NC_020973.1_prot_WP_009873708.1_300	lcl|NC_020937.1_prot_WP_009873708.1_299	lcl|NC_020930.1_prot_WP_009873708.1_300	lcl|NC_010287.1_prot_WP_009873708.1_550	lcl|NC_020945.1_prot_WP_009873708.1_300	lcl|NC_020933.1_prot_WP_009873708.1_300	lcl|NC_020934.1_prot_WP_009873708.1_300	lcl|NC_020977.1_prot_WP_009873708.1_299	lcl|NC_020978.1_prot_WP_009873708.1_300	lcl|NC_020936.1_prot_WP_009873708.1_300	lcl|NC_020976.1_prot_WP_009873708.1_301	lcl|NC_020935.1_prot_WP_009873708.1_300	lcl|NC_020932.1_prot_WP_009873708.1_299	lcl|NC_020975.1_prot_WP_009873708.1_301	lcl|NC_020931.1_prot_WP_009873708.1_300	lcl|NC_020974.1_prot_WP_009873708.1_300
18	18	0.991	lcl|NC_020929.1_prot_WP_009873709.1_303	lcl|NC_020972.1_prot_WP_009873709.1_303	lcl|NC_020973.1_prot_WP_009873709.1_303	lcl|NC_020937.1_prot_WP_009873709.1_302	lcl|NC_020930.1_prot_WP_009873709.1_303	lcl|NC_010287.1_prot_WP_009873709.1_553	lcl|NC_020945.1_prot_WP_009873709.1_303	lcl|NC_020933.1_prot_WP_009873709.1_303	lcl|NC_020934.1_prot_WP_009873709.1_303	lcl|NC_020977.1_prot_WP_015506661.1_302	lcl|NC_020978.1_prot_WP_009873709.1_303	lcl|NC_020936.1_prot_WP_009873709.1_303	lcl|NC_020976.1_prot_WP_009873709.1_304	lcl|NC_020935.1_prot_WP_009873709.1_303	lcl|NC_020932.1_prot_WP_009873709.1_302	lcl|NC_020975.1_prot_WP_009873709.1_304	lcl|NC_020931.1_prot_WP_009873709.1_303	lcl|NC_020974.1_prot_WP_009873709.1_303
18	18	0.991	lcl|NC_020929.1_prot_WP_009873713.1_310	lcl|NC_020972.1_prot_WP_009873713.1_310	lcl|NC_020973.1_prot_WP_009873713.1_310	lcl|NC_020937.1_prot_WP_009873713.1_309	lcl|NC_020930.1_prot_WP_009873713.1_310	lcl|NC_010287.1_prot_WP_009873713.1_560	lcl|NC_020945.1_prot_WP_009873713.1_310	lcl|NC_020933.1_prot_WP_009873713.1_310	lcl|NC_020934.1_prot_WP_009873713.1_310	lcl|NC_020977.1_prot_WP_009873713.1_309	lcl|NC_020978.1_prot_WP_009873713.1_310	lcl|NC_020936.1_prot_WP_009873713.1_310	lcl|NC_020976.1_prot_WP_009873713.1_311	lcl|NC_020935.1_prot_WP_009873713.1_310	lcl|NC_020932.1_prot_WP_009873713.1_309	lcl|NC_020975.1_prot_WP_009873713.1_311	lcl|NC_020931.1_prot_WP_009873713.1_310	lcl|NC_020974.1_prot_WP_009873713.1_310
18	18	0.991	lcl|NC_020929.1_prot_WP_009873733.1_336	lcl|NC_020972.1_prot_WP_009873733.1_336	lcl|NC_020973.1_prot_WP_009873733.1_337	lcl|NC_020937.1_prot_WP_009873733.1_336	lcl|NC_020930.1_prot_WP_009873733.1_337	lcl|NC_010287.1_prot_WP_009873733.1_587	lcl|NC_020945.1_prot_WP_009873733.1_336	lcl|NC_020933.1_prot_WP_009873733.1_336	lcl|NC_020934.1_prot_WP_009873733.1_336	lcl|NC_020977.1_prot_WP_009873733.1_335	lcl|NC_020978.1_prot_WP_009873733.1_336	lcl|NC_020936.1_prot_WP_009873733.1_336	lcl|NC_020976.1_prot_WP_009873733.1_337	lcl|NC_020935.1_prot_WP_009873733.1_336	lcl|NC_020932.1_prot_WP_009873733.1_335	lcl|NC_020975.1_prot_WP_009873733.1_337	lcl|NC_020931.1_prot_WP_009873733.1_336	lcl|NC_020974.1_prot_WP_009873733.1_337
18	18	0.991	lcl|NC_020929.1_prot_WP_009873735.1_338	lcl|NC_020972.1_prot_WP_009873735.1_338	lcl|NC_020973.1_prot_WP_009873735.1_339	lcl|NC_020937.1_prot_WP_009873735.1_338	lcl|NC_020930.1_prot_WP_009873735.1_339	lcl|NC_010287.1_prot_WP_009873735.1_589	lcl|NC_020945.1_prot_WP_009873735.1_338	lcl|NC_020933.1_prot_WP_009873735.1_338	lcl|NC_020934.1_prot_WP_009873735.1_338	lcl|NC_020977.1_prot_WP_009873735.1_337	lcl|NC_020978.1_prot_WP_009873735.1_338	lcl|NC_020936.1_prot_WP_009873735.1_338	lcl|NC_020976.1_prot_WP_009873735.1_339	lcl|NC_020935.1_prot_WP_009873735.1_338	lcl|NC_020932.1_prot_WP_009873735.1_337	lcl|NC_020975.1_prot_WP_009873735.1_339	lcl|NC_020931.1_prot_WP_009873735.1_338	lcl|NC_020974.1_prot_WP_009873735.1_339
18	18	0.991	lcl|NC_020929.1_prot_WP_009873738.1_344	lcl|NC_020972.1_prot_WP_009873738.1_344	lcl|NC_020973.1_prot_WP_009873738.1_345	lcl|NC_020937.1_prot_WP_009873738.1_344	lcl|NC_020930.1_prot_WP_009873738.1_345	lcl|NC_010287.1_prot_WP_009873738.1_595	lcl|NC_020945.1_prot_WP_009873738.1_344	lcl|NC_020933.1_prot_WP_009873738.1_344	lcl|NC_020934.1_prot_WP_009873738.1_344	lcl|NC_020977.1_prot_WP_009873738.1_343	lcl|NC_020978.1_prot_WP_009873738.1_344	lcl|NC_020936.1_prot_WP_009873738.1_344	lcl|NC_020976.1_prot_WP_009873738.1_345	lcl|NC_020935.1_prot_WP_009873738.1_344	lcl|NC_020932.1_prot_WP_009873738.1_343	lcl|NC_020975.1_prot_WP_009873738.1_345	lcl|NC_020931.1_prot_WP_009873738.1_344	lcl|NC_020974.1_prot_WP_009873738.1_345
